time_us,ant_ac_uV,gate1_ac_uV,drain_ac_uV,out_ac_uV
0.2528457142575869,-0.8342325324850921,-2.123305418155752,4.822193220732629,8.057150237661403
0.2548457142575913,-0.8157351955740414,-2.1755787782407054,4.948178240482548,8.2673927384036
0.2568457142575889,-0.7956594151989176,-2.2236396202135467,5.0645820302008815,8.461626977762648
0.2588457142575865,-0.7740440204957315,-2.2673949893192713,5.171179481067156,8.639477288241437
0.26084571425757735,-0.7509308184979211,-2.3067602552551136,5.267764359828675,8.800599687219801
0.26284571425758174,-0.7263645131028421,-2.3416592831448924,5.354149910985484,8.944682518219338
0.26484571425757936,-0.7003926188188392,-2.3720245712066657,5.430169030873344,9.071447127695365
0.26684571425757697,-0.6730653686168421,-2.397797390196743,5.495674690436658,9.180648337547836
0.26884571425758136,-0.6444356170368972,-2.418927891101319,5.550540191023856,9.272074928290408
0.27084571425757215,-0.6145587376949596,-2.4353752061667677,5.594659420182779,9.34555006715243
0.27284571425756976,-0.5834925164486553,-2.4471075232845863,5.627947039954506,9.40093165802125
0.2748457142575674,-0.5512970393371355,-2.454102150162285,5.650338669838106,9.43811255815774
0.27684571425757176,-0.5180345767100129,-2.4563455591763983,5.6617910111356196,9.457020887282397
0.2788457142575626,-0.483769462434009,-2.4538334111312565,5.6622819109009015,9.457620068431538
0.2808457142575602,-0.44856796981176444,-2.446570565250994,5.651810409901259,9.439908916775153
0.28284571425755783,-0.41249818304140823,-2.4345710671891396,5.630396779920943,9.403921728434739
0.2848457142575622,-0.37562986587057134,-2.4178581272682464,5.598082399416171,9.349728077978625
0.2868457142575463,-0.33803432636384767,-2.39646407029781,5.554929821016685,9.277432777565764
0.2888457142575506,-0.29978427927663603,-2.3704302742899586,5.501022460663307,9.187175677993764
0.29084571425754824,-0.2609537051609488,-2.3398070922997505,5.436464610042435,9.07913133829652
0.2928457142575526,-0.22161770745546253,-2.3046537542814605,5.361381120394526,8.953508737974403
0.2948457142575367,-0.18185236707863414,-2.2650382491828935,5.275917230207483,8.810550838234121
0.2968457142575411,-0.14173459540625732,-2.2210372012665403,5.180238209945287,8.650534137899513
0.2988457142575387,-0.10134198546183125,-2.1727357122358626,5.074529140003392,8.473768147609917
0.3008457142575363,-0.06075266179795622,-2.1202272042497583,4.958994459514088,8.280594727239077
0.30284571425752715,-0.02004512951173648,-2.063613237179851,4.833857639496841,8.071387517460948
0.30484571425753154,0.02070187776219719,-2.003003308104212,4.699360699689237,7.8465511474945515
0.30684571425752916,0.061409549916377267,-1.9385146452499669,4.555763791103118,7.60652048725774
0.3088457142575267,0.10199915308705776,-1.870271977288951,4.403344620484972,7.351759776952349
0.3108457142575311,0.14239218157142558,-1.7984072953058927,4.242398020437577,7.082761758425704
0.31284571425752195,0.18251051008819186,-1.7230595941164495,4.073235260193542,6.800046728372422
0.31484571425751956,0.22227654442336198,-1.6443746082561717,3.8961835304718306,6.504161467191238
0.3168457142575172,0.26161337201116147,-1.5625045211020705,3.7115852808966565,6.195678277975958
0.31884571425752156,0.3004449101370212,-1.477607683320059,3.5197975307710294,5.875193798132727
0.3208457142575124,0.33869605369003125,-1.3898482951191227,3.321191229588294,5.5433278784988715
0.32284571425751,0.37629281980934204,-1.299396095166827,3.1161505109622567,5.20072239851288
0.32484571425750763,0.413162491583934,-1.2064260281885453,2.9050719394518865,4.848039997895626
0.326845714257512,0.4492337581117175,-1.1111179121225945,2.688363791136794,4.4859628172133625
0.32884571425749604,0.4844368529769185,-1.013656085291359,2.466445179649668,4.115191158504672
0.3308457142575004,0.5187036886856625,-0.9142290502417438,2.2397453509626075,3.7364421370256196
0.33284571425749804,0.5519679887938869,-0.8130291131447365,2.0087027507997846,3.3504483170077037
0.3348457142575024,0.5841654157268412,-0.7102520072077567,1.7737642608040005,2.957956247939819
0.3368457142574865,0.6152336955277784,-0.6060965171972299,1.5353842801602013,2.5597250683517814
0.3388457142574909,0.645112738004008,-0.5007640941911973,1.2940238605096965,2.156524987029229
0.3408457142574885,0.6737447532581553,-0.39445846322649913,1.0501498302062373,1.7491358867971485
0.3428457142574861,0.7010743631591562,-0.287385234276627,0.8042338794922443,1.3383456778370828
0.34484571425747695,0.7270487087405643,-0.17975150012894403,0.5567516208060397,0.9249488979179432
0.34684571425748134,0.7516175521705418,-0.07176543825870851,0.3081817201433523,0.5097450870295006
0.3488457142574789,0.7747333741455098,0.036364089739393535,0.059004960917263816,0.09353732721706365
0.3508457142574765,0.7963514655940505,0.14442794871172282,-0.1902967294853397,-0.3228693827850293
0.35284571425746736,0.8164300143352429,0.25221712984802025,-0.43924115900040306,-0.7386696729838604
0.35484571425747174,0.8349301858182095,0.3595231548025879,-0.6873468301193952,-1.1530593031494618
0.35684571425746936,0.8518161982822267,0.4661384778170685,-0.9341338991220027,-1.5652368219321033
0.358845714257467,0.8670553920158408,0.5718568927282064,-1.1791250198456282,-1.974405002158619
0.36084571425747136,0.8806182923854211,0.6764739257647534,-1.421846379301428,-2.3797724626462013
0.3628457142574622,0.8924786670171619,0.7797872338954903,-1.6618285005876032,-2.7805551923165694
0.3648457142574598,0.9026135763440285,0.881596995849776,-1.8986072305438029,-3.175978001479507
0.36684571425745743,0.9110034181871536,0.9817062978090263,-2.1317245995078338,-3.565276092132308
0.3688457142574618,0.9176319654365898,1.0799215157675235,-2.3607297396921467,-3.9476965127960284
0.3708457142574526,0.9224863976556388,1.1760526876791744,-2.585179728953335,-4.322499622233522
0.3728457142574502,0.9255573256971632,1.2699138858263126,-2.8046404398907043,-4.6889604927713435
0.37484571425744784,0.926838810015292,1.361323566761996,-3.018687419142907,-5.046370352701501
0.3768457142574522,0.9263283720388874,1.4501049347970252,-3.2269066689849524,-5.394037902561877
0.3788457142574363,0.924026999035492,1.5360862737345826,-3.428895450241498,-5.73129072201084
0.3808457142574407,0.9199391421560204,1.6191012857103004,-3.624263118950921,-6.057476522158822
0.3828457142574383,0.9140727078385575,1.6989894078278667,-3.812631788946419,-6.371964422768883
0.3848457142574359,0.9064390425486331,1.775596127684409,-3.9936371294402306,-6.674146153073934
0.3868457142574267,0.8970529107817641,1.8487732758032394,-4.166929059579161,-6.9634372525939625
0.3888457142574311,0.88593246656778,1.9183793198429555,-4.332172409249324,-7.239278192017196
0.3908457142574287,0.8730992182681805,1.9842796308289223,-4.489047569222748,-7.501135472764986
0.3928457142574263,0.8585779870888436,2.0463467507170208,-4.6372511288694795,-7.748502612869856
0.39484571425741716,0.8423968589475115,2.104460632867955,-4.776496439262701,-7.980901182591538
0.39684571425742154,0.8245871302925936,2.1585088767483995,-4.906514190494704,-8.197881692595388
0.39884571425741916,0.8051832474528532,2.2083869468669803,-5.027052900175022,-8.399024471472671
0.4008457142574168,0.7842227400908676,2.25399837172624,-5.1378794392320515,-8.583940472206564
0.40284571425742116,0.7617461485503663,2.2952549327825977,-5.238779460015053,-8.752272062650945
0.404845714257412,0.7377969455098206,2.3320768358647825,-5.329557779987226,-8.903693663242507
0.40684571425740956,0.7124214518256187,2.364392861720077,-5.410038859565702,-9.037912382936497
0.4088457142574072,0.6856687470487105,2.3921405067905965,-5.480067009955292,-9.154668651589759
0.41084571425741157,0.6575905743770807,2.415266103783509,-5.539506799934202,-9.253736632075515
0.4128457142574024,0.6282412407041024,2.4337249246997317,-5.588243269016857,-9.334924731874139
0.4148457142574,0.5976775114396802,2.447481268763596,-5.626182138840363,-9.398075892619318
0.41684571425739764,0.5659585008816564,2.4565085268157816,-5.6532500405381825,-9.443067991554699
