time_s,board_in,t79_2_secondary,q79_3_g1,q79_3_g2,q79_3_drain,q79_3_source
9.0338854e-05,7.70613626e-05,0.19924941,0.691036865,1.85024588,3.45692117,1.73538033
9.0339854e-05,8.05404974e-05,0.193947877,0.689588177,1.86967043,3.45686503,1.73538031
9.0340854e-05,8.3762095e-05,0.188024982,0.68798232,1.88866586,3.45681019,1.7353803
9.0341854e-05,8.67158542e-05,0.181499649,0.686224425,1.90717143,3.45675674,1.73538028
9.0342854e-05,8.93923298e-05,0.174392747,0.684320116,1.92512798,3.45670481,1.73538026
9.0343854e-05,9.17829636e-05,0.166727017,0.682275485,1.94247811,3.45665451,1.73538024
9.0344854e-05,9.38801113e-05,0.158527005,0.68009708,1.95916636,3.45660597,1.73538022
9.0345854e-05,9.5677067e-05,0.14981898,0.67779188,1.97513937,3.45655929,1.7353802
9.0346854e-05,9.71680848e-05,0.140630848,0.675367272,1.99034607,3.45651458,1.73538018
9.0347854e-05,9.83483969e-05,0.130992066,0.672831029,2.00473786,3.45647193,1.73538016
9.0348854e-05,9.92142292e-05,0.120933543,0.670191284,2.01826872,3.45643144,1.73538014
9.0349854e-05,9.97628131e-05,0.110487543,0.667456504,2.03089539,3.45639318,1.73538012
9.0350854e-05,9.99923944e-05,0.0996875788,0.664635463,2.04257752,3.45635723,1.7353801
9.0351854e-05,9.9902239e-05,0.0885683029,0.661737212,2.05327774,3.45632365,1.73538008
9.0352854e-05,9.94926352e-05,0.0771653968,0.658771052,2.06296187,3.4562925,1.73538006
9.0353854e-05,9.87648928e-05,0.0655154538,0.6557465,2.07159892,3.45626383,1.73538003
9.0354854e-05,9.77213387e-05,0.0536558612,0.652673263,2.0791613,3.45623767,1.73538001
9.0355854e-05,9.63653099e-05,0.0416246785,0.649561203,2.08562483,3.45621407,1.73537999
9.0356854e-05,9.47011424e-05,0.0294605143,0.646420307,2.09096884,3.45619303,1.73537996
9.0357854e-05,9.27341576e-05,0.0172024008,0.643260653,2.09517625,3.45617458,1.73537994
9.0358854e-05,9.04706452e-05,0.00488966761,0.640092379,2.09823361,3.45615871,1.73537991
9.0359854e-05,8.79178428e-05,-0.00743818632,0.636925647,2.10013114,3.45614543,1.73537989
9.0360854e-05,8.50839135e-05,-0.0197416201,0.633770616,2.10086278,3.45613472,1.73537986
9.0361854e-05,8.19779191e-05,-0.0319811794,0.630637401,2.10042619,3.45612657,1.73537983
9.0362854e-05,7.86097912e-05,-0.0441176234,0.627536048,2.09882276,3.45612094,1.73537981
9.0363854e-05,7.49902998e-05,-0.0561120524,0.624476498,2.09605762,3.4561178,1.73537978
9.0364854e-05,7.11310187e-05,-0.0679260327,0.621468553,2.09213961,3.4561171,1.73537975
9.0365854e-05,6.70442884e-05,-0.079521721,0.61852185,2.08708125,3.45611879,1.73537972
9.0366854e-05,6.27431766e-05,-0.0908619859,0.615645822,2.08089872,3.45612282,1.73537969
9.0367854e-05,5.82414365e-05,-0.101910528,0.612849676,2.07361177,3.45612912,1.73537966
9.0368854e-05,5.35534631e-05,-0.112631994,0.610142358,2.06524371,3.45613762,1.73537963
9.0369854e-05,4.86942465e-05,-0.122992096,0.607532527,2.05582129,3.45614824,1.7353796
9.0370854e-05,4.36793247e-05,-0.132957713,0.605028525,2.04537463,3.45616089,1.73537957
9.0371854e-05,3.85247335e-05,-0.142497003,0.602638352,2.03393712,3.45617549,1.73537954
9.0372854e-05,3.32469553e-05,-0.151579501,0.60036964,2.02154533,3.45619194,1.73537951
9.0373854e-05,2.78628662e-05,-0.160176221,0.59822963,2.00823888,3.45621014,1.73537948
9.0374854e-05,2.23896825e-05,-0.168259739,0.596225147,1.9940603,3.45622999,1.73537945
9.0375854e-05,1.68449054e-05,-0.175804289,0.594362579,1.97905492,3.45625138,1.73537941
9.0376854e-05,1.12462648e-05,-0.18278584,0.592647858,1.96327071,3.45627419,1.73537938
9.0377854e-05,5.61166307e-06,-0.18918217,0.591086439,1.94675814,3.4562983,1.73537935
9.0378854e-05,-4.08825827e-08,-0.19497294,0.589683287,1.92956999,3.45632361,1.73537932
9.0379854e-05,-5.69329751e-06,-0.200139756,0.588442855,1.9117612,3.45634997,1.73537928
9.0380854e-05,-1.13275075e-05,-0.204666223,0.587369078,1.89338872,3.45637728,1.73537925
9.0381854e-05,-1.69254965e-05,-0.208538001,0.586465355,1.87451127,3.45640538,1.73537921
9.0382854e-05,-2.24693644e-05,-0.211742846,0.585734539,1.85518921,3.45643417,1.73537918
9.0383854e-05,-2.7941384e-05,-0.214270648,0.585178934,1.83548431,3.45646349,1.73537915
9.0384854e-05,-3.3324058e-05,-0.216113462,0.584800279,1.81545956,3.45649322,1.73537911
9.0385854e-05,-3.86001746e-05,-0.21726553,0.584599751,1.79517897,3.45652323,1.73537908
9.0386854e-05,-4.3752863e-05,-0.217723302,0.584577957,1.77470739,3.45655336,1.73537904
9.0387854e-05,-4.87656467e-05,-0.217485441,0.584734935,1.75411026,3.4565835,1.73537901
9.0388854e-05,-5.36224969e-05,-0.216552825,0.585070152,1.73345342,3.4566135,1.73537898
9.0389854e-05,-5.83078833e-05,-0.21492855,0.585582508,1.71280291,3.45664323,1.73537894
9.0390854e-05,-6.28068238e-05,-0.212617911,0.586270339,1.69222475,3.45667255,1.73537891
9.0391854e-05,-6.71049326e-05,-0.209628386,0.587131422,1.67178473,3.45670132,1.73537887
9.0392854e-05,-7.11884659e-05,-0.205969613,0.588162985,1.65154819,3.45672942,1.73537884
9.0393854e-05,-7.50443663e-05,-0.201653356,0.589361712,1.63157982,3.45675683,1.73537881
9.0394854e-05,-7.86603041e-05,-0.196693467,0.590723759,1.61194347,3.45678381,1.73537877
9.0395854e-05,-8.20247169e-05,-0.191105842,0.592244761,1.5927019,3.45681071,1.73537874
9.0396854e-05,-8.51268467e-05,-0.18490837,0.59391985,1.57391664,3.45683778,1.73537871
9.0397854e-05,-8.7956774e-05,-0.178120871,0.595743669,1.55564774,3.45686522,1.73537868
9.0398854e-05,-9.05054498e-05,-0.170765041,0.597710388,1.5379536,3.45689321,1.73537864
9.0399854e-05,-9.27647245e-05,-0.162864374,0.599813728,1.52089079,3.4569219,1.73537861
9.0400854e-05,-9.47273737e-05,-0.154444093,0.602046972,1.50451386,3.45695141,1.73537858
9.0401854e-05,-9.63871218e-05,-0.145531068,0.604402994,1.48887517,3.45698183,1.73537855
9.0402854e-05,-9.77386614e-05,-0.136153729,0.606874279,1.47402471,3.45701322,1.73537852
9.0403854e-05,-9.8777671e-05,-0.12634198,0.609452947,1.46000996,3.45704559,1.73537849
9.0404854e-05,-9.9500828e-05,-0.1161271,0.612130777,1.44687571,3.45707895,1.73537846
9.0405854e-05,-9.99058202e-05,-0.105541648,0.614899232,1.43466397,3.45711328,1.73537843
9.0406854e-05,-9.99913525e-05,-0.0946193565,0.617749491,1.42341377,3.45714848,1.7353784
9.0407854e-05,-9.97571515e-05,-0.083395029,0.620672471,1.41316107,3.45718442,1.73537837
9.0408854e-05,-9.9203966e-05,-0.071904427,0.62365886,1.40393865,3.45722102,1.73537834
9.0409854e-05,-9.83335649e-05,-0.0601841591,0.626699142,1.395776,3.45725812,1.73537832
9.0410854e-05,-9.71487314e-05,-0.0482715649,0.629783631,1.38869922,3.45729554,1.73537829
9.0411854e-05,-9.56532542e-05,-0.0362045978,0.6329025,1.38273091,3.45733311,1.73537826
9.0412854e-05,-9.38519151e-05,-0.0240217047,0.636045811,1.37789017,3.4573706,1.73537824
9.0413854e-05,-9.17504743e-05,-0.0117617054,0.639203549,1.37419246,3.45740779,1.73537821
9.0414854e-05,-8.93556511e-05,0.000536330137,0.642365649,1.37164962,3.45744443,1.73537819
9.0415854e-05,-8.66751035e-05,0.0128332049,0.645522034,1.37026976,3.45748027,1.73537816
9.0416854e-05,-8.37174027e-05,0.0250897187,0.648662641,1.3700573,3.45751504,1.73537814
9.0417854e-05,-8.04920062e-05,0.0372667918,0.651777457,1.37101292,3.45754847,1.73537811
9.0418854e-05,-7.70092277e-05,0.0493255886,0.654856546,1.37313356,3.45758028,1.73537809
9.0419854e-05,-7.32802038e-05,0.0612276403,0.657890086,1.37641244,3.4576102,1.73537807
9.0420854e-05,-6.93168583e-05,0.0729349672,0.660868398,1.38083908,3.45763796,1.73537805
9.0421854e-05,-6.51318645e-05,0.0844101988,0.663781973,1.38639932,3.45766327,1.73537802
9.0422854e-05,-6.07386044e-05,0.0956166924,0.666621507,1.39307539,3.45768589,1.735378
9.0423854e-05,-5.6151126e-05,0.10651865,0.66937793,1.40084595,3.45770555,1.73537798
9.0424854e-05,-5.13840982e-05,0.117081232,0.672042432,1.40968616,3.45772202,1.73537796
9.0425854e-05,-4.6452764e-05,0.127270668,0.674606495,1.41956775,3.45773507,1.73537794
9.0426854e-05,-4.1372892e-05,0.137054365,0.677061915,1.43045912,3.45774449,1.73537792
9.0427854e-05,-3.61607257e-05,0.146401014,0.679400834,1.44232547,3.45775011,1.7353779
9.0428854e-05,-3.08329314e-05,0.155280685,0.681615762,1.45512886,3.45775176,1.73537788
9.0429854e-05,-2.54065454e-05,0.16366493,0.683699602,1.46882835,3.45774931,1.73537787
9.0430854e-05,-1.98989193e-05,0.171526867,0.685645671,1.48338014,3.45774266,1.73537785
9.0431854e-05,-1.43276641e-05,0.178841276,0.687447726,1.49873773,3.45773173,1.73537783
9.0432854e-05,-8.71059467e-06,0.185584671,0.689099979,1.514852,3.45771649,1.73537781
9.0433854e-05,-3.06567214e-06,0.191735385,0.690597119,1.53167145,3.45769692,1.73537779
9.0434854e-05,2.58905321e-06,0.197273634,0.691934329,1.5491423,3.45767307,1.73537778
9.0435854e-05,8.23549978e-06,0.202181586,0.693107301,1.5672087,3.45764501,1.73537776
9.0436854e-05,1.38556124e-05,0.206443418,0.694112251,1.58581289,3.45761284,1.73537774
9.0437854e-05,1.94314202e-05,0.210045367,0.694945931,1.60489541,3.45757673,1.73537773
9.0438854e-05,2.49450939e-05,0.212975779,0.69560564,1.62439523,3.45753685,1.73537771
9.0439854e-05,3.0379003e-05,0.215225144,0.696089232,1.64425004,3.45749346,1.73537769
9.0440854e-05,3.57157718e-05,0.216786132,0.696395126,1.66439634,3.45744681,1.73537768
9.0441854e-05,4.09383355e-05,0.217653616,0.696522309,1.68476974,3.45739723,1.73537766
9.0442854e-05,4.60299943e-05,0.21782469,0.69647034,1.70530511,3.45734507,1.73537764
9.0443854e-05,5.09744672e-05,0.217298682,0.696239353,1.72593679,3.45729071,1.73537763
9.0444854e-05,5.57559437e-05,0.216077155,0.695830058,1.74659884,3.4572346,1.73537761
9.0445854e-05,6.03591343e-05,0.214163906,0.695243735,1.76722519,3.45717717,1.73537759
9.0446854e-05,6.476932e-05,0.211564954,0.694482233,1.7877499,3.45711894,1.73537758
9.0447854e-05,6.89723987e-05,0.208288521,0.693547966,1.80810737,3.45706041,1.73537756
9.0448854e-05,7.29549305e-05,0.204345011,0.692443903,1.82823251,3.45700213,1.73537754
9.0449854e-05,7.67041809e-05,0.199746972,0.691173558,1.84806099,3.45694465,1.73537753
9.0450854e-05,8.02081612e-05,0.194509061,0.689740983,1.86752941,3.45688837,1.73537751
9.0451854e-05,8.34556672e-05,0.188647995,0.68815075,1.88657554,3.45683339,1.73537749
9.0452854e-05,8.64363144e-05,0.182182501,0.686407942,1.90513849,3.4567798,1.73537747
9.0453854e-05,8.9140572e-05,0.175133252,0.684518131,1.92315892,3.4567277,1.73537746
9.0454854e-05,9.15597928e-05,0.167522807,0.682487366,1.94057921,3.45667723,1.73537744
9.0455854e-05,9.36862411e-05,0.15937553,0.680322148,1.95734367,3.4566285,1.73537742
9.0456854e-05,9.55131174e-05,0.150717521,0.678029413,1.97339871,3.45658163,1.7353774
9.0457854e-05,9.70345799e-05,0.141576526,0.675616509,1.98869301,3.45653671,1.73537738
9.0458854e-05,9.82457637e-05,0.131981848,0.673091171,2.00317766,3.45649385,1.73537736
9.0459854e-05,9.91427959e-05,0.121964255,0.670461497,2.01680637,3.45645313,1.73537734
9.0460854e-05,9.9722808e-05,0.111555879,0.667735921,2.02953556,3.45641464,1.73537732
9.0461854e-05,9.99839455e-05,0.100790111,0.664923188,2.04132453,3.45637845,1.7353773
9.0462854e-05,9.99253733e-05,0.0897014925,0.662032321,2.05213561,3.45634462,1.73537728
9.0463854e-05,9.95472788e-05,0.0783256077,0.659072598,2.06193422,3.45631322,1.73537725
9.0464854e-05,9.88508708e-05,0.0666989626,0.656053515,2.07068904,3.4562843,1.73537723
9.0465854e-05,9.78383764e-05,0.0548588698,0.652984762,2.07837209,3.45625788,1.73537721
9.0466854e-05,9.65130329e-05,0.0428433262,0.649876187,2.0849588,3.45623402,1.73537718
9.0467854e-05,9.48790784e-05,0.0306908905,0.646737765,2.09042811,3.45621272,1.73537716
9.0468854e-05,9.29417376e-05,0.0184405576,0.643579567,2.09476254,3.456194,1.73537714
9.0469854e-05,9.07072054e-05,0.00613163265,0.640411724,2.09794823,3.45617787,1.73537711
9.0470854e-05,8.81826269e-05,-0.00619639704,0.6372444,2.099975,3.45616432,1.73537708
9.0471854e-05,8.53760748e-05,-0.0185039893,0.634087754,2.10083637,3.45615335,1.73537706
9.0472854e-05,8.22965232e-05,-0.0307516756,0.630951908,2.10052958,3.45614494,1.73537703
9.0473854e-05,7.89538195e-05,-0.0429001881,0.627846916,2.09905561,3.45613905,1.73537701
9.0474854e-05,7.53586522e-05,-0.0549105874,0.624782729,2.09641918,3.45613566,1.73537698
9.0475854e-05,7.15225174e-05,-0.0667443874,0.621769168,2.09262871,3.45613471,1.73537695
9.0476854e-05,6.74576814e-05,-0.0783636801,0.618815884,2.08769633,3.45613616,1.73537692
9.0477854e-05,6.31771421e-05,-0.0897312572,0.615932335,2.08163779,3.45613995,1.73537689
9.0478854e-05,5.86945869e-05,-0.10081073,0.613127751,2.07447248,3.45614602,1.73537686
9.0479854e-05,5.40243493e-05,-0.111566647,0.610411105,2.06622328,3.4561543,1.73537683
9.0480854e-05,4.91813629e-05,-0.121964605,0.607791087,2.05691659,3.4561647,1.7353768
9.0481854e-05,4.41811137e-05,-0.131971362,0.605276071,2.04658214,3.45617715,1.73537677
9.0482854e-05,3.90395905e-05,-0.141554944,0.602874094,2.03525297,3.45619155,1.73537674
9.0483854e-05,3.37732339e-05,-0.150684742,0.600592825,2.02296532,3.45620782,1.73537671
9.0484854e-05,2.83988837e-05,-0.159331616,0.598439546,2.00975844,3.45622584,1.73537668
9.0485854e-05,2.29337249e-05,-0.167467983,0.596421125,1.99567458,3.45624553,1.73537664
9.0486854e-05,1.73952331e-05,-0.175067905,0.594543994,1.98075874,3.45626676,1.73537661
9.0487854e-05,1.1801118e-05,-0.182107172,0.592814133,1.96505863,3.45628942,1.73537658
9.0488854e-05,6.16926761e-06,-0.188563378,0.591237045,1.94862442,3.45631341,1.73537655
9.0489854e-05,5.17690276e-07,-0.194415992,0.589817744,1.93150865,3.45633859,1.73537651
9.0490854e-05,-5.13554243e-06,-0.199646419,0.588560738,1.91376605,3.45636485,1.73537648
9.0491854e-05,-1.07723537e-05,-0.204238062,0.587470013,1.89545333,3.45639206,1.73537645
9.0492854e-05,-1.63747191e-05,-0.208176372,0.586549022,1.87662904,3.45642009,1.73537641
9.0493854e-05,-2.19247246e-05,-0.211448892,0.585800675,1.85735336,3.45644881,1.73537638
9.0494854e-05,-2.74046234e-05,-0.214045294,0.58522733,1.8376879,3.45647808,1.73537634
9.0495854e-05,-3.27968928e-05,-0.215957416,0.584830785,1.81769554,3.45650777,1.73537631
9.0496854e-05,-3.80842906e-05,-0.217179278,0.584612272,1.7974402,3.45653775,1.73537628
9.0497854e-05,-4.32499097e-05,-0.217707106,0.584572457,1.77698661,3.45656787,1.73537624
9.0498854e-05,-4.82772325e-05,-0.21753934,0.584711434,1.75640018,3.45659801,1.73537621
9.0499854e-05,-5.31501834e-05,-0.216676636,0.585028729,1.73574672,3.45662803,1.73537617
9.0500854e-05,-5.78531809e-05,-0.215121866,0.585523297,1.71509224,3.45665778,1.73537614
9.0501854e-05,-6.23711864e-05,-0.212880104,0.586193532,1.69450279,3.45668714,1.73537611
9.0502854e-05,-6.66897531e-05,-0.209958609,0.587037267,1.67404419,3.45671597,1.73537607
9.0503854e-05,-7.07950721e-05,-0.206366803,0.588051785,1.65378183,3.45674415,1.73537604
9.0504854e-05,-7.4674016e-05,-0.202116237,0.589233825,1.63378049,3.4567716,1.73537601
9.0505854e-05,-7.83141815e-05,-0.197220554,0.590579593,1.61410413,3.45679859,1.73537597
9.0506854e-05,-8.17039288e-05,-0.191695448,0.592084779,1.59481563,3.45682547,1.73537594
9.0507854e-05,-8.48324188e-05,-0.185558607,0.593744564,1.57597668,3.4568525,1.73537591
9.0508854e-05,-8.76896478e-05,-0.178829661,0.595553638,1.55764748,3.45687987,1.73537587
9.0509854e-05,-9.02664795e-05,-0.171530118,0.597506221,1.53988665,3.45690777,1.73537584
9.0510854e-05,-9.25546742e-05,-0.163683296,0.599596076,1.52275097,3.45693636,1.73537581
9.0511854e-05,-9.45469152e-05,-0.155314246,0.601816529,1.5062952,3.45696576,1.73537578
9.0512854e-05,-9.6236832e-05,-0.146449675,0.604160497,1.49057197,3.45699607,1.73537575
9.0513854e-05,-9.76190209e-05,-0.13711786,0.606620501,1.47563154,3.45702733,1.73537572
9.0514854e-05,-9.86890623e-05,-0.127348561,0.609188696,1.46152166,3.45705957,1.73537569
9.0515854e-05,-9.94435345e-05,-0.117172923,0.611856896,1.44828746,3.4570928,1.73537566
9.0516854e-05,-9.98800251e-05,-0.106623379,0.614616594,1.43597123,3.45712701,1.73537563
9.0517854e-05,-9.99971383e-05,-0.0957335494,0.617458997,1.42461236,3.45716211,1.7353756
9.0518854e-05,-9.97944996e-05,-0.0845381329,0.620375047,1.41424715,3.45719795,1.73537557
9.0519854e-05,-9.92727571e-05,-0.0730727998,0.623355452,1.40490874,3.45723446,1.73537554
9.0520854e-05,-9.8433579e-05,-0.0613740782,0.626390718,1.39662699,3.4572715,1.73537551
9.0521854e-05,-9.72796486e-05,-0.0494792394,0.629471173,1.38942837,3.45730888,1.73537549
9.0522854e-05,-9.5814656e-05,-0.0374261797,0.632587004,1.38333589,3.45734643,1.73537546
9.0523854e-05,-9.40432854e-05,-0.0252533016,0.635728283,1.37836903,3.45738392,1.73537543
9.0524854e-05,-9.1971201e-05,-0.0129993926,0.638884999,1.37454367,3.45742114,1.73537541
9.0525854e-05,-8.96050286e-05,-0.000703502788,0.642047094,1.37187204,3.45745784,1.73537538
9.0526854e-05,-8.69523343e-05,0.0115951784,0.645204489,1.37036268,3.45749376,1.73537536
9.0527854e-05,-8.40216003e-05,0.0238574457,0.648347119,1.3700204,3.45752864,1.73537533
9.0528854e-05,-8.0822198e-05,0.0360442019,0.651464963,1.37084632,3.45756222,1.73537531
9.0529854e-05,-7.73643578e-05,0.0481165815,0.654548077,1.37283778,3.45759421,1.73537529
9.0530854e-05,-7.36591366e-05,0.0600360736,0.657586627,1.37598841,3.45762434,1.73537526
9.0531854e-05,-6.97183821e-05,0.0717646439,0.660570917,1.38028815,3.45765233,1.73537524
9.0532854e-05,-6.55546955e-05,0.0832648552,0.66349142,1.38572325,3.45767792,1.73537522
9.0533854e-05,-6.11813905e-05,0.0944999866,0.66633881,1.39227634,3.45770083,1.7353752
9.0534854e-05,-5.66124513e-05,0.10543415,0.669103992,1.39992645,3.45772082,1.73537518
9.0535854e-05,-5.18624876e-05,0.116032404,0.671778129,1.40864914,3.45773764,1.73537516
9.0536854e-05,-4.69466878e-05,0.126260866,0.674352672,1.41841652,3.45775106,1.73537514
9.0537854e-05,-4.18807708e-05,0.136086821,0.676819384,1.42919736,3.45776088,1.73537512
9.0538854e-05,-3.66809355e-05,0.145478824,0.679170372,1.44095719,3.45776692,1.7353751
9.0539854e-05,-3.13638088e-05,0.154406804,0.681398107,1.45365843,3.45776901,1.73537508
9.0540854e-05,-2.59463929e-05,0.162842157,0.683495452,1.46726046,3.45776701,1.73537506
9.0541854e-05,-2.04460106e-05,0.170757842,0.685455681,1.48171981,3.45776081,1.73537504
9.0542854e-05,-1.48802499e-05,0.178128466,0.687272505,1.49699024,3.45775035,1.73537503
9.0543854e-05,-9.26690795e-06,0.184930367,0.68894009,1.51302294,3.45773557,1.73537501
9.0544854e-05,-3.62393404e-06,0.191141689,0.690453077,1.52976664,3.45771648,1.73537499
9.0545854e-05,2.03062779e-06,0.196742457,0.691806597,1.54716784,3.45769309,1.73537497
9.0546854e-05,7.67869647e-06,0.20171464,0.692996291,1.56517089,3.45766548,1.73537496
9.0547854e-05,1.33022117e-05,0.206042208,0.694018322,1.58371823,3.45763376,1.73537494
9.0548854e-05,1.88831916e-05,0.209711191,0.694869386,1.60275059,3.45759806,1.73537492
9.0549854e-05,2.44037904e-05,0.212709719,0.695546727,1.6222071,3.45755859,1.73537491
9.0550854e-05,2.98463554e-05,0.215028065,0.696048144,1.64202558,3.45751556,1.73537489
9.0551854e-05,3.51934835e-05,0.216658678,0.696371998,1.66214266,3.45746926,1.73537487
9.0552854e-05,4.04280765e-05,0.217596208,0.696517217,1.68249403,3.45741998,1.73537486
9.0553854e-05,4.55333962e-05,0.217837525,0.696483305,1.70301464,3.45736808,1.73537484
9.0554854e-05,5.04931179e-05,0.217381731,0.696270337,1.72363887,3.45731395,1.73537482
9.0555854e-05,5.52913823e-05,0.216230164,0.695878964,1.74430081,3.457258,1.73537481
9.0556854e-05,5.99128465e-05,0.214386396,0.695310409,1.76493438,3.45720071,1.73537479
9.0557854e-05,6.43427327e-05,0.211856224,0.694566466,1.78547364,3.45714254,1.73537477
9.0558854e-05,6.85668759e-05,0.208647648,0.693649489,1.80585291,3.45708402,1.73537476
9.0559854e-05,7.2571769e-05,0.204770853,0.692562394,1.82600706,3.45702569,1.73537474
9.0560854e-05,7.63446059e-05,0.200238173,0.691308639,1.84587165,3.4569681,1.73537472
9.0561854e-05,7.98733225e-05,0.195064054,0.689892223,1.86538318,3.45691168,1.73537471
9.0562854e-05,8.31466354e-05,0.189265009,0.688317667,1.88447926,3.45685657,1.73537469
9.0563854e-05,8.61540778e-05,0.182859563,0.686590001,1.90309886,3.45680283,1.73537467
9.0564854e-05,8.8886033e-05,0.175868197,0.684714751,1.92118244,3.45675057,1.73537465
9.0565854e-05,9.13337653e-05,0.168313281,0.682697916,1.9386722,3.45669993,1.73537463
9.0566854e-05,9.34894479e-05,0.160219004,0.680545955,1.95551222,3.45665102,1.73537461
9.0567854e-05,9.53461877e-05,0.151611291,0.67826576,1.97164867,3.45660395,1.7353746
9.0568854e-05,9.68980475e-05,0.142517728,0.675864638,1.98702995,3.45655883,1.73537458
9.0569854e-05,9.81400652e-05,0.132967464,0.673350286,2.0016069,3.45651575,1.73537456
9.0570854e-05,9.90682692e-05,0.122991124,0.670730768,2.01533291,3.45647481,1.73537454
9.0571854e-05,9.96796915e-05,0.112620707,0.668014484,2.02816411,3.45643609,1.73537452
9.0572854e-05,9.99723771e-05,0.101889482,0.665210148,2.04005947,3.45639965,1.73537449
9.0573854e-05,9.99453899e-05,0.0908318788,0.662326759,2.05098097,3.45636558,1.73537447
9.0574854e-05,9.95988164e-05,0.0794833817,0.659373568,2.06089368,3.45633393,1.73537445
9.0575854e-05,9.89337647e-05,0.0678804089,0.656360052,2.06976593,3.45630475,1.73537443
9.0576854e-05,9.79523614e-05,0.0560601967,0.653295882,2.07756934,3.45627808,1.7353744
9.0577854e-05,9.66577447e-05,0.0440606785,0.650190892,2.08427896,3.45625395,1.73537438
9.0578854e-05,9.50540541e-05,0.0319203617,0.647055044,2.08987336,3.45623239,1.73537436
9.0579854e-05,9.31464178e-05,0.0196782027,0.643898402,2.09433464,3.4562134,1.73537433
9.0580854e-05,9.09409355e-05,0.00737348072,0.640731094,2.09764854,3.45619701,1.73537431
9.0581854e-05,8.84446596e-05,-0.00495432965,0.637563279,2.09980447,3.4561832,1.73537428
9.0582854e-05,8.56655722e-05,-0.0172656863,0.634405119,2.10079553,3.45617197,1.73537426
9.0583854e-05,8.26125597e-05,-0.0295211077,0.631266742,2.10061855,3.45616329,1.73537423
9.0584854e-05,7.92953844e-05,-0.0416813004,0.628158209,2.09927411,3.45615715,1.7353742
9.0585854e-05,7.57246534e-05,-0.0537072864,0.625089485,2.09676649,3.4561535,1.73537417
9.0586854e-05,7.19117845e-05,-0.0655605287,0.622070402,2.09310372,3.4561523,1.73537415
9.0587854e-05,6.78689697e-05,-0.0772030555,0.619110633,2.0882975,3.45615351,1.73537412
9.0588854e-05,6.36091364e-05,-0.0885975829,0.616219654,2.0823632,3.45615707,1.73537409
9.0589854e-05,5.9145906e-05,-0.0997076347,0.613406721,2.0753198,3.45616291,1.73537406
9.0590854e-05,5.44935499e-05,-0.110497659,0.610680834,2.06718979,3.45617096,1.73537403
9.0591854e-05,4.96669448e-05,-0.120933144,0.608050711,2.05799919,3.45618115,1.735374
9.0592854e-05,4.46815241e-05,-0.130980725,0.605524761,2.04777736,3.45619339,1.73537397
9.0593854e-05,3.95532294e-05,-0.140608295,0.603111056,2.03655699,3.4562076,1.73537394
9.0594854e-05,3.42984588e-05,-0.149785105,0.600817302,2.02437395,3.45622367,1.73537391
9.0595854e-05,2.89340152e-05,-0.158481862,0.598650822,2.01126718,3.45624152,1.73537387
9.0596854e-05,2.34770518e-05,-0.166670821,0.596618526,1.99727858,3.45626104,1.73537384
9.0597854e-05,1.7945018e-05,-0.174325876,0.594726891,1.98245288,3.45628211,1.73537381
9.0598854e-05,1.2355603e-05,-0.181422639,0.592981944,1.96683747,3.45630463,1.73537378
9.0599854e-05,6.72667966e-06,-0.18793852,0.591389236,1.95048228,3.45632849,1.73537374
9.0600854e-05,1.07624698e-06,-0.193852795,0.589953831,1.93343958,3.45635355,1.73537371
9.0601854e-05,-4.57762711e-06,-0.199146671,0.588680289,1.91576386,3.4563797,1.73537368
9.0602854e-05,-1.02168637e-05,-0.203803349,0.58757265,1.89751163,3.45640682,1.73537364
9.0603854e-05,-1.58234308e-05,-0.207808071,0.586634419,1.87874123,3.45643476,1.73537361
9.0604854e-05,-2.13794007e-05,-0.211148166,0.585868564,1.85951268,3.45646341,1.73537358
9.0605854e-05,-2.68670077e-05,-0.213813092,0.585277496,1.83988745,3.45649263,1.73537354
9.0606854e-05,-3.22687044e-05,-0.215794465,0.584863071,1.81992828,3.45652228,1.73537351
9.0607854e-05,-3.75672184e-05,-0.217086087,0.584626579,1.79969897,3.45655223,1.73537347
9.0608854e-05,-4.27456071e-05,-0.21768396,0.584568743,1.77926419,3.45658234,1.73537344
9.0609854e-05,-4.7787312e-05,-0.2175863,0.584689713,1.75868928,3.45661248,1.73537341
9.0610854e-05,-5.26762117e-05,-0.216793541,0.584989074,1.73804,3.45664251,1.73537337
9.0611854e-05,-5.73966734e-05,-0.21530833,0.585465837,1.71738238,3.45667229,1.73537334
9.0612854e-05,-6.19336029e-05,-0.213135522,0.586118454,1.69678245,3.45670169,1.7353733
9.0613854e-05,-6.62724929e-05,-0.210282155,0.586944813,1.67630606,3.45673058,1.73537327
9.0614854e-05,-7.03994694e-05,-0.206757436,0.587942252,1.65601869,3.45675882,1.73537324
9.0615854e-05,-7.43013358e-05,-0.202572701,0.589107565,1.63598518,3.45678632,1.7353732
9.0616854e-05,-7.79656154e-05,-0.197741386,0.590437012,1.61626957,3.45681332,1.73537317
9.0617854e-05,-8.13805915e-05,-0.192278979,0.591926332,1.59693491,3.45684019,1.73537314
9.0618854e-05,-8.45353441e-05,-0.186202969,0.593570758,1.57804301,3.45686718,1.7353731
9.0619854e-05,-8.74197857e-05,-0.179532794,0.59536503,1.55965425,3.45689448,1.73537307
9.0620854e-05,-9.00246929e-05,-0.172289775,0.597303413,1.54182743,3.45692231,1.73537304
