time_s,q79_3_drain,c79_17_node,filt_loop,audio_terminal,pin_bias,agc_store
0.0028256,3.32539329,3.35878346,-0.00211372765,-1.47076224,0.0395485621,1.12385085
0.0028264,3.32534172,3.35877852,-0.00211317412,-1.4726782,0.0395465891,1.12385057
0.0028272,3.32677451,3.35877441,-0.00211180256,-1.47455005,0.0395247154,1.12385029
0.002828,3.32753114,3.35877138,-0.00210935669,-1.4763777,0.0395133491,1.12385001
0.0028288,3.32675677,3.35876877,-0.00210648919,-1.4781611,0.0395287404,1.12384974
0.0028296,3.32564129,3.35876612,-0.00210367713,-1.47990017,0.0395490408,1.12384946
0.0028304,3.32562004,3.35876361,-0.00210072436,-1.48159486,0.0395465165,1.12384918
0.0028312,3.32706416,3.35876192,-0.0020969467,-1.48324513,0.039524519,1.12384891
0.002832,3.32781291,3.35876132,-0.00209209735,-1.48485093,0.0395136533,1.12384863
0.0028328,3.32702601,3.35876113,-0.00208683697,-1.48641219,0.0395294552,1.12384835
0.0028336,3.32592757,3.35876089,-0.00208163619,-1.48792885,0.0395495093,1.12384807
0.0028344,3.32593649,3.35876081,-0.00207628622,-1.48940086,0.0395464347,1.1238478
0.0028352,3.32739141,3.35876156,-0.0020701057,-1.49082819,0.0395243255,1.12384752
0.002836,3.32813197,3.35876338,-0.00206285739,-1.4922108,0.0395139672,1.12384724
0.0028368,3.32733281,3.35876561,-0.00205520897,-1.49354861,0.0395301711,1.12384697
0.0028376,3.32625192,3.35876779,-0.00204762357,-1.49484158,0.0395499671,1.12384669
0.0028384,3.32629085,3.35877012,-0.00203988052,-1.49608966,0.0395463441,1.12384642
0.0028392,3.32775612,3.35877331,-0.00203130194,-1.49729283,0.0395241388,1.12384614
0.00284,3.32848816,3.35877756,-0.00202165984,-1.49845105,0.0395142961,1.12384586
0.0028408,3.32767705,3.35878221,-0.00201162869,-1.49956426,0.0395308897,1.12384559
0.0028416,3.3266141,3.35878679,-0.0020016649,-1.5006324,0.0395504149,1.12384531
0.0028424,3.32668288,3.35879155,-0.0019915363,-1.50165545,0.0395462456,1.12384504
0.0028432,3.32815793,3.35879716,-0.00198056801,-1.50263339,0.0395239573,1.12384476
0.002844,3.32888111,3.35880384,-0.00196854153,-1.50356618,0.0395146341,1.12384449
0.0028448,3.32805828,3.3588109,-0.00195613822,-1.50445376,0.0395316081,1.12384421
0.0028456,3.32701374,3.35881789,-0.00194380671,-1.50529611,0.0395508514,1.12384394
0.0028464,3.32711219,3.35882507,-0.00193130267,-1.50609319,0.0395461378,1.12384366
0.0028472,3.32859657,3.3588331,-0.00191795533,-1.50684498,0.0395237809,1.12384339
0.002848,3.32931055,3.35884219,-0.0019035557,-1.50755146,0.0395149865,1.12384312
0.0028488,3.32847632,3.35885165,-0.0018887915,-1.50821259,0.039532329,1.12384284
0.0028496,3.32745062,3.35886104,-0.00187410339,-1.50882832,0.0395512776,1.12384257
0.0028504,3.32757849,3.35887063,-0.00185923595,-1.50939864,0.0395460233,1.12384229
0.0028512,3.32907167,3.35888107,-0.00184352275,-1.50992354,0.0395236122,1.12384202
0.002852,3.32977611,3.35889256,-0.00182676421,-1.510403,0.0395153494,1.12384175
0.0028528,3.32893072,3.35890442,-0.00180965428,-1.51083698,0.039533049,1.12384147
0.0028536,3.32792425,3.3589162,-0.00179262544,-1.51122545,0.0395516923,1.1238412
0.0028544,3.32808129,3.35892818,-0.00177541069,-1.5115684,0.0395458995,1.12384093
0.0028552,3.32958279,3.35894103,-0.00175734779,-1.51186583,0.0395234475,1.12384066
0.002856,3.33027745,3.35895491,-0.00173824672,-1.51211773,0.0395157247,1.12384038
0.0028568,3.32942118,3.35896915,-0.00171880781,-1.51232406,0.0395337707,1.12384011
0.0028576,3.32843429,3.35898331,-0.001699455,-1.51248479,0.0395520966,1.12383984
0.0028584,3.32862029,3.35899768,-0.00167990983,-1.51259994,0.0395457695,1.12383957
0.0028592,3.33012955,3.3590129,-0.00165951483,-1.51266949,0.0395232917,1.1238393
0.00286,3.33081408,3.35902917,-0.00163809008,-1.51269345,0.039516112,1.12383903
0.0028608,3.32994725,3.35904577,-0.00161634171,-1.51267179,0.0395344914,1.12383875
0.0028616,3.32898033,3.35906229,-0.00159468494,-1.5126045,0.0395524893,1.12383848
0.0028624,3.32919494,3.35907902,-0.00157282995,-1.51249157,0.039545631,1.12383821
0.0028632,3.33071144,3.35909662,-0.001550124,-1.51233303,0.0395231407,1.12383794
0.002864,3.33138559,3.35911525,-0.00152639684,-1.51212887,0.0395165099,1.12383767
0.0028648,3.33050853,3.3591342,-0.00150236023,-1.51187907,0.0395352123,1.1238374
0.0028656,3.32956192,3.35915306,-0.00147842076,-1.51158362,0.0395528712,1.12383713
0.0028664,3.32980485,3.35917214,-0.00145427772,-1.51124254,0.0395454861,1.12383686
0.0028672,3.33132805,3.35919209,-0.00142928307,-1.51085585,0.0395229993,1.12383659
0.002868,3.3319915,3.35921306,-0.00140327624,-1.51042355,0.0395169212,1.12383632
0.0028688,3.33110447,3.35923434,-0.0013769749,-1.50994564,0.0395359327,1.12383605
0.0028696,3.33017854,3.35925553,-0.00135077711,-1.50942211,0.0395532417,1.12383579
0.0028704,3.33044951,3.35927694,-0.00132437077,-1.50885298,0.0395453339,1.12383552
0.0028712,3.3319788,3.35929921,-0.00129711271,-1.50823828,0.0395228632,1.12383525
0.002872,3.33263126,3.3593225,-0.00126885194,-1.50757802,0.0395173416,1.12383498
0.0028728,3.33173465,3.35934609,-0.00124031172,-1.5068722,0.0395366515,1.12383471
0.0028736,3.33082971,3.35936958,-0.00121188075,-1.50612082,0.0395536007,1.12383445
0.0028744,3.33112833,3.3593933,-0.00118323662,-1.50532392,0.0395451749,1.12383418
0.0028752,3.33266323,3.35941788,-0.00115374193,-1.50448153,0.0395227363,1.12383391
0.002876,3.33330441,3.35944347,-0.00112325482,-1.50359367,0.039517776,1.12383365
0.0028768,3.3323985,3.35946934,-0.00109250317,-1.50266034,0.0395373702,1.12383338
0.0028776,3.33151485,3.35949511,-0.00106186714,-1.50168156,0.0395539488,1.12383311
0.0028784,3.33184078,3.35952111,-0.00103101416,-1.50065736,0.03954501,1.12383285
0.0028792,3.33338072,3.35954798,-0.000999311892,-1.49958778,0.039522617,1.12383258
0.00288,3.33401034,3.35957584,-0.000966627744,-1.49847286,0.039518219,1.12383232
0.0028808,3.33309548,3.35960396,-0.000933694612,-1.4973126,0.0395380861,1.12383205
0.0028816,3.33223343,3.35963199,-0.000900883199,-1.49610703,0.0395542848,1.12383179
0.0028824,3.33258624,3.35966024,-0.000867850629,-1.49485619,0.039544838,1.12383152
0.0028832,3.33413069,3.35968937,-0.00083397083,-1.49356013,0.0395225051,1.12383126
0.002884,3.33474853,3.35971947,-0.000799120906,-1.49221888,0.039518675,1.12383099
0.0028848,3.33382501,3.35974983,-0.000764037884,-1.49083246,0.039538802,1.12383073
0.0028856,3.33298482,3.35978007,-0.000729082285,-1.4894009,0.0395546098,1.12383047
0.0028864,3.33336411,3.35981056,-0.000693902237,-1.48792426,0.0395446613,1.12383021
0.0028872,3.3349125,3.35984191,-0.00065787781,-1.48640259,0.0395224031,1.12382994
0.002888,3.33551826,3.35987423,-0.000620894881,-1.48483593,0.0395191408,1.12382968
0.0028888,3.33458653,3.35990679,-0.000583694943,-1.48322431,0.0395395141,1.12382942
0.0028896,3.33376847,3.35993923,-0.000546628912,-1.48156776,0.0395549225,1.12382916
0.0028904,3.33417376,3.35997192,-0.000509334736,-1.47986636,0.0395444775,1.1238289
0.0028912,3.33572552,3.36000546,-0.000471198883,-1.47812015,0.0395223076,1.12382864
0.002892,3.33631902,3.36003997,-0.000432117173,-1.47632919,0.0395196178,1.12382838
0.0028928,3.33537933,3.3600747,-0.00039283512,-1.47449351,0.0395402255,1.12382813
0.0028936,3.33458364,3.3601093,-0.000353693308,-1.47261316,0.0395552243,1.12382787
0.0028944,3.33501459,3.36014416,-0.00031432017,-1.4706882,0.0395442898,1.12382761
0.0028952,3.3365691,3.36017987,-0.000274108885,-1.46871871,0.0395222231,1.12382735
0.002896,3.33714999,3.36021653,-0.000232964789,-1.46670475,0.0395201056,1.1238271
0.0028968,3.33620278,3.3602534,-0.000191636797,-1.46464634,0.0395409331,1.12382684
0.0028976,3.33542978,3.36029013,-0.000150455529,-1.46254356,0.0395555139,1.12382659
0.0028984,3.33588584,3.36032712,-0.000109039984,-1.46039647,0.0395440958,1.12382634
0.0028992,3.33744255,3.36036496,-6.678975e-05,-1.45820515,0.0395221456,1.12382609
0.0029,3.33801068,3.36040375,-2.36196771e-05,-1.45596967,0.0395206029,1.12382584
0.0029008,3.33705628,3.36044272,1.97172256e-05,-1.45369007,0.0395416385,1.12382559
0.0029016,3.33630605,3.36048155,6.29008213e-05,-1.45136642,0.0395557922,1.12382534
0.0029024,3.33678685,3.36052064,0.000106321084,-1.4489988,0.0395438977,1.1238251
0.0029032,3.33834521,3.36056058,0.00015057165,-1.44658729,0.0395220798,1.12382485
0.002904,3.33890026,3.36060145,0.000195728671,-1.44413197,0.0395211122,1.12382461
0.0029048,3.33793896,3.36064248,0.000241035766,-1.4416329,0.0395423405,1.12382437
0.0029056,3.33721187,3.36068338,0.000286182902,-1.43909014,0.0395560586,1.12382414
0.0029064,3.33771689,3.36072454,0.000331569225,-1.4365038,0.0395436945,1.12382391
0.0029072,3.33927631,3.36076654,0.000377781875,-1.43387395,0.0395220214,1.12382368
0.002908,3.33981813,3.36080946,0.000424887551,-1.43120068,0.0395216293,1.12382346
0.0029088,3.33885038,3.36085253,0.000472126386,-1.42848407,0.0395430387,1.12382324
0.0029096,3.33814645,3.36089545,0.000519199276,-1.42572418,0.0395563132,1.12382303
0.0029104,3.33867514,3.36093864,0.000566513767,-1.42292113,0.039543487,1.12382283
0.0029112,3.34023512,3.36098267,0.000614649063,-1.42007501,0.0395219741,1.12382264
0.002912,3.3407635,3.3610276,0.000663663746,-1.41718592,0.039522159,1.12382247
0.0029128,3.33978957,3.36107267,0.000712795874,-1.41425394,0.0395437337,1.12382231
0.0029136,3.33910904,3.36111759,0.000761756396,-1.41127916,0.0395565565,1.12382219
0.0029144,3.33966095,3.36116277,0.000810960896,-1.40826171,0.039543276,1.12382211
0.0029152,3.34122088,3.3612088,0.000860982427,-1.40520169,0.0395219364,1.12382207
0.002916,3.3417356,3.36125571,0.000911871096,-1.40209923,0.0395226958,1.1238221
0.0029168,3.34075603,3.36130275,0.000962861471,-1.3989544,0.0395444234,1.1238222
0.0029176,3.34009901,3.36134963,0.00101367543,-1.39576731,0.0395567875,1.12382241
0.0029184,3.34067344,3.36139678,0.00106473709,-1.39253809,0.0395430603,1.12382275
0.0029192,3.34223281,3.36144477,0.00111661065,-1.38926685,0.0395219082,1.12382325
0.00292,3.34273372,3.36149362,0.00116933698,-1.38595372,0.0395232441,1.12382396
0.0029208,3.34174875,3.3615426,0.00122214919,-1.38259877,0.0395451108,1.12382492
0.0029216,3.34111543,3.36159141,0.00127478052,-1.37920212,0.0395570074,1.12382621
0.0029224,3.34171193,3.36164049,0.00132766139,-1.3757639,0.0395428424,1.12382791
0.0029232,3.3432701,3.3616904,0.00138134839,-1.37228423,0.0395218917,1.12383012
0.002924,3.343757,3.36174118,0.00143587503,-1.36876323,0.0395238008,1.12383297
0.0029248,3.3427672,3.36179205,0.00149047179,-1.36520099,0.0395457918,1.12383658
0.0029256,3.34215772,3.36184275,0.0015448822,-1.36159763,0.039557215,1.12384114
0.0029264,3.34277561,3.36189373,0.00159954457,-1.35795329,0.0395426204,1.1238468
0.0029272,3.34433201,3.36194554,0.00165500755,-1.35426808,0.039521884,1.12385376
0.002928,3.34480478,3.36199819,0.00171129457,-1.35054214,0.0395243674,1.12386219
0.0029288,3.34381039,3.36205092,0.00176763446,-1.34677556,0.0395464706,1.12387224
0.0029296,3.34322477,3.36210348,0.00182378284,-1.34296847,0.0395574124,1.12388402
0.0029304,3.34386365,3.36215632,0.00188018488,-1.339121,0.0395423976,1.12389761
0.0029312,3.34541773,3.36220998,0.00193738057,-1.33523329,0.0395218899,1.12391301
0.002932,3.34587603,3.36226447,0.0019953851,-1.33130546,0.0395249442,1.12393017
0.0029328,3.34487759,3.36231902,0.00205342665,-1.32733763,0.0395471434,1.12394898
0.0029336,3.34431614,3.3623734,0.00211127126,-1.32332991,0.0395575984,1.12396931
0.0029344,3.34497524,3.36242806,0.00216937127,-1.31928245,0.039542172,1.12399099
0.0029352,3.34652643,3.36248353,0.0022282586,-1.31519539,0.0395219053,1.12401386
0.002936,3.34697031,3.36253982,0.00228793935,-1.31106886,0.0395255295,1.12403777
0.0029368,3.34596811,3.36259615,0.00234763933,-1.30690297,0.0395478129,1.12406255
0.0029376,3.34543062,3.36265231,0.00240713654,-1.30269786,0.0395577741,1.1240881
0.0029384,3.34610949,3.36270875,0.00246688976,-1.29845367,0.0395419457,1.1241143
0.0029392,3.34765727,3.36276599,0.0025274223,-1.29417055,0.0395219347,1.12414106
0.00294,3.34808644,3.36282403,0.00258873245,-1.28984863,0.0395261255,1.12416832
0.0029408,3.3470808,3.36288211,0.00265004532,-1.28548803,0.0395484766,1.12419601
0.0029416,3.34656769,3.36293999,0.00271114983,-1.2810889,0.0395579382,1.1242241
0.0029424,3.34726568,3.36299817,0.00277251138,-1.27665138,0.0395417172,1.12425255
0.0029432,3.34880943,3.36305714,0.00283464555,-1.27217562,0.0395219733,1.12428133
0.002944,3.34922386,3.3631169,0.00289754147,-1.26766175,0.0395267277,1.12431043
0.0029448,3.34821535,3.36317666,0.00296042254,-1.26310992,0.0395491345,1.12433984
0.0029456,3.3477263,3.36323625,0.0030230894,-1.25852025,0.039558091,1.12436953
0.0029464,3.34844273,3.36329611,0.00308601352,-1.25389291,0.0395414872,1.1243995
0.0029472,3.34998202,3.36335677,0.0031497006,-1.24922805,0.0395220248,1.12442974
0.002948,3.35038157,3.36341819,0.00321413283,-1.24452582,0.0395273407,1.12446025
0.0029488,3.34937037,3.36347961,0.00327853386,-1.23978634,0.0395497869,1.12449102
0.0029496,3.34890567,3.36354084,0.00334271498,-1.23500977,0.0395582329,1.12452206
0.0029504,3.34964003,3.36360235,0.00340715276,-1.23019626,0.0395412564,1.12455335
0.0029512,3.3511742,3.36366464,0.00347234576,-1.22534598,0.0395220874,1.1245849
0.002952,3.35155873,3.36372769,0.00353826895,-1.22045907,0.039527959,1.1246167
0.0029528,3.35054556,3.36379072,0.00360414357,-1.21553566,0.039550432,1.12464875
0.0029536,3.35010508,3.36385355,0.00366979246,-1.21057592,0.0395583629,1.12468106
0.0029544,3.35085647,3.36391666,0.00373569841,-1.20558001,0.0395410239,1.12471361
0.0029552,3.3523851,3.36398054,0.00380234934,-1.20054809,0.0395221611,1.1247464
0.002956,3.35275453,3.36404517,0.00386971192,-1.19548032,0.039528587,1.12477945
0.0029568,3.35173953,3.36410976,0.00393700906,-1.19037683,0.0395510724,1.12481273
0.0029576,3.35132336,3.36417414,0.00400407598,-1.18523779,0.0395584823,1.12484626
0.0029584,3.35209132,3.3642388,0.00407139855,-1.18006336,0.0395407918,1.12488004
0.0029592,3.35361384,3.36430423,0.00413945597,-1.17485372,0.0395222478,1.12491405
0.00296,3.35396799,3.36437039,0.00420820986,-1.16960903,0.0395292213,1.1249483
0.0029608,3.35295192,3.36443649,0.00427688233,-1.16432942,0.0395517044,1.12498279
0.0029616,3.35256007,3.36450238,0.00434531885,-1.15901505,0.0395585897,1.12501752
0.0029624,3.35334371,3.36456856,0.00441401088,-1.15366611,0.0395405582,1.12505248
0.0029632,3.35485957,3.36463548,0.00448342838,-1.14828277,0.0395223444,1.12508768
0.002964,3.35519851,3.36470312,0.00455352314,-1.14286519,0.0395298631,1.12512311
0.0029648,3.35418143,3.36477068,0.00462351828,-1.13741352,0.0395523315,1.12515877
0.0029656,3.35381372,3.36483803,0.00469327276,-1.13192792,0.039558687,1.12519466
0.0029664,3.35461268,3.36490566,0.00476328168,-1.12640859,0.039540326,1.12523078
0.0029672,3.35612137,3.36497404,0.00483400492,-1.12085568,0.039522455,1.12526713
0.002968,3.35644478,3.3650431,0.004905388,-1.11526938,0.0395305123,1.12530371
0.0029688,3.35542741,3.36511208,0.00497665643,-1.10964984,0.0395529496,1.12534051
0.0029696,3.35508411,3.36518084,0.00504767932,-1.10399721,0.0395587724,1.12537754
0.0029704,3.35589744,3.36524989,0.00511895613,-1.0983117,0.039540093,1.12541479
0.0029712,3.35739838,3.36531966,0.00519093763,-1.09259347,0.0395225756,1.12545227
0.002972,3.35770653,3.36539011,0.00526356089,-1.08684271,0.0395311669,1.12548996
0.0029728,3.35668908,3.36546045,0.00533605096,-1.08105956,0.0395535615,1.12552787
0.0029736,3.35636966,3.36553058,0.00540828997,-1.0752442,0.0395588477,1.12556601
0.0029744,3.35719692,3.36560098,0.00548078129,-1.06939683,0.0395398614,1.12560435
0.0029752,3.3586897,3.36567211,0.00555396555,-1.06351762,0.0395227107,1.12564292
0.002976,3.35898228,3.36574389,0.00562777362,-1.05760676,0.0395318297,1.1256817
0.0029768,3.35796509,3.36581554,0.00570143265,-1.0516644,0.0395541653,1.12572069
0.0029776,3.35767006,3.36588698,0.00577483585,-1.04569072,0.0395589118,1.1257599
0.0029784,3.35851055,3.36595869,0.00584849043,-1.03968591,0.0395396302,1.12579931
0.0029792,3.35999444,3.36603112,0.00592282877,-1.03365016,0.0395228558,1.12583894
0.00298,3.36027158,3.36610418,0.00599777332,-1.02758365,0.0395324964,1.12587877
0.0029808,3.35925534,3.3661771,0.00607255115,-1.02148655,0.0395547612,1.12591881
0.0029816,3.35898403,3.3662498,0.00614706768,-1.01535903,0.0395589654,1.12595906
0.0029824,3.35983685,3.36632277,0.00622183368,-1.00920129,0.0395394003,1.12599951
0.0029832,3.36131167,3.36639645,0.0062972697,-1.00301353,0.0395230148,1.12604016
0.002984,3.36157328,3.36647073,0.00637329344,-0.996795925,0.0395331715,1.12608102
0.0029848,3.36055805,3.36654487,0.00644913493,-0.990548645,0.0395553495,1.12612208
0.0029856,3.36031081,3.36661878,0.00652471036,-0.984271877,0.0395590087,1.12616333
0.0029864,3.36117547,3.36669295,0.00660053257,-0.977965822,0.0395391723,1.12620479
0.0029872,3.36264054,3.36676783,0.00667701484,-0.971630672,0.0395231856,1.12624644
0.002988,3.36288657,3.3668433,0.00675406934,-0.965266609,0.0395338497,1.12628828
0.0029888,3.36187321,3.3669186,0.00683092466,-0.958873805,0.0395559286,1.12633032
0.0029896,3.36164971,3.36699366,0.00690750875,-0.95245245,0.039559041,1.12637255
0.0029904,3.36252519,3.367069,0.00698433816,-0.946002746,0.0395389452,1.12641498
0.0029912,3.36398011,3.36714501,0.00706181389,-0.939524896,0.039523368,1.12645759
0.002992,3.3642106,3.36722161,0.00713984121,-0.933019083,0.0395345348,1.12650039
0.0029928,3.3631991,3.36729802,0.00721765362,-0.926485482,0.0395565008,1.12654338
0.0029936,3.36299935,3.36737419,0.00729519155,-0.919924287,0.0395590635,1.12658656
0.0029944,3.36388518,3.36745063,0.00737297111,-0.913335706,0.0395387216,1.12662992
0.0029952,3.36532952,3.36752774,0.0074513841,-0.90671994,0.0395235645,1.12667346
0.002996,3.36554432,3.36760541,0.00753033321,-0.900077173,0.0395352242,1.12671719
0.0029968,3.36453563,3.36768288,0.00760905283,-0.893407586,0.039557063,1.12676109
0.0029976,3.36435947,3.36776011,0.00768749296,-0.886711372,0.0395590752,1.12680518
0.0029984,3.36525465,3.3678376,0.00776617273,-0.87998874,0.0395384995,1.12684944
0.0029992,3.36668782,3.36791575,0.00784547386,-0.873239896,0.0395237712,1.12689388
0.003,3.36688717,3.36799444,0.00792528958,-0.866465029,0.0395359183,1.1269385
0.0030008,3.36588118,3.36807292,0.00800485839,-0.859664325,0.0395576181,1.12698329
0.0030016,3.36572827,3.36815114,0.00808414468,-0.852837978,0.0395590776,1.12702825
0.0030024,3.36663259,3.36822964,0.00816366825,-0.845986202,0.0395382809,1.12707339
0.0030032,3.36805432,3.36830877,0.00824380054,-0.839109203,0.0395239928,1.12711869
0.003004,3.36823803,3.36838844,0.00832443228,-0.832207168,0.0395366177,1.12716416
0.0030048,3.36723588,3.36846788,0.00840480699,-0.825280279,0.0395581627,1.1272098
0.0030056,3.36710689,3.36854706,0.00848489839,-0.81832873,0.0395590694,1.12725561
0.0030064,3.36801917,3.36862652,0.00856522882,-0.811352724,0.039538065,1.12730158
0.0030072,3.36942908,3.36870661,0.00864616059,-0.804352467,0.0395242248,1.12734771
0.003008,3.36959794,3.36878721,0.00872757529,-0.797328148,0.0395373197,1.12739401
0.0030088,3.36859972,3.36886757,0.00880871719,-0.790279945,0.0395586991,1.12744046
0.0030096,3.36849333,3.36894769,0.00888957573,-0.783208051,0.0395590519,1.12748708
0.0030104,3.36941348,3.36902807,0.00897067298,-0.776112676,0.0395378525,1.12753385
0.0030112,3.37081158,3.36910907,0.00905235811,-0.768994021,0.0395244713,1.12758078
0.003012,3.37096492,3.36919057,0.00913451191,-0.76185227,0.0395380275,1.12762786
0.0030128,3.36997102,3.36927182,0.00921638356,-0.754687602,0.0395592259,1.1276751
0.0030136,3.3698884,3.36935281,0.00929796986,-0.747500211,0.0395590247,1.12772249
0.0030144,3.37081546,3.36943408,0.00937979341,-0.7402903,0.039537644,1.12777003
0.0030152,3.37220044,3.36951596,0.00946219698,-0.733058067,0.0395247286,1.12781772
0.003016,3.37233876,3.36959831,0.00954504989,-0.725803704,0.0395387368,1.12786556
0.0030168,3.37134986,3.3696804,0.0096276019,-0.718527392,0.0395597429,1.12791355
0.0030176,3.37128922,3.36976223,0.00970986351,-0.71122933,0.039558988,1.12796168
0.0030184,3.37222206,3.36984433,0.00979235896,-0.703909728,0.0395374386,1.12800996
0.0030192,3.37359437,3.36992702,0.00987541555,-0.696568795,0.0395249995,1.12805838
0.00302,3.3737173,3.37001017,0.00995890065,-0.68920672,0.0395394515,1.12810695
0.0030208,3.37273311,3.37009304,0.0100420735,-0.681823689,0.0395602509,1.12815565
0.0030216,3.37269552,3.37017565,0.0101249531,-0.674419904,0.0395589426,1.12820449
0.0030224,3.37363386,3.37025851,0.0102080606,-0.666995577,0.0395372384,1.12825347
0.0030232,3.37499231,3.37034196,0.0102917184,-0.65955091,0.0395252828,1.12830259
0.003024,3.37510011,3.37042586,0.0103757907,-0.652086098,0.0395401671,1.12835184
0.0030248,3.37412179,3.37050946,0.0104595316,-0.64460133,0.0395607481,1.12840123
0.0030256,3.37410612,3.37059278,0.0105429724,-0.63709681,0.0395588875,1.12845075
0.0030264,3.37504833,3.37067637,0.010626638,-0.629572758,0.0395370418,1.12850039
0.0030272,3.37639311,3.37076052,0.0107108351,-0.622029388,0.0395255777,1.12855017
0.003028,3.37648579,3.37084509,0.0107954216,-0.614466896,0.0395408869,1.12860008
0.0030288,3.37551283,3.37092935,0.0108796625,-0.606885476,0.0395612368,1.12865011
0.0030296,3.37551936,3.37101334,0.0109636026,-0.599285338,0.0395588239,1.12870027
0.0030304,3.37646568,3.37109758,0.0110477605,-0.591666703,0.0395368513,1.12875056
0.0030312,3.37779598,3.37118236,0.0111324349,-0.58402978,0.0395258866,1.12880096
0.003032,3.37787337,3.37126756,0.011217486,-0.57637477,0.0395416084,1.12885149
0.0030328,3.37690731,3.37135243,0.0113021777,-0.568701866,0.039561714,1.12890214
0.0030336,3.37693545,3.37143702,0.0113865606,-0.561011279,0.0395587511,1.1289529
0.0030344,3.37788377,3.37152186,0.0114711559,-0.553303235,0.0395366648,1.12900379
0.0030352,3.37919941,3.37160723,0.0115562498,-0.545577957,0.0395262058,1.12905478
0.003036,3.37926169,3.37169297,0.0116416894,-0.537835656,0.039542332,1.1291059
0.0030368,3.3783012,3.37177837,0.0117267472,-0.530076536,0.0395621826,1.12915712
0.0030376,3.37835008,3.37186348,0.0118114886,-0.522300825,0.0395586704,1.12920846
0.0030384,3.37930078,3.37194882,0.0118964276,-0.514508764,0.0395364846,1.1292599
0.0030392,3.38060048,3.37203467,0.0119818415,-0.506700579,0.0395265395,1.12931146
0.00304,3.38064694,3.37212088,0.0120675801,-0.498876491,0.039543058,1.12936312
0.0030408,3.37969359,3.37220671,0.0121529176,-0.491036719,0.0395626395,1.12941489
0.0030416,3.37976341,3.37229225,0.0122379267,-0.483181495,0.0395585806,1.12946676
0.0030424,3.38071412,3.37237801,0.0123231244,-0.475311064,0.0395363098,1.12951873
0.0030432,3.38199797,3.37246426,0.0124087761,-0.467425671,0.0395268835,1.1295708
0.003044,3.38202963,3.37255084,0.0124947224,-0.459525547,0.0395437841,1.12962298
0.0030448,3.38108248,3.37263702,0.0125802456,-0.451610917,0.0395630866,1.12967525
0.0030456,3.38117202,3.37272291,0.0126654342,-0.443682025,0.0395584833,1.12972761
0.0030464,3.38212348,3.372809,0.0127507994,-0.43573913,0.0395361406,1.12978007
0.0030472,3.38339121,3.37289555,0.0128365967,-0.427782475,0.0395272417,1.12983262
0.003048,3.38340721,3.37298242,0.0129226721,-0.419812291,0.0395445132,1.12988527
0.0030488,3.38246796,3.37306888,0.0130083142,-0.411828805,0.0395635231,1.129938
0.0030496,3.38257843,3.37315504,0.0130936167,-0.40383226,0.0395583779,1.12999082
0.0030504,3.38352918,3.3732414,0.0131790934,-0.395822902,0.0395359783,1.13004373
0.0030512,3.38478023,3.37332822,0.013264993,-0.387800975,0.0395276103,1.13009672
0.003052,3.38478218,3.37341532,0.0133511486,-0.379766712,0.0395452412,1.13014979
0.0030528,3.38385066,3.37350201,0.0134368539,-0.371720339,0.0395639483,1.13020295
0.0030536,3.38398012,3.37358839,0.0135222197,-0.363662096,0.0395582647,1.13025619
0.0030544,3.38493003,3.37367497,0.0136077541,-0.355592238,0.0395358213,1.1303095
0.0030552,3.38616491,3.37376198,0.0136936899,-0.347511008,0.039527992,1.13036289
0.003056,3.38615172,3.37384927,0.0137798655,-0.339418632,0.0395459717,1.13041636
0.0030568,3.38522837,3.37393613,0.013865585,-0.331315336,0.0395643636,1.13046989
0.0030576,3.38537862,3.37402269,0.0139509632,-0.323201355,0.0395581445,1.1305235
0.0030584,3.38632668,3.37410944,0.014036507,-0.315076934,0.0395356723,1.13057719
0.0030592,3.38754425,3.37419661,0.014122445,-0.306942306,0.0395283855,1.13063093
0.00306,3.38751743,3.37428405,0.0142086107,-0.298797695,0.0395467006,1.13068475
0.0030608,3.38660301,3.37437104,0.0142943036,-0.290643321,0.0395647668,1.13073863
0.0030616,3.38677202,3.37445773,0.0143796548,-0.282479418,0.0395580165,1.13079258
0.0030624,3.3877173,3.37454461,0.0144651705,-0.27430623,0.0395355293,1.13084659
0.0030632,3.38891836,3.3746319,0.0145510598,-0.266123995,0.0395287901,1.13090066
0.003064,3.38887703,3.37471942,0.0146371554,-0.257932933,0.0395474308,1.13095479
0.0030648,3.3879711,3.3748065,0.0147227719,-0.249733261,0.0395651604,1.13100897
0.0030656,3.38815991,3.37489327,0.0148080485,-0.241525214,0.0395578819,1.13106322
0.0030664,3.38910253,3.37498023,0.0148934838,-0.233309026,0.0395353949,1.13111751
0.0030672,3.39028601,3.37506759,0.0149792854,-0.225084922,0.039529208,1.13117186
0.003068,3.39023113,3.37515518,0.0150652858,-0.216853114,0.0395481601,1.13122627
0.0030688,3.38933565,3.37524231,0.0151508002,-0.208613812,0.0395655415,1.13128072
0.0030696,3.38954326,3.37532914,0.0152359778,-0.200367233,0.0395577399,1.13133522
0.0030704,3.39048181,3.37541616,0.0153213171,-0.192113605,0.0395352668,1.13138977
0.0030712,3.39164852,3.37550357,0.0154070126,-0.183853149,0.0395296354,1.13144436
0.003072,3.39158028,3.3755912,0.0154928903,-0.175586069,0.0395488887,1.131499
0.0030728,3.39069452,3.37567836,0.0155782756,-0.167312564,0.039565913,1.13155368
