frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3027758.658230043;3.9744127060124246;-8.38495164349051;4.4852605929011595;7.874103756601773
3028455.905695706;3.9884883392867;-8.373103309132592;4.485217372023992;7.8763742763953015
3029153.313727016;4.002579771682726;-8.361240115813006;4.485174165662836;7.8786457218328945
3029850.882360949;4.016687037992093;-8.349362025568931;4.485130973808547;7.88091808975248
3030548.611634489;4.030810173163884;-8.337469000277215;4.485087796453861;7.883191376987236
3031246.501584629;4.044949212253775;-8.325561001700986;4.485044633589359;7.885465580365402
3031944.552248371;4.059104190445179;-8.313637991449978;4.485001485206845;7.8877406966883115
3032642.763662725;4.073275143061289;-8.301699930996474;4.484958351297879;7.890016722759886
3033341.135864709;4.087462105528367;-8.289746781674909;4.484915231853787;7.892293655349489
3034039.66889135;4.101665113447884;-8.277778504669875;4.4848721268666;7.894571491251159
3034738.362779683;4.115884202504386;-8.265795061029422;4.484829036327884;7.896850227205924
3035437.217566754;4.130119408528757;-8.2537964116646;4.484785960228726;7.899129859964631
3036136.233289613;4.14437076749564;-8.241782517334704;4.484742898560937;7.901410386269406
3036835.409985323;4.15863831548693;-8.229753338660231;4.484699851315857;7.903691802831304
3037534.747690952;4.172922088740288;-8.217708836108894;4.484656818485514;7.905974106363663
3038234.246443579;4.187222123625492;-8.205648970014067;4.484613800061036;7.908257293578524
3038933.906280292;4.2015384566142435;-8.19357370055458;4.48457079603421;7.910541361134612
3039633.727238184;4.215871124346926;-8.181482987768009;4.484527806396405;7.912826305718529
3040333.709354361;4.230220163596303;-8.169376791533479;4.484484831139887;7.915112123989896
3041033.852665933;4.244585611238339;-8.157255071604329;4.484441870255081;7.917398812587583
3041734.157210023;4.2589675043249065;-8.14511778756248;4.484398923734267;7.919686368153118
3042434.62302376;4.273365880024232;-8.132964898848684;4.484355991569048;7.921974787303869
3043135.25014428;4.28778077565299;-8.120796364753641;4.484313073751006;7.924264066655623
3043836.038608732;4.302212228636918;-8.108612144419766;4.484270170271506;7.9265542027851765
3044536.98845427;4.316660276580745;-8.096412196835225;4.484227281122127;7.928845192293844
3045238.099718058;4.331124957199144;-8.084196480835429;4.484184406294483;7.931137031740088
3045939.372437268;4.345606308371732;-8.071964955097044;4.484141545780641;7.933429717688135
3046640.80664908;4.360104368091338;-8.059717578154576;4.484098699571736;7.935723246674177
3047342.402390684;4.374619174514284;-8.04745430838512;4.484055867659133;7.938017615240272
3048044.159699279;4.389150765921757;-8.035175103998661;4.484013050035153;7.940312819885264
3048746.07861207;4.403699180752548;-8.02287992306687;4.483970246690681;7.942608857128734
3049448.159166272;4.418264457582982;-8.01056872349285;4.483927457617581;7.944905723458255
3050150.401399109;4.43284663514121;-7.998241463022272;4.483884682807694;7.947203415355788
3050852.805347814;4.447445752275538;-7.985898099248291;4.483841922252404;7.949501929271424
3051555.371049626;4.462061848016072;-7.97353858959937;4.483799175943569;7.951801261671872
3052258.098541796;4.476694961507578;-7.961162891356153;4.483756443872096;7.954101408991637
3052960.987861581;4.491345132062428;-7.948770961623679;4.483713726030082;7.9564023676560245
3053664.039046248;4.5060123991404835;-7.936362757345816;4.483671022409625;7.958704134076674
3054367.252133071;4.520696802323297;-7.9239382353225105;4.4836283330013975;7.961006704644409
3055070.627159335;4.535398381372634;-7.911497352172602;4.483585657797519;7.963310075747715
3055774.164162331;4.550117176200519;-7.8990400643514525;4.483542996790092;7.96561424376188
3056477.863179361;4.5648532268492135;-7.8865663281654665;4.483500349970027;7.967919205044653
3057181.724247734;4.579606573515621;-7.874076099749608;4.483457717328725;7.9702249559365015
3057885.747404767;4.594377256573089;-7.86156933505756;4.483415098858786;7.9725314927718625
3058589.932687787;4.609165316513904;-7.849045989900985;4.483372494550902;7.974838811863986
3059294.28013413;4.623970794014933;-7.836506019902453;4.4833299043974195;7.977146909519969
3059998.78978114;4.638793729882731;-7.823949380528741;4.483287328389737;7.9794557820217324
