frequency;user0 (gain);user3 (gain)
29048374.06836798;70.71639954923111;37.611846462862644
29048819.98081119;70.69950899135603;37.585085627564624
29049265.90009945;70.68258571286418;37.55828176901032
29049711.82623288;70.66563123222292;37.53143638588048
29050157.75921158;70.64864704685709;37.50455095628857
29050603.69903566;70.63163463017715;37.477626934056076
29051049.64570522;70.61459543278332;37.450665750922816
29051495.59922037;70.59753088724223;37.42366881973763
29051941.55958121;70.5804424041784;37.39663753164001
29052387.52678784;70.56333137307773;37.3695732566245
29052833.50084038;70.54619916426284;37.34247734514268
29053279.48173892;70.52904712315826;37.315351123812775
29053725.46948358;70.51187658007784;37.28819590249823
29054171.46407446;70.49468884698055;37.26101297344129
29054617.46551165;70.47748520488413;37.233803598176046
29055063.47379528;70.46026692502866;37.20656902866127
29055509.48892544;70.44303525550173;37.17931049236954
29055955.51090223;70.42579142737894;37.15202920047241
29056401.53972577;70.4085366441066;37.124726337009115
29056847.57539616;70.39127210397871;37.09740307974338
29057293.6179135;70.37399897013573;37.07006057262631
29057739.6672779;70.35671840205067;37.04269995394536
29058185.72348946;70.33943152938969;37.01532233409531
29058631.78654829;70.32213946746475;36.98792880818329
