frequency_hz,ant_to_out_db
3270930,-10.2551
3271307,-10.2542
3271683,-10.2534
3272060,-10.2525
3272437,-10.2516
3272813,-10.2507
3273190,-10.2498
3273567,-10.2489
3273944,-10.2481
3274321,-10.2472
3274698,-10.2463
3275075,-10.2454
3275452,-10.2445
3275829,-10.2436
3276206,-10.2427
3276584,-10.2419
3276961,-10.2410
3277338,-10.2401
3277715,-10.2392
3278093,-10.2383
3278470,-10.2374
3278848,-10.2365
3279225,-10.2356
3279603,-10.2347
3279980,-10.2338
3280358,-10.2329
3280736,-10.2320
3281114,-10.2311
3281491,-10.2302
3281869,-10.2293
3282247,-10.2284
3282625,-10.2275
3283003,-10.2266
3283381,-10.2257
3283759,-10.2248
3284137,-10.2239
3284515,-10.2230
3284893,-10.2221
3285271,-10.2212
3285650,-10.2203
3286028,-10.2194
3286406,-10.2185
3286785,-10.2176
3287163,-10.2167
3287542,-10.2158
3287920,-10.2149
3288299,-10.2139
3288677,-10.2130
3289056,-10.2121
3289435,-10.2112
3289813,-10.2103
3290192,-10.2094
3290571,-10.2085
3290950,-10.2075
3291329,-10.2066
3291708,-10.2057
3292087,-10.2048
3292466,-10.2039
3292845,-10.2030
3293224,-10.2020
3293603,-10.2011
3293982,-10.2002
3294362,-10.1993
3294741,-10.1983
3295120,-10.1974
3295500,-10.1965
3295879,-10.1956
3296258,-10.1946
3296638,-10.1937
3297018,-10.1928
3297397,-10.1919
3297777,-10.1909
3298156,-10.1900
3298536,-10.1891
3298916,-10.1881
3299296,-10.1872
3299676,-10.1863
3300056,-10.1853
3300436,-10.1844
3300816,-10.1835
3301196,-10.1825
3301576,-10.1816
3301956,-10.1807
3302336,-10.1797
3302716,-10.1788
3303096,-10.1778
3303477,-10.1769
3303857,-10.1760
3304237,-10.1750
3304618,-10.1741
3304998,-10.1731
3305379,-10.1722
3305760,-10.1713
3306140,-10.1703
3306521,-10.1694
3306901,-10.1684
3307282,-10.1675
3307663,-10.1665
3308044,-10.1656
3308425,-10.1646
3308806,-10.1637
3309187,-10.1627
3309568,-10.1618
3309949,-10.1608
3310330,-10.1599
3310711,-10.1589
3311092,-10.1580
3311473,-10.1570
3311855,-10.1560
3312236,-10.1551
3312617,-10.1541
3312999,-10.1532
3313380,-10.1522
3313762,-10.1513
3314143,-10.1503
3314525,-10.1493
3314906,-10.1484
3315288,-10.1474
3315670,-10.1464
3316051,-10.1455
3316433,-10.1445
3316815,-10.1436
3317197,-10.1426
3317579,-10.1416
3317961,-10.1407
3318343,-10.1397
3318725,-10.1387
3319107,-10.1377
3319489,-10.1368
3319871,-10.1358
3320254,-10.1348
3320636,-10.1339
3321018,-10.1329
3321401,-10.1319
3321783,-10.1309
3322165,-10.1300
3322548,-10.1290
3322930,-10.1280
3323313,-10.1270
3323696,-10.1261
3324078,-10.1251
3324461,-10.1241
3324844,-10.1231
3325227,-10.1221
3325610,-10.1212
3325992,-10.1202
3326375,-10.1192
3326758,-10.1182
3327141,-10.1172
3327524,-10.1162
3327908,-10.1153
3328291,-10.1143
3328674,-10.1133
3329057,-10.1123
3329440,-10.1113
3329824,-10.1103
3330207,-10.1093
3330591,-10.1083
3330974,-10.1073
3331358,-10.1063
3331741,-10.1054
3332125,-10.1044
3332508,-10.1034
3332892,-10.1024
3333276,-10.1014
3333660,-10.1004
3334043,-10.0994
3334427,-10.0984
3334811,-10.0974
3335195,-10.0964
3335579,-10.0954
3335963,-10.0944
3336347,-10.0934
3336731,-10.0924
3337116,-10.0914
3337500,-10.0904
3337884,-10.0894
3338268,-10.0884
3338653,-10.0874
3339037,-10.0864
3339422,-10.0853
3339806,-10.0843
3340191,-10.0833
3340575,-10.0823
3340960,-10.0813
3341345,-10.0803
3341729,-10.0793
3342114,-10.0783
3342499,-10.0773
3342884,-10.0762
3343268,-10.0752
3343653,-10.0742
3344038,-10.0732
3344423,-10.0722
3344808,-10.0712
3345194,-10.0701
3345579,-10.0691
3345964,-10.0681
3346349,-10.0671
3346734,-10.0661
3347120,-10.0650
3347505,-10.0640
3347891,-10.0630
3348276,-10.0620
3348662,-10.0610
3349047,-10.0599
3349433,-10.0589
3349818,-10.0579
3350204,-10.0568
3350590,-10.0558
3350976,-10.0548
3351361,-10.0538
3351747,-10.0527
3352133,-10.0517
3352519,-10.0507
3352905,-10.0496
3353291,-10.0486
3353677,-10.0476
3354063,-10.0465
3354449,-10.0455
3354836,-10.0445
3355222,-10.0434
3355608,-10.0424
3355995,-10.0414
3356381,-10.0403
3356767,-10.0393
3357154,-10.0382
3357540,-10.0372
3357927,-10.0362
3358314,-10.0351
3358700,-10.0341
3359087,-10.0330
3359474,-10.0320
3359861,-10.0309
3360247,-10.0299
3360634,-10.0288
3361021,-10.0278
3361408,-10.0267
3361795,-10.0257
3362182,-10.0246
3362569,-10.0236
3362957,-10.0225
3363344,-10.0215
3363731,-10.0204
3364118,-10.0194
3364506,-10.0183
3364893,-10.0173
3365280,-10.0162
3365668,-10.0152
3366055,-10.0141
3366443,-10.0131
3366831,-10.0120
3367218,-10.0109
3367606,-10.0099
3367994,-10.0088
3368381,-10.0078
3368769,-10.0067
3369157,-10.0056
3369545,-10.0046
3369933,-10.0035
3370321,-10.0024
3370709,-10.0014
3371097,-10.0003
3371485,-9.9993
3371873,-9.9982
3372262,-9.9971
3372650,-9.9960
3373038,-9.9950
3373427,-9.9939
3373815,-9.9928
3374203,-9.9918
3374592,-9.9907
3374980,-9.9896
3375369,-9.9885
3375758,-9.9875
3376146,-9.9864
3376535,-9.9853
3376924,-9.9842
3377313,-9.9832
3377701,-9.9821
3378090,-9.9810
3378479,-9.9799
3378868,-9.9789
3379257,-9.9778
3379646,-9.9767
3380035,-9.9756
3380425,-9.9745
3380814,-9.9734
3381203,-9.9724
3381592,-9.9713
3381982,-9.9702
3382371,-9.9691
3382761,-9.9680
3383150,-9.9669
3383540,-9.9658
3383929,-9.9648
3384319,-9.9637
3384708,-9.9626
3385098,-9.9615
3385488,-9.9604
3385878,-9.9593
3386267,-9.9582
3386657,-9.9571
3387047,-9.9560
3387437,-9.9549
3387827,-9.9538
3388217,-9.9527
3388607,-9.9516
3388998,-9.9505
3389388,-9.9494
3389778,-9.9483
3390168,-9.9472
3390559,-9.9461
3390949,-9.9450
3391339,-9.9439
3391730,-9.9428
3392120,-9.9417
3392511,-9.9406
3392902,-9.9395
3393292,-9.9384
3393683,-9.9373
3394074,-9.9362
3394464,-9.9351
3394855,-9.9340
3395246,-9.9329
3395637,-9.9318
3396028,-9.9306
3396419,-9.9295
3396810,-9.9284
3397201,-9.9273
3397592,-9.9262
3397983,-9.9251
3398375,-9.9240
3398766,-9.9228
3399157,-9.9217
3399549,-9.9206
3399940,-9.9195
3400331,-9.9184
3400723,-9.9173
3401115,-9.9161
3401506,-9.9150
3401898,-9.9139
3402289,-9.9128
3402681,-9.9116
3403073,-9.9105
3403465,-9.9094
3403857,-9.9083
3404248,-9.9071
3404640,-9.9060
3405032,-9.9049
3405424,-9.9038
3405817,-9.9026
3406209,-9.9015
3406601,-9.9004
3406993,-9.8992
3407385,-9.8981
3407778,-9.8970
3408170,-9.8958
3408562,-9.8947
3408955,-9.8936
3409347,-9.8924
3409740,-9.8913
3410133,-9.8902
3410525,-9.8890
3410918,-9.8879
3411311,-9.8868
3411703,-9.8856
3412096,-9.8845
3412489,-9.8833
3412882,-9.8822
3413275,-9.8811
3413668,-9.8799
3414061,-9.8788
3414454,-9.8776
3414847,-9.8765
3415240,-9.8753
3415633,-9.8742
3416027,-9.8730
3416420,-9.8719
3416813,-9.8707
3417207,-9.8696
3417600,-9.8684
3417994,-9.8673
3418387,-9.8661
3418781,-9.8650
3419174,-9.8638
3419568,-9.8627
3419962,-9.8615
3420356,-9.8604
3420749,-9.8592
3421143,-9.8581
3421537,-9.8569
3421931,-9.8558
3422325,-9.8546
3422719,-9.8534
3423113,-9.8523
3423507,-9.8511
3423901,-9.8500
3424296,-9.8488
3424690,-9.8476
3425084,-9.8465
3425479,-9.8453
3425873,-9.8441
3426267,-9.8430
3426662,-9.8418
3427056,-9.8406
3427451,-9.8395
3427846,-9.8383
3428240,-9.8371
3428635,-9.8360
3429030,-9.8348
3429425,-9.8336
3429819,-9.8325
3430214,-9.8313
3430609,-9.8301
3431004,-9.8289
3431399,-9.8278
3431794,-9.8266
3432189,-9.8254
3432585,-9.8242
3432980,-9.8231
3433375,-9.8219
3433770,-9.8207
3434166,-9.8195
3434561,-9.8183
3434957,-9.8172
3435352,-9.8160
3435748,-9.8148
3436143,-9.8136
3436539,-9.8124
3436934,-9.8112
3437330,-9.8101
3437726,-9.8089
3438122,-9.8077
3438518,-9.8065
3438914,-9.8053
3439309,-9.8041
3439705,-9.8029
3440101,-9.8017
3440498,-9.8006
3440894,-9.7994
3441290,-9.7982
3441686,-9.7970
3442082,-9.7958
3442479,-9.7946
3442875,-9.7934
3443271,-9.7922
3443668,-9.7910
3444064,-9.7898
3444461,-9.7886
3444857,-9.7874
3445254,-9.7862
3445651,-9.7850
3446047,-9.7838
3446444,-9.7826
3446841,-9.7814
3447238,-9.7802
3447635,-9.7790
3448032,-9.7778
3448429,-9.7766
3448826,-9.7754
3449223,-9.7742
3449620,-9.7730
3450017,-9.7718
3450414,-9.7706
3450812,-9.7693
3451209,-9.7681
3451606,-9.7669
3452004,-9.7657
3452401,-9.7645
3452799,-9.7633
3453196,-9.7621
3453594,-9.7609
3453991,-9.7597
3454389,-9.7584
3454787,-9.7572
3455185,-9.7560
3455582,-9.7548
3455980,-9.7536
3456378,-9.7524
3456776,-9.7511
3457174,-9.7499
3457572,-9.7487
3457970,-9.7475
3458368,-9.7462
3458767,-9.7450
3459165,-9.7438
3459563,-9.7426
3459961,-9.7413
3460360,-9.7401
3460758,-9.7389
3461157,-9.7377
3461555,-9.7364
3461954,-9.7352
3462352,-9.7340
3462751,-9.7328
3463150,-9.7315
3463548,-9.7303
3463947,-9.7291
3464346,-9.7278
3464745,-9.7266
3465144,-9.7254
3465543,-9.7241
3465942,-9.7229
3466341,-9.7217
3466740,-9.7204
3467139,-9.7192
3467538,-9.7179
3467937,-9.7167
3468337,-9.7155
3468736,-9.7142
3469135,-9.7130
3469535,-9.7117
3469934,-9.7105
3470334,-9.7092
3470733,-9.7080
3471133,-9.7068
3471533,-9.7055
3471932,-9.7043
3472332,-9.7030
3472732,-9.7018
3473132,-9.7005
3473532,-9.6993
3473932,-9.6980
3474332,-9.6968
3474732,-9.6955
3475132,-9.6943
3475532,-9.6930
3475932,-9.6918
3476332,-9.6905
3476732,-9.6893
3477133,-9.6880
3477533,-9.6867
3477933,-9.6855
3478334,-9.6842
3478734,-9.6830
3479135,-9.6817
3479535,-9.6805
3479936,-9.6792
3480337,-9.6779
3480737,-9.6767
3481138,-9.6754
3481539,-9.6741
3481940,-9.6729
3482341,-9.6716
3482742,-9.6704
3483143,-9.6691
3483544,-9.6678
3483945,-9.6666
3484346,-9.6653
3484747,-9.6640
3485148,-9.6628
3485549,-9.6615
3485951,-9.6602
3486352,-9.6589
3486754,-9.6577
3487155,-9.6564
3487557,-9.6551
3487958,-9.6538
3488360,-9.6526
3488761,-9.6513
3489163,-9.6500
3489565,-9.6487
3489966,-9.6475
3490368,-9.6462
3490770,-9.6449
3491172,-9.6436
3491574,-9.6423
3491976,-9.6411
3492378,-9.6398
3492780,-9.6385
3493182,-9.6372
3493585,-9.6359
3493987,-9.6346
3494389,-9.6334
3494791,-9.6321
3495194,-9.6308
3495596,-9.6295
3495999,-9.6282
3496401,-9.6269
3496804,-9.6256
3497206,-9.6243
3497609,-9.6231
3498012,-9.6218
3498414,-9.6205
3498817,-9.6192
3499220,-9.6179
3499623,-9.6166
3500026,-9.6153
3500429,-9.6140
3500832,-9.6127
3501235,-9.6114
3501638,-9.6101
3502041,-9.6088
3502444,-9.6075
3502848,-9.6062
3503251,-9.6049
3503654,-9.6036
3504058,-9.6023
3504461,-9.6010
3504865,-9.5997
3505268,-9.5984
3505672,-9.5971
3506075,-9.5958
3506479,-9.5945
3506883,-9.5932
3507287,-9.5919
3507690,-9.5905
3508094,-9.5892
3508498,-9.5879
3508902,-9.5866
