frequency_hz,ant_to_out_db
3406209,-9.8209
3406601,-9.8197
3406993,-9.8186
3407385,-9.8175
3407778,-9.8163
3408170,-9.8152
3408562,-9.8140
3408955,-9.8129
3409347,-9.8118
3409740,-9.8106
3410133,-9.8095
3410525,-9.8083
3410918,-9.8072
3411311,-9.8060
3411703,-9.8049
3412096,-9.8037
3412489,-9.8026
3412882,-9.8014
3413275,-9.8003
3413668,-9.7991
3414061,-9.7980
3414454,-9.7968
3414847,-9.7957
3415240,-9.7945
3415633,-9.7934
3416027,-9.7922
3416420,-9.7911
3416813,-9.7899
3417207,-9.7888
3417600,-9.7876
3417994,-9.7864
3418387,-9.7853
3418781,-9.7841
3419174,-9.7830
3419568,-9.7818
3419962,-9.7806
3420356,-9.7795
3420749,-9.7783
3421143,-9.7772
3421537,-9.7760
3421931,-9.7748
3422325,-9.7737
3422719,-9.7725
3423113,-9.7713
3423507,-9.7702
3423901,-9.7690
3424296,-9.7678
3424690,-9.7667
3425084,-9.7655
3425479,-9.7643
3425873,-9.7631
3426267,-9.7620
3426662,-9.7608
3427056,-9.7596
3427451,-9.7584
3427846,-9.7573
3428240,-9.7561
3428635,-9.7549
3429030,-9.7537
3429425,-9.7526
3429819,-9.7514
3430214,-9.7502
3430609,-9.7490
3431004,-9.7478
3431399,-9.7467
3431794,-9.7455
3432189,-9.7443
3432585,-9.7431
3432980,-9.7419
3433375,-9.7407
3433770,-9.7395
3434166,-9.7384
3434561,-9.7372
3434957,-9.7360
3435352,-9.7348
3435748,-9.7336
3436143,-9.7324
3436539,-9.7312
3436934,-9.7300
3437330,-9.7288
3437726,-9.7276
3438122,-9.7265
3438518,-9.7253
3438914,-9.7241
3439309,-9.7229
3439705,-9.7217
3440101,-9.7205
3440498,-9.7193
3440894,-9.7181
3441290,-9.7169
3441686,-9.7157
3442082,-9.7145
3442479,-9.7133
3442875,-9.7121
3443271,-9.7109
3443668,-9.7097
3444064,-9.7085
3444461,-9.7073
3444857,-9.7060
3445254,-9.7048
3445651,-9.7036
3446047,-9.7024
3446444,-9.7012
3446841,-9.7000
3447238,-9.6988
3447635,-9.6976
3448032,-9.6964
3448429,-9.6952
3448826,-9.6939
3449223,-9.6927
3449620,-9.6915
3450017,-9.6903
3450414,-9.6891
3450812,-9.6879
3451209,-9.6867
3451606,-9.6854
3452004,-9.6842
3452401,-9.6830
3452799,-9.6818
3453196,-9.6806
3453594,-9.6793
3453991,-9.6781
3454389,-9.6769
3454787,-9.6757
3455185,-9.6744
3455582,-9.6732
3455980,-9.6720
3456378,-9.6708
3456776,-9.6695
3457174,-9.6683
3457572,-9.6671
3457970,-9.6659
3458368,-9.6646
3458767,-9.6634
3459165,-9.6622
3459563,-9.6609
3459961,-9.6597
3460360,-9.6585
3460758,-9.6572
3461157,-9.6560
3461555,-9.6548
3461954,-9.6535
3462352,-9.6523
3462751,-9.6510
3463150,-9.6498
3463548,-9.6486
3463947,-9.6473
3464346,-9.6461
3464745,-9.6448
3465144,-9.6436
3465543,-9.6424
3465942,-9.6411
3466341,-9.6399
3466740,-9.6386
3467139,-9.6374
3467538,-9.6361
3467937,-9.6349
3468337,-9.6336
3468736,-9.6324
3469135,-9.6311
3469535,-9.6299
3469934,-9.6286
3470334,-9.6274
3470733,-9.6261
3471133,-9.6249
3471533,-9.6236
3471932,-9.6224
3472332,-9.6211
3472732,-9.6199
3473132,-9.6186
3473532,-9.6174
3473932,-9.6161
3474332,-9.6148
3474732,-9.6136
3475132,-9.6123
3475532,-9.6111
3475932,-9.6098
3476332,-9.6085
3476732,-9.6073
3477133,-9.6060
3477533,-9.6048
3477933,-9.6035
3478334,-9.6022
3478734,-9.6010
3479135,-9.5997
3479535,-9.5984
3479936,-9.5972
3480337,-9.5959
3480737,-9.5946
3481138,-9.5933
3481539,-9.5921
3481940,-9.5908
3482341,-9.5895
3482742,-9.5883
3483143,-9.5870
3483544,-9.5857
3483945,-9.5844
3484346,-9.5832
3484747,-9.5819
3485148,-9.5806
3485549,-9.5793
3485951,-9.5781
3486352,-9.5768
3486754,-9.5755
3487155,-9.5742
3487557,-9.5729
3487958,-9.5716
3488360,-9.5704
3488761,-9.5691
3489163,-9.5678
3489565,-9.5665
3489966,-9.5652
3490368,-9.5639
3490770,-9.5627
3491172,-9.5614
3491574,-9.5601
3491976,-9.5588
3492378,-9.5575
3492780,-9.5562
3493182,-9.5549
3493585,-9.5536
3493987,-9.5523
3494389,-9.5510
3494791,-9.5497
3495194,-9.5484
3495596,-9.5472
3495999,-9.5459
3496401,-9.5446
3496804,-9.5433
3497206,-9.5420
3497609,-9.5407
3498012,-9.5394
3498414,-9.5381
3498817,-9.5368
3499220,-9.5355
3499623,-9.5342
3500026,-9.5329
3500429,-9.5316
3500832,-9.5302
3501235,-9.5289
3501638,-9.5276
3502041,-9.5263
3502444,-9.5250
3502848,-9.5237
3503251,-9.5224
3503654,-9.5211
3504058,-9.5198
3504461,-9.5185
3504865,-9.5172
3505268,-9.5158
3505672,-9.5145
3506075,-9.5132
3506479,-9.5119
3506883,-9.5106
3507287,-9.5093
3507690,-9.5080
3508094,-9.5066
3508498,-9.5053
3508902,-9.5040
3509306,-9.5027
3509710,-9.5014
3510114,-9.5000
3510518,-9.4987
3510923,-9.4974
3511327,-9.4961
3511731,-9.4948
3512135,-9.4934
3512540,-9.4921
3512944,-9.4908
3513349,-9.4895
3513753,-9.4881
3514158,-9.4868
3514562,-9.4855
3514967,-9.4841
3515372,-9.4828
3515776,-9.4815
3516181,-9.4801
3516586,-9.4788
3516991,-9.4775
3517396,-9.4761
3517801,-9.4748
3518206,-9.4735
3518611,-9.4721
3519016,-9.4708
3519421,-9.4695
3519826,-9.4681
3520232,-9.4668
3520637,-9.4655
3521042,-9.4641
3521448,-9.4628
