frequency_hz,ant_to_out_db
8515105,-36.1794
8516085,-36.1934
8517065,-36.2075
8518046,-36.2216
8519027,-36.2357
8520008,-36.2499
8520989,-36.2641
8521970,-36.2783
8522951,-36.2925
8523932,-36.3068
8524914,-36.3211
8525895,-36.3354
8526877,-36.3498
8527859,-36.3642
8528840,-36.3786
8529822,-36.3931
8530804,-36.4076
8531787,-36.4221
8532769,-36.4367
8533751,-36.4513
8534734,-36.4659
8535717,-36.4806
8536699,-36.4952
8537682,-36.5100
8538665,-36.5247
8539648,-36.5395
8540632,-36.5543
8541615,-36.5692
8542598,-36.5840
8543582,-36.5990
8544566,-36.6139
8545549,-36.6289
8546533,-36.6439
8547517,-36.6590
8548501,-36.6741
8549486,-36.6892
8550470,-36.7043
8551454,-36.7195
8552439,-36.7347
8553424,-36.7500
8554409,-36.7653
8555393,-36.7806
8556378,-36.7960
8557364,-36.8114
8558349,-36.8268
8559334,-36.8423
8560320,-36.8578
8561305,-36.8734
8562291,-36.8889
8563277,-36.9046
8564263,-36.9202
8565249,-36.9359
8566235,-36.9517
8567221,-36.9674
8568208,-36.9832
8569194,-36.9991
8570181,-37.0150
8571168,-37.0309
8572154,-37.0468
8573141,-37.0628
8574128,-37.0789
8575116,-37.0949
8576103,-37.1111
8577090,-37.1272
8578078,-37.1434
8579066,-37.1596
8580053,-37.1759
8581041,-37.1922
8582029,-37.2086
8583017,-37.2250
8584005,-37.2414
8584994,-37.2579
8585982,-37.2744
8586971,-37.2910
8587959,-37.3076
8588948,-37.3242
8589937,-37.3409
8590926,-37.3576
8591915,-37.3744
8592905,-37.3912
8593894,-37.4081
8594883,-37.4250
8595873,-37.4419
8596863,-37.4589
8597852,-37.4760
8598842,-37.4930
8599832,-37.5101
8600823,-37.5273
8601813,-37.5445
8602803,-37.5618
8603794,-37.5791
8604784,-37.5964
8605775,-37.6138
8606766,-37.6313
8607757,-37.6487
8608748,-37.6663
8609739,-37.6838
8610730,-37.7015
8611722,-37.7191
8612713,-37.7369
8613705,-37.7546
8614697,-37.7724
8615688,-37.7903
8616680,-37.8082
8617673,-37.8262
8618665,-37.8442
8619657,-37.8623
8620649,-37.8804
8621642,-37.8985
8622635,-37.9167
8623627,-37.9350
8624620,-37.9533
8625613,-37.9717
8626606,-37.9901
8627600,-38.0085
8628593,-38.0271
8629587,-38.0456
8630580,-38.0643
8631574,-38.0829
8632568,-38.1017
8633561,-38.1204
8634556,-38.1393
8635550,-38.1582
8636544,-38.1771
8637538,-38.1961
8638533,-38.2152
8639527,-38.2343
8640522,-38.2534
8641517,-38.2727
8642512,-38.2919
8643507,-38.3113
8644502,-38.3306
8645497,-38.3501
8646493,-38.3696
8647488,-38.3892
8648484,-38.4088
8649480,-38.4285
8650476,-38.4482
8651472,-38.4680
8652468,-38.4879
8653464,-38.5078
8654460,-38.5277
8655457,-38.5478
8656453,-38.5679
8657450,-38.5880
8658447,-38.6083
8659444,-38.6285
8660441,-38.6489
8661438,-38.6693
8662435,-38.6898
8663432,-38.7103
8664430,-38.7309
8665427,-38.7516
8666425,-38.7723
8667423,-38.7931
8668421,-38.8139
8669419,-38.8349
8670417,-38.8559
8671415,-38.8769
8672414,-38.8980
8673412,-38.9192
8674411,-38.9405
8675410,-38.9618
8676408,-38.9832
8677407,-39.0047
8678406,-39.0262
8679406,-39.0478
8680405,-39.0695
8681404,-39.0913
8682404,-39.1131
8683404,-39.1350
8684403,-39.1569
8685403,-39.1790
8686403,-39.2011
8687403,-39.2233
8688404,-39.2455
8689404,-39.2679
8690404,-39.2903
8691405,-39.3127
8692406,-39.3353
8693406,-39.3579
8694407,-39.3807
8695408,-39.4034
8696410,-39.4263
8697411,-39.4493
8698412,-39.4723
8699414,-39.4954
8700415,-39.5186
8701417,-39.5418
8702419,-39.5652
8703421,-39.5886
8704423,-39.6121
8705425,-39.6357
8706427,-39.6594
8707430,-39.6832
8708432,-39.7070
8709435,-39.7309
8710438,-39.7550
8711441,-39.7791
8712444,-39.8032
8713447,-39.8275
8714450,-39.8519
8715453,-39.8763
8716457,-39.9009
8717460,-39.9255
8718464,-39.9502
8719468,-39.9751
8720472,-40.0000
8721476,-40.0250
8722480,-40.0500
8723484,-40.0752
8724489,-40.1005
8725493,-40.1259
8726498,-40.1513
8727503,-40.1769
8728507,-40.2026
8729512,-40.2283
8730517,-40.2542
8731523,-40.2801
8732528,-40.3062
8733533,-40.3323
8734539,-40.3586
8735545,-40.3850
8736550,-40.4114
8737556,-40.4380
8738562,-40.4646
8739568,-40.4914
8740575,-40.5183
8741581,-40.5453
8742587,-40.5724
8743594,-40.5996
8744601,-40.6269
8745608,-40.6543
8746615,-40.6818
8747622,-40.7094
8748629,-40.7372
8749636,-40.7650
8750643,-40.7930
8751651,-40.8211
8752659,-40.8493
8753666,-40.8776
8754674,-40.9060
8755682,-40.9346
8756690,-40.9633
8757698,-40.9921
8758707,-41.0210
8759715,-41.0500
8760724,-41.0791
8761732,-41.1084
8762741,-41.1378
8763750,-41.1673
8764759,-41.1970
8765768,-41.2268
8766778,-41.2567
8767787,-41.2867
8768796,-41.3169
8769806,-41.3472
8770816,-41.3776
8771826,-41.4081
8772836,-41.4388
8773846,-41.4697
8774856,-41.5006
8775866,-41.5317
8776876,-41.5630
8777887,-41.5943
8778898,-41.6258
8779908,-41.6575
8780919,-41.6893
8781930,-41.7212
8782941,-41.7533
8783953,-41.7856
8784964,-41.8179
8785975,-41.8505
8786987,-41.8831
8787999,-41.9160
8789011,-41.9490
8790023,-41.9821
8791035,-42.0154
8792047,-42.0488
8793059,-42.0824
8794071,-42.1162
8795084,-42.1501
8796097,-42.1842
8797109,-42.2184
8798122,-42.2528
8799135,-42.2874
8800148,-42.3221
8801161,-42.3570
8802175,-42.3921
8803188,-42.4273
8804202,-42.4627
8805215,-42.4983
8806229,-42.5341
8807243,-42.5700
8808257,-42.6061
8809271,-42.6424
8810286,-42.6789
8811300,-42.7155
8812314,-42.7523
8813329,-42.7894
8814344,-42.8266
8815359,-42.8640
8816374,-42.9015
8817389,-42.9393
8818404,-42.9773
8819419,-43.0154
8820435,-43.0538
8821450,-43.0924
8822466,-43.1311
8823482,-43.1701
8824498,-43.2092
8825514,-43.2486
8826530,-43.2882
8827546,-43.3280
8828562,-43.3679
8829579,-43.4081
8830595,-43.4486
8831612,-43.4892
8832629,-43.5300
8833646,-43.5711
8834663,-43.6124
8835680,-43.6539
8836697,-43.6956
8837715,-43.7376
8838732,-43.7798
8839750,-43.8222
8840768,-43.8649
8841786,-43.9078
8842804,-43.9509
8843822,-43.9943
8844840,-44.0379
8845858,-44.0817
8846877,-44.1258
8847896,-44.1702
8848914,-44.2148
8849933,-44.2596
8850952,-44.3047
8851971,-44.3501
8852990,-44.3957
8854010,-44.4415
8855029,-44.4877
8856049,-44.5341
8857068,-44.5807
8858088,-44.6277
8859108,-44.6749
8860128,-44.7224
8861148,-44.7701
8862168,-44.8182
8863189,-44.8665
8864209,-44.9151
8865230,-44.9640
8866250,-45.0131
8867271,-45.0626
8868292,-45.1123
8869313,-45.1624
8870334,-45.2127
8871356,-45.2634
8872377,-45.3143
8873399,-45.3656
8874420,-45.4171
8875442,-45.4690
8876464,-45.5212
8877486,-45.5736
8878508,-45.6264
8879530,-45.6796
8880553,-45.7330
8881575,-45.7867
8882598,-45.8408
8883620,-45.8952
8884643,-45.9500
8885666,-46.0050
8886689,-46.0604
8887712,-46.1162
8888736,-46.1722
8889759,-46.2286
8890783,-46.2854
8891806,-46.3425
8892830,-46.3999
8893854,-46.4577
8894878,-46.5158
8895902,-46.5742
8896926,-46.6331
8897951,-46.6922
8898975,-46.7517
8900000,-46.8116
8901024,-46.8718
8902049,-46.9324
8903074,-46.9933
8904099,-47.0546
8905124,-47.1163
8906150,-47.1783
8907175,-47.2406
8908201,-47.3034
8909226,-47.3664
8910252,-47.4298
8911278,-47.4936
8912304,-47.5578
8913330,-47.6222
8914356,-47.6871
8915383,-47.7523
8916409,-47.8178
8917436,-47.8837
8918462,-47.9499
8919489,-48.0164
8920516,-48.0833
8921543,-48.1505
8922570,-48.2181
8923598,-48.2859
8924625,-48.3541
8925653,-48.4226
8926680,-48.4914
8927708,-48.5605
8928736,-48.6298
8929764,-48.6995
8930792,-48.7694
8931821,-48.8396
8932849,-48.9100
