frequency_hz,ant_to_out_db
3278470,-10.1138
3278848,-10.1129
3279225,-10.1120
3279603,-10.1110
3279980,-10.1101
3280358,-10.1092
3280736,-10.1083
3281114,-10.1074
3281491,-10.1065
3281869,-10.1056
3282247,-10.1047
3282625,-10.1038
3283003,-10.1029
3283381,-10.1020
3283759,-10.1011
3284137,-10.1002
3284515,-10.0992
3284893,-10.0983
3285271,-10.0974
3285650,-10.0965
3286028,-10.0956
3286406,-10.0947
3286785,-10.0937
3287163,-10.0928
3287542,-10.0919
3287920,-10.0910
3288299,-10.0901
3288677,-10.0891
3289056,-10.0882
3289435,-10.0873
3289813,-10.0864
3290192,-10.0855
3290571,-10.0845
3290950,-10.0836
3291329,-10.0827
3291708,-10.0818
3292087,-10.0808
3292466,-10.0799
3292845,-10.0790
3293224,-10.0780
3293603,-10.0771
3293982,-10.0762
3294362,-10.0753
3294741,-10.0743
3295120,-10.0734
3295500,-10.0725
3295879,-10.0715
3296258,-10.0706
3296638,-10.0696
3297018,-10.0687
3297397,-10.0678
3297777,-10.0668
3298156,-10.0659
3298536,-10.0650
3298916,-10.0640
3299296,-10.0631
3299676,-10.0621
3300056,-10.0612
3300436,-10.0602
3300816,-10.0593
3301196,-10.0584
3301576,-10.0574
3301956,-10.0565
3302336,-10.0555
3302716,-10.0546
3303096,-10.0536
3303477,-10.0527
3303857,-10.0517
3304237,-10.0508
3304618,-10.0498
3304998,-10.0489
3305379,-10.0479
3305760,-10.0470
3306140,-10.0460
3306521,-10.0451
3306901,-10.0441
3307282,-10.0431
3307663,-10.0422
3308044,-10.0412
3308425,-10.0403
3308806,-10.0393
3309187,-10.0384
3309568,-10.0374
3309949,-10.0364
3310330,-10.0355
3310711,-10.0345
3311092,-10.0335
3311473,-10.0326
3311855,-10.0316
3312236,-10.0306
3312617,-10.0297
3312999,-10.0287
3313380,-10.0277
3313762,-10.0268
3314143,-10.0258
3314525,-10.0248
3314906,-10.0239
3315288,-10.0229
3315670,-10.0219
3316051,-10.0209
3316433,-10.0200
3316815,-10.0190
3317197,-10.0180
3317579,-10.0170
3317961,-10.0161
3318343,-10.0151
3318725,-10.0141
3319107,-10.0131
3319489,-10.0122
3319871,-10.0112
3320254,-10.0102
3320636,-10.0092
3321018,-10.0082
3321401,-10.0073
3321783,-10.0063
3322165,-10.0053
3322548,-10.0043
3322930,-10.0033
3323313,-10.0023
3323696,-10.0013
3324078,-10.0004
3324461,-9.9994
3324844,-9.9984
3325227,-9.9974
3325610,-9.9964
3325992,-9.9954
