frequency_hz,ant_to_out_db
8749636,-30.1117
8750643,-30.1154
8751651,-30.1191
8752659,-30.1228
8753666,-30.1265
8754674,-30.1302
8755682,-30.1339
8756690,-30.1376
8757698,-30.1413
8758707,-30.1450
8759715,-30.1487
8760724,-30.1524
8761732,-30.1561
8762741,-30.1598
8763750,-30.1635
8764759,-30.1672
8765768,-30.1709
8766778,-30.1746
8767787,-30.1783
8768796,-30.1820
8769806,-30.1857
8770816,-30.1894
8771826,-30.1931
8772836,-30.1968
8773846,-30.2005
8774856,-30.2042
8775866,-30.2079
8776876,-30.2116
8777887,-30.2153
8778898,-30.2190
8779908,-30.2227
8780919,-30.2264
8781930,-30.2301
8782941,-30.2338
8783953,-30.2375
8784964,-30.2412
8785975,-30.2449
8786987,-30.2486
8787999,-30.2523
8789011,-30.2560
8790023,-30.2597
8791035,-30.2634
8792047,-30.2671
8793059,-30.2708
8794071,-30.2745
8795084,-30.2782
8796097,-30.2819
8797109,-30.2856
8798122,-30.2893
8799135,-30.2930
8800148,-30.2967
8801161,-30.3004
8802175,-30.3040
8803188,-30.3077
8804202,-30.3114
8805215,-30.3151
8806229,-30.3188
8807243,-30.3225
8808257,-30.3262
8809271,-30.3299
8810286,-30.3336
8811300,-30.3373
8812314,-30.3410
8813329,-30.3447
8814344,-30.3484
8815359,-30.3520
8816374,-30.3557
8817389,-30.3594
8818404,-30.3631
8819419,-30.3668
8820435,-30.3705
8821450,-30.3742
8822466,-30.3779
8823482,-30.3816
8824498,-30.3853
8825514,-30.3889
8826530,-30.3926
8827546,-30.3963
8828562,-30.4000
8829579,-30.4037
8830595,-30.4074
8831612,-30.4111
8832629,-30.4148
8833646,-30.4184
8834663,-30.4221
8835680,-30.4258
8836697,-30.4295
8837715,-30.4332
8838732,-30.4369
8839750,-30.4406
8840768,-30.4442
8841786,-30.4479
8842804,-30.4516
8843822,-30.4553
8844840,-30.4590
8845858,-30.4627
8846877,-30.4664
8847896,-30.4700
8848914,-30.4737
8849933,-30.4774
8850952,-30.4811
8851971,-30.4848
8852990,-30.4884
8854010,-30.4921
8855029,-30.4958
8856049,-30.4995
8857068,-30.5032
8858088,-30.5069
8859108,-30.5105
8860128,-30.5142
8861148,-30.5179
8862168,-30.5216
8863189,-30.5253
8864209,-30.5289
8865230,-30.5326
8866250,-30.5363
8867271,-30.5400
8868292,-30.5437
8869313,-30.5473
8870334,-30.5510
8871356,-30.5547
8872377,-30.5584
8873399,-30.5621
8874420,-30.5657
8875442,-30.5694
8876464,-30.5731
8877486,-30.5768
8878508,-30.5804
8879530,-30.5841
8880553,-30.5878
8881575,-30.5915
8882598,-30.5951
8883620,-30.5988
8884643,-30.6025
8885666,-30.6062
8886689,-30.6098
8887712,-30.6135
8888736,-30.6172
8889759,-30.6209
8890783,-30.6245
8891806,-30.6282
8892830,-30.6319
8893854,-30.6356
8894878,-30.6392
8895902,-30.6429
8896926,-30.6466
8897951,-30.6503
8898975,-30.6539
8900000,-30.6576
8901024,-30.6613
8902049,-30.6649
8903074,-30.6686
8904099,-30.6723
8905124,-30.6760
8906150,-30.6796
8907175,-30.6833
8908201,-30.6870
8909226,-30.6906
8910252,-30.6943
8911278,-30.6980
8912304,-30.7017
8913330,-30.7053
8914356,-30.7090
8915383,-30.7127
8916409,-30.7163
8917436,-30.7200
8918462,-30.7237
8919489,-30.7273
8920516,-30.7310
8921543,-30.7347
8922570,-30.7383
8923598,-30.7420
8924625,-30.7457
8925653,-30.7493
8926680,-30.7530
8927708,-30.7567
8928736,-30.7603
8929764,-30.7640
8930792,-30.7677
8931821,-30.7713
8932849,-30.7750
8933877,-30.7787
8934906,-30.7823
8935935,-30.7860
8936964,-30.7897
8937993,-30.7933
8939022,-30.7970
8940051,-30.8007
8941080,-30.8043
8942110,-30.8080
8943139,-30.8116
8944169,-30.8153
8945199,-30.8190
8946229,-30.8226
8947259,-30.8263
8948289,-30.8300
8949319,-30.8336
8950349,-30.8373
8951380,-30.8409
8952410,-30.8446
8953441,-30.8483
8954472,-30.8519
8955503,-30.8556
8956534,-30.8592
8957565,-30.8629
8958597,-30.8666
8959628,-30.8702
8960660,-30.8739
8961691,-30.8775
8962723,-30.8812
8963755,-30.8849
8964787,-30.8885
8965819,-30.8922
8966852,-30.8958
8967884,-30.8995
8968917,-30.9031
8969949,-30.9068
8970982,-30.9105
8972015,-30.9141
8973048,-30.9178
8974081,-30.9214
8975114,-30.9251
