time_s,filt_loop_vpp,audio_vpp,agc_store_v,pin_bias_v,pin_branch_a,s_meter_a
10.49499999999982,0.00034474421263853175,0.03365814273322715,1.081929466,0.13034970605500001,1.3420499999985956e-10,9.182296260050001e-10
10.504999999999821,0.0003447442126385262,0.03365814273319175,1.081929466,0.130281900645,1.3393000000014307e-10,9.182296242000001e-10
10.51499999999982,0.00034474421263851624,0.03365814273327034,1.081929466,0.130214163465,1.33695000000128e-10,9.182296224800001e-10
10.524999999999821,0.0003447442126385752,0.033658142732587146,1.081929466,0.13014649438,1.3348000000037995e-10,9.182296207049999e-10
10.534999999999819,0.0003447442126373537,0.033658142732364206,1.081929466,0.130078893185,1.3326999999993537e-10,9.1822961894e-10
10.54499999999982,0.0003447442126293047,0.033658142732237696,1.081929466,0.130011359725,1.3300999999910077e-10,9.182296171800001e-10
10.554999999999819,0.0003447442126336581,0.033658142732220946,1.081929466,0.129943893835,1.3271999999994733e-10,9.1822961548e-10
10.56499999999982,0.00034474421263854004,0.03365814273187676,1.081929466,0.129876495495,1.3255499999975662e-10,9.182296136799999e-10
10.574999999999818,0.0003447442126385023,0.033658142732155165,1.081929466,0.12980916441999998,1.3231499999988295e-10,9.182296118749999e-10
10.58499999999982,0.00034474421263853635,0.0336581427319781,1.081929466,0.12974190043000003,1.320600000000172e-10,9.182296101400001e-10
10.594999999999818,0.00034474421263858916,0.03365814273218407,1.081929466,0.129674703595,1.3185500000026385e-10,9.182296084249999e-10
10.60499999999982,0.00034474421263858975,0.03365814273174547,1.081929466,0.12960757352000002,1.316200000006651e-10,9.182296066699999e-10
10.614999999999817,0.0003447442126385546,0.03365814273173738,1.081929466,0.12954051024,1.314350000000686e-10,9.182296048950001e-10
10.624999999999819,0.00034474421263851033,0.033658142731698065,1.081929466,0.12947351346,1.3117500000006665e-10,9.182296031e-10
10.634999999999817,0.0003447442126317562,0.03365814273136077,1.081929466,0.12940658313,1.3096499999989965e-10,9.1822960134e-10
10.644999999999818,0.0003447442125789331,0.03365814273105928,1.081929466,0.129339719055,1.3073500000099214e-10,9.18229599555e-10
