time_s,r_line_v,t_line_v,q79_6_base_v,agc_store_v,pin_bias_v,pin_current_a_per_branch,meter_current_a,d79_4_anode_v,d79_4_cathode_v
0.2317,12.1,0.2,0.0472222255,2.33618913,0.626069067,2.294642299999994e-05,0.000101540394,0.631499061,0.101540394
0.23175,12.1,0.2,0.0472222255,2.33615193,0.626048318,2.2938840000000014e-05,0.000101534974,0.631491333,0.101534974
0.2318,12.1,0.2,0.0472222255,2.33611474,0.626027681,2.293125099999993e-05,0.00010152955700000001,0.63148361,0.101529557
0.23185,12.1,0.2,0.0472222255,2.33607758,0.62600712,2.2923662000000066e-05,0.000101524145,0.631475894,0.101524145
0.2319,12.1,0.2,0.0472222255,2.33604046,0.625986617,2.2916078000000063e-05,0.000101518739,0.631468186,0.101518739
0.23195,12.1,0.2,0.0472222255,2.33600339,0.625966162,2.29085e-05,0.00010151334,0.631460489,0.10151334
0.232,12.1,0.2,0.0472222255,2.33596636,0.625945748,2.2900933000000068e-05,0.000101507947,0.6314528,0.101507947
0.23205,12.1,0.2,0.0472222255,2.33592936,0.625925364,2.289337299999994e-05,0.00010150255900000001,0.631445117,0.101502559
0.2321,12.1,0.2,0.0472222259,2.33589264,0.625905027,2.2885829999999996e-05,0.000101497211,0.631437492,0.101497211
0.23215,12.1,0.2,0.0472222622,2.33590096,0.625890232,2.2880280000000085e-05,0.00010149825599999999,0.63143898,0.101498256
0.2322,12.1,0.2,0.0472222917,2.33616667,0.625951975,2.290102999999999e-05,0.000101536234,0.631493127,0.101536234
0.23225,12.1,0.2,0.0472222637,2.33637944,0.62607053,2.2941443000000005e-05,0.000101567231,0.631537319,0.101567231
0.2323,12.1,0.2,0.047222239,2.33646127,0.626158616,2.2972627000000022e-05,0.000101579513,0.631554828,0.101579513
0.23235,12.1,0.2,0.0472222273,2.33645449,0.626194044,2.2986492000000026e-05,0.000101578857,0.631553893,0.101578857
0.2324,12.1,0.2,0.0472222255,2.33641981,0.626193178,2.2987862999999996e-05,0.00010157396100000001,0.631546915,0.101573961
0.23245,12.1,0.2,0.0472222254,2.33638247,0.626177495,2.298364899999994e-05,0.000101568564,0.63153922,0.101568564
0.2325,12.1,0.2,0.0472222254,2.33634504,0.626157306,2.2977344999999926e-05,0.00010156311799999999,0.631531456,0.101563118
0.23255,12.1,0.2,0.0472222254,2.33630762,0.626136041,2.2970252000000025e-05,0.00010155766300000001,0.63152368,0.101557663
0.2326,12.1,0.2,0.0472222255,2.33627022,0.626114714,2.296284999999998e-05,0.000101552211,0.631515907,0.101552211
0.23265,12.1,0.2,0.0472222255,2.33623287,0.626093569,2.2955322000000055e-05,0.000101546766,0.631508146,0.101546766
0.2327,12.1,0.2,0.0472222255,2.33619563,0.626072643,2.294775199999999e-05,0.00010154133999999999,0.63150041,0.10154134
0.23275,12.1,0.2,0.0472222255,2.33615843,0.626051894,2.2940169000000067e-05,0.00010153592,0.631492682,0.10153592
0.2328,12.1,0.2,0.0472222255,2.33612124,0.626031257,2.293257999999998e-05,0.000101530503,0.631484959,0.101530503
0.23285,12.1,0.2,0.0472222255,2.33608408,0.626010696,2.2924991000000007e-05,0.000101525091,0.631477243,0.101525091
0.2329,12.1,0.2,0.0472222255,2.33604696,0.625990192,2.2917404999999945e-05,0.000101519685,0.631469535,0.101519685
0.23295,12.1,0.2,0.0472222255,2.33600989,0.625969738,2.2909827999999965e-05,0.000101514286,0.631461838,0.101514286
0.233,12.1,0.2,0.0472222255,2.33597285,0.625949323,2.2902259999999952e-05,0.000101508893,0.631454149,0.101508893
0.23305,12.1,0.2,0.0472222255,2.33593585,0.625928938,2.2894699000000075e-05,0.000101503505,0.631446466,0.101503505
0.2331,12.1,0.2,0.0472222259,2.33589914,0.625908602,2.288715600000002e-05,0.000101498157,0.631438841,0.101498157
0.23315,12.1,0.2,0.0472222622,2.33590738,0.625893797,2.2881603000000084e-05,0.00010149919100000001,0.631440313,0.101499191
0.2332,12.1,0.2,0.0472222917,2.33617295,0.625955479,2.2902332999999996e-05,0.00010153714899999999,0.631494432,0.101537149
0.23325,12.1,0.2,0.0472222637,2.3363857,0.626074,2.2942734999999992e-05,0.000101568144,0.63153862,0.101568144
0.2333,12.1,0.2,0.047222239,2.33646753,0.626162072,2.2973913999999928e-05,0.000101580425,0.631556128,0.101580425
0.23335,12.1,0.2,0.0472222273,2.33646075,0.626197494,2.2987776999999987e-05,0.000101579769,0.631555194,0.101579769
0.2334,12.1,0.2,0.0472222255,2.33642608,0.626196626,2.2989146999999988e-05,0.000101574873,0.631548215,0.101574873
0.23345,12.1,0.2,0.0472222254,2.33638873,0.626180943,2.2984933000000042e-05,0.00010156947600000001,0.63154052,0.101569476
0.2335,12.1,0.2,0.0472222254,2.33635131,0.626160753,2.2978627999999946e-05,0.00010156403,0.631532756,0.10156403
0.23355,12.1,0.2,0.0472222254,2.33631389,0.626139488,2.297153399999996e-05,0.000101558575,0.63152498,0.101558575
0.2336,12.1,0.2,0.0472222255,2.33627649,0.626118161,2.2964130999999943e-05,0.00010155312299999999,0.631517208,0.101553123
0.23365,12.1,0.2,0.0472222255,2.33623913,0.626097016,2.295660399999999e-05,0.000101547678,0.631509446,0.101547678
0.2337,12.1,0.2,0.0472222255,2.3362019,0.62607609,2.2949032999999953e-05,0.000101542252,0.63150171,0.101542252
0.23375,12.1,0.2,0.0472222255,2.33616469,0.62605534,2.2941448999999947e-05,0.000101536832,0.631493983,0.101536832
0.2338,12.1,0.2,0.0472222255,2.3361275,0.626034703,2.2933859999999974e-05,0.000101531415,0.63148626,0.101531415
0.23385,12.1,0.2,0.0472222255,2.33609034,0.626014142,2.2926270000000026e-05,0.000101526003,0.631478543,0.101526003
0.2339,12.1,0.2,0.0472222255,2.33605322,0.625993638,2.2918683999999967e-05,0.000101520597,0.631470835,0.101520597
0.23395,12.1,0.2,0.0472222255,2.33601615,0.625973183,2.2911106000000015e-05,0.000101515198,0.631463138,0.101515198
0.234,12.1,0.2,0.0472222255,2.33597912,0.625952768,2.2903538000000002e-05,0.00010150980499999999,0.631455449,0.101509805
0.23405,12.1,0.2,0.0472222255,2.33594212,0.625932384,2.2895977999999982e-05,0.000101504417,0.631447766,0.101504417
0.2341,12.1,0.2,0.0472222259,2.3359054,0.625912047,2.288843400000007e-05,0.000101499069,0.631440141,0.101499069
0.23415,12.1,0.2,0.0472222621,2.33591357,0.625897232,2.2882877000000025e-05,0.000101500092,0.631441599,0.101500092
0.2342,12.1,0.2,0.0472222917,2.33617901,0.625958855,2.290358800000003e-05,0.000101538031,0.63149569,0.101538031
0.23425,12.1,0.2,0.0472222637,2.33639174,0.626077344,2.2943980000000086e-05,0.00010156902399999999,0.631539874,0.101569024
0.2343,12.1,0.2,0.047222239,2.33647356,0.626165403,2.2975155999999996e-05,0.000101581304,0.631557381,0.101581304
0.23435,12.1,0.2,0.0472222273,2.33646679,0.626200819,2.2989016000000027e-05,0.000101580648,0.631556447,0.101580648
0.2344,12.1,0.2,0.0472222255,2.33643211,0.626199949,2.2990383999999975e-05,0.000101575752,0.631549468,0.101575752
0.23445,12.1,0.2,0.0472222254,2.33639477,0.626184265,2.2986169000000056e-05,0.000101570355,0.631541773,0.101570355
0.2345,12.1,0.2,0.0472222254,2.33635734,0.626164075,2.2979864000000073e-05,0.00010156490899999999,0.63153401,0.101564909
0.23455,12.1,0.2,0.0472222254,2.33631992,0.62614281,2.2972770000000087e-05,0.000101559454,0.631526234,0.101559454
0.2346,12.1,0.2,0.0472222255,2.33628252,0.626121483,2.296536700000007e-05,0.000101554002,0.631518461,0.101554002
0.23465,12.1,0.2,0.0472222255,2.33624517,0.626100338,2.2957838999999924e-05,0.000101548557,0.631510699,0.101548557
0.2347,12.1,0.2,0.0472222255,2.33620793,0.626079411,2.2950267000000023e-05,0.00010154313099999999,0.631502963,0.101543131
0.23475,12.1,0.2,0.0472222255,2.33617073,0.626058662,2.2942683999999993e-05,0.000101537711,0.631495236,0.101537711
0.2348,12.1,0.2,0.0472222255,2.33613354,0.626038025,2.2935094000000044e-05,0.000101532294,0.631487513,0.101532294
0.23485,12.1,0.2,0.0472222255,2.33609637,0.626017463,2.29275040000001e-05,0.000101526882,0.631479796,0.101526882
0.2349,12.1,0.2,0.0472222255,2.33605926,0.625996959,2.2919916999999956e-05,0.000101521476,0.631472089,0.101521476
0.23495,12.1,0.2,0.0472222255,2.33602218,0.625976504,2.2912339000000004e-05,0.000101516077,0.631464391,0.101516077
0.235,12.1,0.2,0.0472222255,2.33598515,0.625956089,2.2904770999999992e-05,0.000101510684,0.631456702,0.101510684
0.23505,12.1,0.2,0.0472222255,2.33594815,0.625935704,2.2897210000000002e-05,0.000101505296,0.631449019,0.101505296
0.2351,12.1,0.2,0.0472222259,2.33591143,0.625915367,2.2889665999999975e-05,0.000101499948,0.631441394,0.101499948
0.23515,12.1,0.2,0.0472222621,2.33591953,0.625900543,2.2884104999999933e-05,0.000101500961,0.631442837,0.101500961
0.2352,12.1,0.2,0.0472222917,2.33618484,0.62596211,2.2904798000000003e-05,0.000101538882,0.631496903,0.101538882
0.23525,12.1,0.2,0.0472222637,2.33639756,0.626080567,2.294518000000001e-05,0.000101569871,0.631541083,0.101569871
0.2353,12.1,0.2,0.047222239,2.33647938,0.626168613,2.297635200000003e-05,0.000101582151,0.631558589,0.101582151
0.23535,12.1,0.2,0.0472222273,2.33647261,0.626204024,2.299021000000001e-05,0.00010158149499999999,0.631557654,0.101581495
0.2354,12.1,0.2,0.0472222255,2.33643793,0.626203152,2.2991576999999985e-05,0.0001015766,0.631550676,0.1015766
0.23545,12.1,0.2,0.0472222254,2.33640058,0.626187467,2.2987361000000094e-05,0.000101571202,0.631542981,0.101571202
0.2355,12.1,0.2,0.0472222254,2.33636316,0.626167277,2.2981054999999918e-05,0.000101565756,0.631535217,0.101565756
0.23555,12.1,0.2,0.0472222254,2.33632574,0.626146012,2.2973960999999933e-05,0.000101560301,0.631527441,0.101560301
0.2356,12.1,0.2,0.0472222255,2.33628834,0.626124685,2.2966556999999943e-05,0.000101554849,0.631519669,0.101554849
0.23565,12.1,0.2,0.0472222255,2.33625099,0.62610354,2.295902900000002e-05,0.000101549405,0.631511907,0.101549405
0.2357,12.1,0.2,0.0472222255,2.33621375,0.626082613,2.2951457000000008e-05,0.000101543978,0.631504171,0.101543978
0.23575,12.1,0.2,0.0472222255,2.33617654,0.626061864,2.2943873999999974e-05,0.000101538558,0.631496444,0.101538558
0.2358,12.1,0.2,0.0472222255,2.33613935,0.626041226,2.2936283000000057e-05,0.000101533141,0.631488721,0.101533141
0.23585,12.1,0.2,0.0472222255,2.33610219,0.626020664,2.2928692000000028e-05,0.00010152772899999999,0.631481004,0.101527729
0.2359,12.1,0.2,0.0472222255,2.33606507,0.62600016,2.292110600000008e-05,0.00010152232299999999,0.631473296,0.101522323
0.23595,12.1,0.2,0.0472222255,2.336028,0.625979705,2.2913528000000017e-05,0.00010151692399999999,0.631465599,0.101516924
0.236,12.1,0.2,0.0472222255,2.33599097,0.62595929,2.290595899999992e-05,0.000101511531,0.63145791,0.101511531
0.23605,12.1,0.2,0.0472222255,2.33595397,0.625938905,2.2898398000000043e-05,0.000101506143,0.631450227,0.101506143
0.2361,12.1,0.2,0.0472222259,2.33591725,0.625918567,2.2890853000000043e-05,0.00010150079500000001,0.631442602,0.101500795
0.23615,12.1,0.2,0.047222262,2.33592528,0.625903734,2.2885288999999975e-05,0.000101501798,0.631444031,0.101501798
0.2362,12.1,0.2,0.0472222917,2.33619047,0.625965247,2.2905964000000002e-05,0.000101539701,0.631498071,0.101539701
0.23625,12.1,0.2,0.0472222637,2.33640317,0.626083673,2.2946335999999955e-05,0.00010157068800000001,0.631542248,0.101570688
0.2363,12.1,0.2,0.047222239,2.33648499,0.626171706,2.297750300000001e-05,0.000101582967,0.631559753,0.101582967
0.23635,12.1,0.2,0.0472222273,2.33647821,0.626207113,2.2991360999999988e-05,0.00010158231199999999,0.631558818,0.101582312
0.2364,12.1,0.2,0.0472222255,2.33644354,0.626206239,2.299272600000002e-05,0.000101577416,0.63155184,0.101577416
0.23645,12.1,0.2,0.0472222254,2.33640619,0.626190553,2.2988509000000047e-05,0.000101572019,0.631544145,0.101572019
0.2365,12.1,0.2,0.0472222254,2.33636877,0.626170363,2.2982203999999952e-05,0.000101566573,0.631536382,0.101566573
0.23655,12.1,0.2,0.0472222254,2.33633135,0.626149098,2.2975108999999994e-05,0.000101561118,0.631528605,0.101561118
0.2366,12.1,0.2,0.0472222255,2.33629395,0.626127771,2.2967705000000004e-05,0.00010155566600000001,0.631520833,0.101555666
0.23665,12.1,0.2,0.0472222255,2.3362566,0.626106625,2.2960176e-05,0.000101550221,0.631513071,0.101550221
0.2367,12.1,0.2,0.0472222255,2.33621936,0.626085699,2.295260399999999e-05,0.000101544795,0.631505335,0.101544795
0.23675,12.1,0.2,0.0472222255,2.33618215,0.626064949,2.2945019999999982e-05,0.000101539375,0.631497608,0.101539375
0.2368,12.1,0.2,0.0472222255,2.33614496,0.626044312,2.2937430000000038e-05,0.000101533958,0.631489885,0.101533958
0.23685,12.1,0.2,0.0472222255,2.3361078,0.62602375,2.292983900000001e-05,0.000101528545,0.631482168,0.101528545
0.2369,12.1,0.2,0.0472222255,2.33607068,0.626003245,2.2922252000000086e-05,0.000101523139,0.63147446,0.101523139
0.23695,12.1,0.2,0.0472222255,2.33603361,0.62598279,2.2914673000000053e-05,0.00010151774099999999,0.631466763,0.101517741
0.237,12.1,0.2,0.0472222255,2.33599658,0.625962374,2.2907102999999984e-05,0.000101512348,0.631459074,0.101512348
0.23705,12.1,0.2,0.0472222255,2.33595958,0.625941989,2.2899541999999995e-05,0.00010150696,0.631451391,0.10150696
0.2371,12.1,0.2,0.0472222259,2.33592286,0.625921652,2.289199800000008e-05,0.000101501611,0.631443765,0.101501611
0.23715,12.1,0.2,0.047222262,2.33593082,0.62590681,2.2886430999999986e-05,0.000101502605,0.631445182,0.101502605
0.2372,12.1,0.2,0.0472222917,2.33619589,0.62596827,2.2907087999999963e-05,0.000101540491,0.631499197,0.101540491
0.23725,12.1,0.2,0.0472222637,2.33640858,0.626086667,2.2947451000000064e-05,0.00010157147599999999,0.631543371,0.101571476
0.2373,12.1,0.2,0.047222239,2.33649039,0.626174688,2.297861400000001e-05,0.000101583754,0.631560874,0.101583754
0.23735,12.1,0.2,0.0472222273,2.33648362,0.62621009,2.2992470000000042e-05,0.00010158309899999999,0.63155994,0.101583099
0.2374,12.1,0.2,0.0472222255,2.33644894,0.626209214,2.299383399999999e-05,0.00010157820300000001,0.631552962,0.101578203
0.23745,12.1,0.2,0.0472222254,2.3364116,0.626193528,2.2989617000000018e-05,0.000101572806,0.631545267,0.101572806
0.2375,12.1,0.2,0.0472222254,2.33637417,0.626173337,2.2983309999999978e-05,0.00010156736,0.631537503,0.10156736
0.23755,12.1,0.2,0.0472222254,2.33633675,0.626152072,2.2976215000000023e-05,0.00010156190499999999,0.631529727,0.101561905
0.2376,12.1,0.2,0.0472222255,2.33629935,0.626130745,2.2968811000000033e-05,0.00010155645300000001,0.631521955,0.101556453
0.23765,12.1,0.2,0.0472222255,2.336262,0.6261096,2.2961282000000028e-05,0.000101551008,0.631514193,0.101551008
0.2377,12.1,0.2,0.0472222255,2.33622476,0.626088673,2.2953710000000014e-05,0.000101545582,0.631506457,0.101545582
0.23775,12.1,0.2,0.0472222255,2.33618756,0.626067923,2.294612500000004e-05,0.000101540162,0.63149873,0.101540162
0.2378,12.1,0.2,0.0472222255,2.33615037,0.626047286,2.2938534999999983e-05,0.000101534745,0.631491007,0.101534745
0.23785,12.1,0.2,0.0472222255,2.3361132,0.626026723,2.293094299999998e-05,0.000101529332,0.63148329,0.101529332
0.2379,12.1,0.2,0.0472222255,2.33607608,0.626006219,2.292335599999995e-05,0.000101523926,0.631475582,0.101523926
0.23795,12.1,0.2,0.0472222255,2.33603901,0.625985763,2.2915777000000026e-05,0.000101518527,0.631467885,0.101518527
0.238,12.1,0.2,0.0472222255,2.33600198,0.625965347,2.2908206999999957e-05,0.000101513135,0.631460196,0.101513135
0.23805,12.1,0.2,0.0472222255,2.33596498,0.625944962,2.290064600000008e-05,0.00010150774599999999,0.631452513,0.101507746
0.2381,12.1,0.2,0.0472222259,2.33592826,0.625924624,2.2893101000000083e-05,0.000101502398,0.631444887,0.101502398
0.23815,12.1,0.2,0.047222262,2.33593616,0.625909774,2.288752999999999e-05,0.00010150338300000001,0.631446291,0.101503383
0.2382,12.1,0.2,0.0472222917,2.33620112,0.625971184,2.2908170999999976e-05,0.000101541252,0.631500282,0.101541252
0.23825,12.1,0.2,0.0472222637,2.33641379,0.626089552,2.2948524999999997e-05,0.00010157223499999999,0.631544453,0.101572235
0.2383,12.1,0.2,0.047222239,2.3364956,0.626177562,2.2979684999999917e-05,0.000101584513,0.631561956,0.101584513
0.23835,12.1,0.2,0.0472222273,2.33648883,0.626212959,2.2993537999999925e-05,0.000101583857,0.631561022,0.101583857
0.2384,12.1,0.2,0.0472222255,2.33645415,0.626212082,2.2994902999999957e-05,0.000101578962,0.631554043,0.101578962
0.23845,12.1,0.2,0.0472222254,2.3364168,0.626196395,2.299068400000004e-05,0.00010157356400000001,0.631546349,0.101573564
0.2385,12.1,0.2,0.0472222254,2.33637938,0.626176204,2.2984377e-05,0.000101568118,0.631538585,0.101568118
0.23855,12.1,0.2,0.0472222254,2.33634196,0.626154939,2.297728199999993e-05,0.000101562663,0.631530809,0.101562663
0.2386,12.1,0.2,0.0472222255,2.33630456,0.626133612,2.2969876999999972e-05,0.000101557211,0.631523036,0.101557211
0.23865,12.1,0.2,0.0472222255,2.33626721,0.626112466,2.2962346999999994e-05,0.000101551767,0.631515274,0.101551767
0.2387,12.1,0.2,0.0472222255,2.33622997,0.626091539,2.2954774999999984e-05,0.00010154634,0.631507538,0.10154634
0.23875,12.1,0.2,0.0472222255,2.33619276,0.626070789,2.2947190000000006e-05,0.00010154092,0.631499811,0.10154092
0.2388,12.1,0.2,0.0472222255,2.33615557,0.626050152,2.293960000000006e-05,0.000101535503,0.631492088,0.101535503
0.23885,12.1,0.2,0.0472222255,2.33611841,0.626029589,2.293200800000006e-05,0.000101530091,0.631484371,0.101530091
0.2389,12.1,0.2,0.0472222255,2.33608129,0.626009085,2.2924420999999916e-05,0.000101524685,0.631476664,0.101524685
0.23895,12.1,0.2,0.0472222255,2.33604422,0.625988629,2.291684099999991e-05,0.000101519286,0.631468966,0.101519286
0.239,12.1,0.2,0.0472222255,2.33600719,0.625968213,2.2909271000000063e-05,0.000101513893,0.631461277,0.101513893
0.23905,12.1,0.2,0.0472222255,2.33597019,0.625947827,2.2901708999999992e-05,0.00010150850499999999,0.631453594,0.101508505
0.2391,12.1,0.2,0.0472222259,2.33593347,0.625927489,2.2894163999999993e-05,0.000101503156,0.631445968,0.101503156
0.23915,12.1,0.2,0.0472222619,2.33594131,0.625912632,2.288859100000007e-05,0.00010150413299999999,0.63144736,0.101504133
0.2392,12.1,0.2,0.0472222917,2.33620615,0.625973993,2.2909215999999954e-05,0.000101541986,0.631501328,0.101541986
0.23925,12.1,0.2,0.0472222637,2.33641882,0.626092333,2.2949561000000008e-05,0.000101572967,0.631545495,0.101572967
0.2393,12.1,0.2,0.047222239,2.33650062,0.626180332,2.298071700000004e-05,0.00010158524400000001,0.631562998,0.101585244
0.23935,12.1,0.2,0.0472222273,2.33649385,0.626215724,2.2994567999999994e-05,0.000101584588,0.631562064,0.101584588
0.2394,12.1,0.2,0.0472222255,2.33645917,0.626214845,2.299593099999997e-05,0.000101579693,0.631555085,0.101579693
0.23945,12.1,0.2,0.0472222254,2.33642183,0.626199158,2.2991713000000025e-05,0.000101574295,0.631547391,0.101574295
0.2395,12.1,0.2,0.0472222254,2.3363844,0.626178967,2.2985405000000016e-05,0.000101568849,0.631539627,0.101568849
0.23955,12.1,0.2,0.0472222254,2.33634698,0.626157702,2.2978309999999946e-05,0.000101563394,0.631531851,0.101563394
0.2396,12.1,0.2,0.0472222255,2.33630958,0.626136375,2.2970904999999987e-05,0.000101557942,0.631524078,0.101557942
0.23965,12.1,0.2,0.0472222255,2.33627223,0.626115229,2.296337500000001e-05,0.00010155249800000001,0.631516316,0.101552498
0.2397,12.1,0.2,0.0472222255,2.33623499,0.626094302,2.2955802000000024e-05,0.000101547071,0.63150858,0.101547071
0.23975,12.1,0.2,0.0472222255,2.33619778,0.626073552,2.294821700000005e-05,0.000101541651,0.631500853,0.101541651
0.2398,12.1,0.2,0.0472222255,2.33616059,0.626052914,2.2940625999999908e-05,0.000101536234,0.63149313,0.101536234
0.23985,12.1,0.2,0.0472222255,2.33612343,0.626032351,2.2933032999999935e-05,0.00010153082200000001,0.631485413,0.101530822
0.2399,12.1,0.2,0.0472222255,2.33608631,0.626011847,2.2925446999999987e-05,0.00010152541599999999,0.631477706,0.101525416
0.23995,12.1,0.2,0.0472222255,2.33604924,0.625991391,2.2917866999999982e-05,0.000101520017,0.631470008,0.101520017
0.24,12.1,0.2,0.0472222255,2.33601221,0.625970975,2.2910297000000025e-05,0.000101514624,0.631462319,0.101514624
0.24005,12.1,0.2,0.0472222255,2.33597521,0.625950589,2.290273399999998e-05,0.000101509236,0.631454637,0.101509236
0.2401,12.1,0.2,0.0472222259,2.33593848,0.625930251,2.2895188999999984e-05,0.000101503887,0.631447011,0.101503887
0.24015,12.1,0.2,0.0472222619,2.33594627,0.625915385,2.2889611999999947e-05,0.00010150485500000001,0.63144839,0.101504855
0.2402,12.1,0.2,0.0472222917,2.33621101,0.625976699,2.2910221999999925e-05,0.00010154269300000001,0.631502337,0.101542693
0.24025,12.1,0.2,0.0472222637,2.33642366,0.626095014,2.2950559999999953e-05,0.00010157367200000001,0.631546501,0.101573672
0.2403,12.1,0.2,0.047222239,2.33650546,0.626183002,2.2981711999999986e-05,0.00010158594799999999,0.631564002,0.101585948
0.24035,12.1,0.2,0.0472222273,2.33649869,0.62621839,2.299556199999997e-05,0.00010158529299999999,0.631563068,0.101585293
0.2404,12.1,0.2,0.0472222255,2.33646401,0.626217509,2.2996923999999975e-05,0.00010158039800000001,0.63155609,0.101580398
0.24045,12.1,0.2,0.0472222254,2.33642666,0.626201821,2.2992703999999975e-05,0.000101575,0.631548395,0.101575
0.2405,12.1,0.2,0.0472222254,2.33638924,0.62618163,2.2986396000000074e-05,0.00010156955400000001,0.631540631,0.101569554
0.24055,12.1,0.2,0.0472222254,2.33635182,0.626160365,2.2979300000000036e-05,0.000101564099,0.631532855,0.101564099
0.2406,12.1,0.2,0.0472222255,2.33631442,0.626139038,2.2971895000000077e-05,0.000101558647,0.631525082,0.101558647
0.24065,12.1,0.2,0.0472222255,2.33627707,0.626117892,2.2964364999999987e-05,0.000101553202,0.631517321,0.101553202
0.2407,12.1,0.2,0.0472222255,2.33623983,0.626096965,2.2956792000000005e-05,0.00010154777600000001,0.631509585,0.101547776
0.24075,12.1,0.2,0.0472222255,2.33620262,0.626076215,2.2949207000000027e-05,0.000101542356,0.631501858,0.101542356
0.2408,12.1,0.2,0.0472222255,2.33616543,0.626055577,2.2941615000000025e-05,0.000101536939,0.631494134,0.101536939
0.24085,12.1,0.2,0.0472222255,2.33612827,0.626035014,2.2934022999999916e-05,0.000101531526,0.631486418,0.101531526
0.2409,12.1,0.2,0.0472222255,2.33609115,0.626014509,2.2926435000000024e-05,0.00010152612,0.63147871,0.10152612
0.24095,12.1,0.2,0.0472222255,2.33605408,0.625994053,2.2918855999999988e-05,0.000101520721,0.631471013,0.101520721
0.241,12.1,0.2,0.0472222255,2.33601705,0.625973636,2.2911283999999978e-05,0.000101515328,0.631463324,0.101515328
0.24105,12.1,0.2,0.0472222255,2.33598004,0.625953251,2.290372299999999e-05,0.00010150994,0.631455641,0.10150994
0.2411,12.1,0.2,0.0472222259,2.33594332,0.625932912,2.2896176000000044e-05,0.000101504592,0.631448015,0.101504592
0.24115,12.1,0.2,0.0472222618,2.33595105,0.625918039,2.289059699999996e-05,0.000101505552,0.631449383,0.101505552
0.2412,12.1,0.2,0.0472222917,2.33621569,0.625979308,2.2911192000000024e-05,0.000101543375,0.631503308,0.101543375
0.24125,12.1,0.2,0.0472222637,2.33642832,0.626097597,2.2951520999999976e-05,0.000101574351,0.631547469,0.101574351
0.2413,12.1,0.2,0.047222239,2.33651012,0.626185575,2.2982671000000064e-05,0.000101586627,0.63156497,0.101586627
0.24135,12.1,0.2,0.0472222273,2.33650335,0.626220959,2.2996518999999994e-05,0.000101585972,0.631564036,0.101585972
0.2414,12.1,0.2,0.0472222255,2.33646868,0.626220077,2.2997880000000025e-05,0.000101581077,0.631557058,0.101581077
0.24145,12.1,0.2,0.0472222254,2.33643133,0.626204388,2.2993660000000027e-05,0.000101575679,0.631549363,0.101575679
0.2415,12.1,0.2,0.0472222254,2.3363939,0.626184197,2.2987352000000015e-05,0.000101570233,0.631541599,0.101570233
0.24155,12.1,0.2,0.0472222254,2.33635648,0.626162932,2.2980255999999977e-05,0.000101564778,0.631533823,0.101564778
0.2416,12.1,0.2,0.0472222255,2.33631908,0.626141604,2.2972849999999934e-05,0.000101559326,0.631526051,0.101559326
0.24165,12.1,0.2,0.0472222255,2.33628173,0.626120458,2.2965319000000095e-05,0.000101553881,0.631518289,0.101553881
0.2417,12.1,0.2,0.0472222255,2.33624449,0.626099531,2.2957746e-05,0.000101548455,0.631510553,0.101548455
0.24175,12.1,0.2,0.0472222255,2.33620729,0.626078781,2.2950160000000054e-05,0.00010154303500000001,0.631502826,0.101543035
0.2418,12.1,0.2,0.0472222255,2.33617009,0.626058143,2.2942568999999913e-05,0.000101537618,0.631495103,0.101537618
0.24185,12.1,0.2,0.0472222255,2.33613293,0.62603758,2.293497599999994e-05,0.000101532205,0.631487386,0.101532205
0.2419,12.1,0.2,0.0472222255,2.33609581,0.626017075,2.2927388000000048e-05,0.000101526799,0.631479678,0.101526799
0.24195,12.1,0.2,0.0472222255,2.33605874,0.625996619,2.2919809000000012e-05,0.0001015214,0.631471981,0.1015214
0.242,12.1,0.2,0.0472222255,2.33602171,0.625976202,2.2912237000000002e-05,0.00010151600700000001,0.631464292,0.101516007
0.24205,12.1,0.2,0.0472222255,2.33598471,0.625955816,2.2904674000000068e-05,0.000101510619,0.631456609,0.101510619
0.2421,12.1,0.2,0.0472222259,2.33594798,0.625935477,2.2897127999999988e-05,0.00010150526999999999,0.631448983,0.10150527
0.24215,12.1,0.2,0.0472222618,2.33595566,0.625920597,2.2891545999999985e-05,0.000101506223,0.63145034,0.101506223
0.2422,12.1,0.2,0.0472222917,2.3362202,0.625981823,2.2912127000000004e-05,0.00010154403200000001,0.631504245,0.101544032
0.24225,12.1,0.2,0.0472222637,2.33643282,0.626100087,2.2952447999999958e-05,0.00010157500599999999,0.631548403,0.101575006
0.2423,12.1,0.2,0.047222239,2.33651462,0.626188055,2.2983594999999913e-05,0.000101587282,0.631565903,0.101587282
0.24235,12.1,0.2,0.0472222273,2.33650784,0.626223435,2.299744199999998e-05,0.000101586627,0.631564969,0.101586627
0.2424,12.1,0.2,0.0472222255,2.33647317,0.626222551,2.299880200000004e-05,0.000101581731,0.631557991,0.101581731
0.24245,12.1,0.2,0.0472222254,2.33643582,0.626206862,2.299458099999996e-05,0.000101576333,0.631550296,0.101576333
0.2425,12.1,0.2,0.0472222254,2.3363984,0.62618667,2.2988271999999978e-05,0.000101570887,0.631542532,0.101570887
0.24255,12.1,0.2,0.0472222254,2.33636098,0.626165405,2.2981174999999964e-05,0.000101565433,0.631534756,0.101565433
0.2426,12.1,0.2,0.0472222255,2.33632358,0.626144078,2.2973770000000005e-05,0.00010155998,0.631526984,0.10155998
