time_s,pto_emitter_v,crystal_q89_3_drain_v
8.554397956435e-05,1.885198829525e+00,7.747162801971e+00
8.554597956435e-05,1.900355131579e+00,7.747005708028e+00
8.554797956435e-05,1.914639705068e+00,7.746826770310e+00
8.554997956435e-05,1.927990398997e+00,7.746627706708e+00
8.555197956435e-05,1.940349125604e+00,7.746410480805e+00
8.555397956435e-05,1.951662113094e+00,7.746177275471e+00
8.555597956435e-05,1.961880139597e+00,7.745930462841e+00
8.555797956435e-05,1.970958747325e+00,7.745672571414e+00
8.555997956435e-05,1.978858436011e+00,7.745406251064e+00
8.556197956435e-05,1.985544834763e+00,7.745134236740e+00
8.556397956435e-05,1.990988851615e+00,7.744859311615e+00
8.556597956435e-05,1.995166800101e+00,7.744584270376e+00
8.556797956435e-05,1.998060502313e+00,7.744311886123e+00
8.556997956435e-05,1.999657367994e+00,7.744044874267e+00
8.557197956435e-05,1.999950449312e+00,7.743785844401e+00
8.557397956435e-05,1.998938471096e+00,7.743537290791e+00
8.557597956435e-05,1.996625836378e+00,7.743301570241e+00
8.557797956435e-05,1.993022607241e+00,7.743080858198e+00
8.557997956435e-05,1.988144461036e+00,7.742877135400e+00
8.558197956435e-05,1.982012622172e+00,7.742692170244e+00
8.558397956435e-05,1.974653769773e+00,7.742527504749e+00
8.558597956435e-05,1.966099921593e+00,7.742384444180e+00
8.558797956435e-05,1.956388294719e+00,7.742264050327e+00
8.558997956435e-05,1.945561143633e+00,7.742167138377e+00
8.559197956435e-05,1.933665576371e+00,7.742094277255e+00
8.559397956435e-05,1.920753349561e+00,7.742045793272e+00
8.559597956435e-05,1.906880643231e+00,7.742021776843e+00
8.559797956435e-05,1.892107816376e+00,7.742022091996e+00
8.559997956435e-05,1.876499144340e+00,7.742046388348e+00
8.560197956435e-05,1.860122539162e+00,7.742094115162e+00
8.560397956435e-05,1.843049254092e+00,7.742164537093e+00
8.560597956435e-05,1.825353573578e+00,7.742256751151e+00
8.560797956435e-05,1.807112490060e+00,7.742369704438e+00
8.560997956435e-05,1.788405368978e+00,7.742502212162e+00
8.561197956435e-05,1.769313603467e+00,7.742652975454e+00
8.561397956435e-05,1.749920260213e+00,7.742820598525e+00
8.561597956435e-05,1.730309718047e+00,7.743003604733e+00
8.561797956435e-05,1.710567300811e+00,7.743200451166e+00
8.561997956435e-05,1.690778906125e+00,7.743409541437e+00
8.562197956435e-05,1.671030631653e+00,7.743629236455e+00
8.562397956435e-05,1.651408400502e+00,7.743857863044e+00
8.562597956435e-05,1.631997587371e+00,7.744093720400e+00
8.562797956435e-05,1.612882647099e+00,7.744335084494e+00
8.562997956435e-05,1.594146747205e+00,7.744580210669e+00
8.563197956435e-05,1.575871406039e+00,7.744827334809e+00
8.563397956435e-05,1.558136138092e+00,7.745074673563e+00
8.563597956435e-05,1.541018108046e+00,7.745320424222e+00
8.563797956435e-05,1.524591795030e+00,7.745562764921e+00
8.563997956435e-05,1.508928668569e+00,7.745799855866e+00
8.564197956435e-05,1.494096877629e+00,7.746029842284e+00
8.564397956435e-05,1.480160954102e+00,7.746250859756e+00
8.564597956435e-05,1.467181532036e+00,7.746461042486e+00
8.564797956435e-05,1.455215083820e+00,7.746658534901e+00
8.564997956435e-05,1.444313674478e+00,7.746841506823e+00
8.565197956435e-05,1.434524735138e+00,7.747008172213e+00
8.565397956435e-05,1.425890856664e+00,7.747156811266e+00
8.565597956435e-05,1.418449604344e+00,7.747285795405e+00
8.565797956435e-05,1.412233354451e+00,7.747393614506e+00
8.565997956435e-05,1.407269153373e+00,7.747478905490e+00
8.566197956435e-05,1.403578599937e+00,7.747540481296e+00
8.566397956435e-05,1.401177751435e+00,7.747577359146e+00
8.566597956435e-05,1.400077053759e+00,7.747588786993e+00
8.566797956435e-05,1.400281295955e+00,7.747574267106e+00
8.566997956435e-05,1.401789589381e+00,7.747533575795e+00
8.567197956435e-05,1.404595371577e+00,7.747466778476e+00
8.567397956435e-05,1.408686434818e+00,7.747374239444e+00
8.567597956435e-05,1.414044979227e+00,7.747256625907e+00
8.567797956435e-05,1.420647690221e+00,7.747114906104e+00
8.567997956435e-05,1.428465839953e+00,7.746950341504e+00
8.568197956435e-05,1.437465412301e+00,7.746764473316e+00
8.568397956435e-05,1.447607250872e+00,7.746559103683e+00
8.568597956435e-05,1.458847229367e+00,7.746336272130e+00
8.568797956435e-05,1.471136443573e+00,7.746098227879e+00
8.568997956435e-05,1.484421424136e+00,7.745847398800e+00
8.569197956435e-05,1.498644369208e+00,7.745586357735e+00
8.569397956435e-05,1.513743395934e+00,7.745317786992e+00
8.569597956435e-05,1.529652809701e+00,7.745044441793e+00
8.569797956435e-05,1.546303389968e+00,7.744769113386e+00
8.569997956435e-05,1.563622691443e+00,7.744494592544e+00
8.570197956435e-05,1.581535359279e+00,7.744223634063e+00
8.570397956435e-05,1.599963456944e+00,7.743958922828e+00
8.570597956435e-05,1.618826805314e+00,7.743703041957e+00
8.570797956435e-05,1.638043331523e+00,7.743458443435e+00
8.570997956435e-05,1.657529426060e+00,7.743227421612e+00
8.571197956435e-05,1.677200306542e+00,7.743012089838e+00
8.571397956435e-05,1.696970386600e+00,7.742814360476e+00
8.571597956435e-05,1.716753648255e+00,7.742635928437e+00
8.571797956435e-05,1.736464016176e+00,7.742478258356e+00
8.571997956435e-05,1.756015732185e+00,7.742342575414e+00
8.572197956435e-05,1.775323728389e+00,7.742229859818e+00
8.572397956435e-05,1.794303997295e+00,7.742140844841e+00
8.572597956435e-05,1.812873957329e+00,7.742076018276e+00
8.572797956435e-05,1.830952812133e+00,7.742035627139e+00
8.572997956435e-05,1.848461902109e+00,7.742019685353e+00
8.573197956435e-05,1.865325046660e+00,7.742027984113e+00
8.573397956435e-05,1.881468875640e+00,7.742060104616e+00
8.573597956435e-05,1.896823148588e+00,7.742115432724e+00
8.573797956435e-05,1.911321060337e+00,7.742193175181e+00
8.573997956435e-05,1.924899531674e+00,7.742292376892e+00
8.574197956435e-05,1.937499483795e+00,7.742411938813e+00
8.574397956435e-05,1.949066095356e+00,7.742550635963e+00
8.574597956435e-05,1.959549040986e+00,7.742707135075e+00
8.574797956435e-05,1.968902710260e+00,7.742880011448e+00
8.574997956435e-05,1.977086406137e+00,7.743067764559e+00
8.575197956435e-05,1.984064522036e+00,7.743268832088e+00
8.575397956435e-05,1.989806696753e+00,7.743481602070e+00
8.575597956435e-05,1.994287946561e+00,7.743704422952e+00
8.575797956435e-05,1.997488773915e+00,7.743935611499e+00
8.575997956435e-05,1.999395252280e+00,7.744173458542e+00
8.576197956435e-05,1.999999086726e+00,7.744416232756e+00
8.576397956435e-05,1.999297650021e+00,7.744662184104e+00
8.576597956435e-05,1.997293994056e+00,7.744909540443e+00
8.576797956435e-05,1.993996836573e+00,7.745156511515e+00
8.576997956435e-05,1.989420523231e+00,7.745401293236e+00
8.577197956435e-05,1.983584965190e+00,7.745642062474e+00
8.577397956435e-05,1.976515552479e+00,7.745876958507e+00
8.577597956435e-05,1.968243043526e+00,7.746104116425e+00
8.577797956435e-05,1.958803431332e+00,7.746321682181e+00
8.577997956435e-05,1.948237786867e+00,7.746527791966e+00
8.578197956435e-05,1.936592080374e+00,7.746720596891e+00
8.578397956435e-05,1.923916981356e+00,7.746898279375e+00
8.578597956435e-05,1.910267638118e+00,7.747059073022e+00
8.578797956435e-05,1.895703437821e+00,7.747201285765e+00
8.578997956435e-05,1.880287748093e+00,7.747323325664e+00
8.579197956435e-05,1.864087641322e+00,7.747423728700e+00
8.579397956435e-05,1.847173602828e+00,7.747501187589e+00
8.579597956435e-05,1.829619224192e+00,7.747554580649e+00
8.579797956435e-05,1.811500883058e+00,7.747582999554e+00
8.579997956435e-05,1.792897410827e+00,7.747585774948e+00
8.580197956435e-05,1.773889749665e+00,7.747562498820e+00
8.580397956435e-05,1.754560600328e+00,7.747513042760e+00
8.580597956435e-05,1.734994062343e+00,7.747437571297e+00
8.580797956435e-05,1.715275268094e+00,7.747336549796e+00
8.580997956435e-05,1.695490012420e+00,7.747210746517e+00
8.581197956435e-05,1.675724379328e+00,7.747061228746e+00
8.581397956435e-05,1.656064367449e+00,7.746889353049e+00
8.581597956435e-05,1.636595515865e+00,7.746696749967e+00
8.581797956435e-05,1.617402531933e+00,7.746485303547e+00
8.581997956435e-05,1.598568922737e+00,7.746257126347e+00
8.582197956435e-05,1.580176631748e+00,7.746014530538e+00
8.582397956435e-05,1.562305682298e+00,7.745759995904e+00
8.582597956435e-05,1.545033829409e+00,7.745496135467e+00
8.582797956435e-05,1.528436221478e+00,7.745225659569e+00
8.582997956435e-05,1.512585073323e+00,7.744951339120e+00
8.583197956435e-05,1.497549351974e+00,7.744675968797e+00
8.583397956435e-05,1.483394476608e+00,7.744402330806e+00
8.583597956435e-05,1.470182033915e+00,7.744133165277e+00
8.583797956435e-05,1.457969510137e+00,7.743871120337e+00
8.583997956435e-05,1.446810040953e+00,7.743618732667e+00
8.584197956435e-05,1.436752180287e+00,7.743378410118e+00
8.584397956435e-05,1.427839689057e+00,7.743152388804e+00
8.584597956435e-05,1.420111344775e+00,7.742942716866e+00
8.584797956435e-05,1.413600772824e+00,7.742751235650e+00
8.584997956435e-05,1.408336300164e+00,7.742579564434e+00
8.585197956435e-05,1.404340832079e+00,7.742429088836e+00
8.585397956435e-05,1.401631752518e+00,7.742300952845e+00
8.585597956435e-05,1.400220848464e+00,7.742196054506e+00
8.585797956435e-05,1.400114258641e+00,7.742115045095e+00
8.585997956435e-05,1.401312446815e+00,7.742058331693e+00
8.586197956435e-05,1.403810199766e+00,7.742026082877e+00
8.586397956435e-05,1.407596649980e+00,7.742018237345e+00
8.586597956435e-05,1.412655322925e+00,7.742034515085e+00
8.586797956435e-05,1.418964208735e+00,7.742074430794e+00
8.586997956435e-05,1.426495857971e+00,7.742137309088e+00
8.587197956435e-05,1.435217501051e+00,7.742222301125e+00
8.587397956435e-05,1.445091190830e+00,7.742328402123e+00
8.587597956435e-05,1.456073967701e+00,7.742454469352e+00
8.587797956435e-05,1.468118046514e+00,7.742599240055e+00
8.587997956435e-05,1.481171024481e+00,7.742761348895e+00
8.588197956435e-05,1.495176109175e+00,7.742939344419e+00
8.588397956435e-05,1.510072365636e+00,7.743131704195e+00
8.588597956435e-05,1.525794981486e+00,7.743336848220e+00
8.588797956435e-05,1.542275548927e+00,7.743553150413e+00
8.588997956435e-05,1.559442362377e+00,7.743778947943e+00
8.589197956435e-05,1.577220730454e+00,7.744012548421e+00
8.589397956435e-05,1.595533300953e+00,7.744252234961e+00
8.589597956435e-05,1.614300397397e+00,7.744496269361e+00
8.589797956435e-05,1.633440365707e+00,7.744742893693e+00
8.589997956435e-05,1.652869929466e+00,7.744990330793e+00
8.590197956435e-05,1.672504552255e+00,7.745236784180e+00
8.590397956435e-05,1.692258805457e+00,7.745480438088e+00
8.590597956435e-05,1.712046739955e+00,7.745719458260e+00
8.590797956435e-05,1.731782260086e+00,7.745951994271e+00
8.590997956435e-05,1.751379498238e+00,7.746176183988e+00
8.591197956435e-05,1.770753188454e+00,7.746390160827e+00
8.591397956435e-05,1.789819037413e+00,7.746592064194e+00
8.591597956435e-05,1.808494091188e+00,7.746780053481e+00
8.591797956435e-05,1.826697096168e+00,7.746952325615e+00
8.591997956435e-05,1.844348852588e+00,7.747107136097e+00
8.592197956435e-05,1.861372559118e+00,7.747242823085e+00
8.592397956435e-05,1.877694147025e+00,7.747357833973e+00
8.592597956435e-05,1.893242602430e+00,7.747450753627e+00
8.592797956435e-05,1.907950275296e+00,7.747520333355e+00
8.592997956435e-05,1.921753173756e+00,7.747565519517e+00
8.593197956435e-05,1.934591242543e+00,7.747585480713e+00
8.593397956435e-05,1.946408624285e+00,7.747579632413e+00
8.593597956435e-05,1.957153902534e+00,7.747547658072e+00
8.593797956435e-05,1.966780325475e+00,7.747489525814e+00
8.593997956435e-05,1.975246009339e+00,7.747405500018e+00
8.594197956435e-05,1.982514120639e+00,7.747296147282e+00
8.594397956435e-05,1.988553036425e+00,7.747162336514e+00
8.594597956435e-05,1.993336481875e+00,7.747005233072e+00
8.594797956435e-05,1.996843644614e+00,7.746826287119e+00
8.594997956435e-05,1.999059265268e+00,7.746627216524e+00
8.595197956435e-05,1.999973703855e+00,7.746409984810e+00
8.595397956435e-05,1.999582981729e+00,7.746176774755e+00
8.595597956435e-05,1.997888798889e+00,7.745929958377e+00
8.595797956435e-05,1.994898526585e+00,7.745672064025e+00
8.595997956435e-05,1.990625175243e+00,7.745405741411e+00
8.596197956435e-05,1.985087337861e+00,7.745133725307e+00
8.596397956435e-05,1.978309109110e+00,7.744858798702e+00
8.596597956435e-05,1.970319980501e+00,7.744583756101e+00
8.596797956435e-05,1.961154712070e+00,7.744311370434e+00
8.596997956435e-05,1.950853181141e+00,7.744044356952e+00
8.597197956435e-05,1.939460208820e+00,7.743785325110e+00
8.597397956435e-05,1.927025364986e+00,7.743536769062e+00
8.597597956435e-05,1.913602752612e+00,7.743301045534e+00
8.597797956435e-05,1.899250772372e+00,7.743080329922e+00
8.597997956435e-05,1.884031868542e+00,7.742876602945e+00
8.598197956435e-05,1.868012257312e+00,7.742691633006e+00
8.598397956435e-05,1.851261638681e+00,7.742526962157e+00
8.598597956435e-05,1.833852893201e+00,7.742383895722e+00
8.598797956435e-05,1.815861764882e+00,7.742263495569e+00
8.598997956435e-05,1.797366531630e+00,7.742166576975e+00
8.599197956435e-05,1.778447664673e+00,7.742093708970e+00
8.599397956435e-05,1.759187478430e+00,7.742045217974e+00
8.599597956435e-05,1.739669772377e+00,7.742021194515e+00
8.599797956435e-05,1.719979466433e+00,7.742021502734e+00
8.599997956435e-05,1.700202231488e+00,7.742045792352e+00
8.600197956435e-05,1.680424116650e+00,7.742093512735e+00
8.600397956435e-05,1.660731174857e+00,7.742163928629e+00
8.600597956435e-05,1.641209088466e+00,7.742256137124e+00
8.600797956435e-05,1.621942796457e+00,7.742369085393e+00
8.600997956435e-05,1.603016124869e+00,7.742501588702e+00
8.601197956435e-05,1.584511422080e+00,7.742652348229e+00
8.601397956435e-05,1.566509200517e+00,7.742819968224e+00
8.601597956435e-05,1.549087786355e+00,7.743002972069e+00
8.601797956435e-05,1.532322978722e+00,7.743199816870e+00
8.601997956435e-05,1.516287719905e+00,7.743408906249e+00
8.602197956435e-05,1.501051777986e+00,7.743628601117e+00
8.602397956435e-05,1.486681443286e+00,7.743857228295e+00
8.602597956435e-05,1.473239239938e+00,7.744093086970e+00
8.602797956435e-05,1.460783653856e+00,7.744334453098e+00
8.602997956435e-05,1.449368878261e+00,7.744579582007e+00
8.603197956435e-05,1.439044577896e+00,7.744826709687e+00
8.603397956435e-05,1.429855672935e+00,7.745074053027e+00
8.603597956435e-05,1.421842143543e+00,7.745319812062e+00
8.603797956435e-05,1.415038855920e+00,7.745562169979e+00
8.603997956435e-05,1.409475410608e+00,7.745799274860e+00
8.604197956435e-05,1.405176013696e+00,7.746029266489e+00
8.604397956435e-05,1.402159371502e+00,7.746250289756e+00
8.604597956435e-05,1.400438609188e+00,7.746460478806e+00
8.604797956435e-05,1.400021213647e+00,7.746657978015e+00
8.604997956435e-05,1.400909000933e+00,7.746840957149e+00
8.605197956435e-05,1.403098108357e+00,7.747007630113e+00
8.605397956435e-05,1.406579011293e+00,7.747156277047e+00
8.605597956435e-05,1.411336564623e+00,7.747285269321e+00
8.605797956435e-05,1.417350068625e+00,7.747393096760e+00
8.605997956435e-05,1.424593359043e+00,7.747478396241e+00
8.606197956435e-05,1.433034920921e+00,7.747539980669e+00
8.606397956435e-05,1.442638025722e+00,7.747576867236e+00
8.606597956435e-05,1.453360891134e+00,7.747588303888e+00
8.606797956435e-05,1.465156862858e+00,7.747573792890e+00
8.606997956435e-05,1.477974617601e+00,7.747533110573e+00
8.607197956435e-05,1.491758386373e+00,7.747466322390e+00
8.607397956435e-05,1.506448197139e+00,7.747373792688e+00
8.607597956435e-05,1.521980135752e+00,7.747256188750e+00
8.607797956435e-05,1.538286624033e+00,7.747114478905e+00
8.607997956435e-05,1.555296713805e+00,7.746949924732e+00
8.608197956435e-05,1.572936395577e+00,7.746764067559e+00
8.608397956435e-05,1.591128920556e+00,7.746558709665e+00
8.608597956435e-05,1.609795134575e+00,7.746335890711e+00
8.608797956435e-05,1.628853822484e+00,7.746097860062e+00
8.608997956435e-05,1.648222061513e+00,7.745847045725e+00
8.609197956435e-05,1.667815582058e+00,7.745586020667e+00
8.609397956435e-05,1.687549134338e+00,7.745317467310e+00
8.609597956435e-05,1.707336859301e+00,7.745044140962e+00
8.609797956435e-05,1.727092662198e+00,7.744768832934e+00
8.609997956435e-05,1.746730587169e+00,7.744494334028e+00
8.610197956435e-05,1.766165191229e+00,7.744223399034e+00
8.610397956435e-05,1.785311916028e+00,7.743958712791e+00
8.610597956435e-05,1.804087455754e+00,7.743702858338e+00
8.610797956435e-05,1.822410119591e+00,7.743458287541e+00
8.610997956435e-05,1.840200187147e+00,7.743227294600e+00
8.611197956435e-05,1.857380255313e+00,7.743011992684e+00
8.611397956435e-05,1.873875575038e+00,7.742814293953e+00
8.611597956435e-05,1.889614376552e+00,7.742635893099e+00
8.611797956435e-05,1.904528181636e+00,7.742478254526e+00
8.611997956435e-05,1.918552101560e+00,7.742342603181e+00
8.612197956435e-05,1.931625119412e+00,7.742229919044e+00
8.612397956435e-05,1.943690355574e+00,7.742140935164e+00
8.612597956435e-05,1.954695315204e+00,7.742076139134e+00
8.612797956435e-05,1.964592116636e+00,7.742035777784e+00
8.612997956435e-05,1.973337699707e+00,7.742019864877e+00
8.613197956435e-05,1.980894013111e+00,7.742028191475e+00
8.613397956435e-05,1.987228179953e+00,7.742060338669e+00
8.613597956435e-05,1.992312640801e+00,7.742115692245e+00
8.613797956435e-05,1.996125273585e+00,7.742193458900e+00
8.613997956435e-05,1.998649489857e+00,7.742292683516e+00
8.614197956435e-05,1.999874306961e+00,7.742412267056e+00
8.614397956435e-05,1.999794395820e+00,7.742550984566e+00
8.614597956435e-05,1.998410104119e+00,7.742707502828e+00
8.614797956435e-05,1.995727454799e+00,7.742880397207e+00
8.614997956435e-05,1.991758119842e+00,7.743068167261e+00
8.615197956435e-05,1.986519369498e+00,7.743269250764e+00
8.615397956435e-05,1.980033997133e+00,7.743482035850e+00
8.615597956435e-05,1.972330220066e+00,7.743704871076e+00
8.615797956435e-05,1.963441556792e+00,7.743936073314e+00
8.615997956435e-05,1.953406681147e+00,7.744173933506e+00
8.616197956435e-05,1.942269254044e+00,7.744416720436e+00
8.616397956435e-05,1.930077733504e+00,7.744662684170e+00
8.616597956435e-05,1.916885163822e+00,7.744910052667e+00
8.616797956435e-05,1.902748944776e+00,7.745157034692e+00
8.616997956435e-05,1.887730581882e+00,7.745401822522e+00
8.617197956435e-05,1.871895418792e+00,7.745642588069e+00
8.617397956435e-05,1.855312352987e+00,7.745877486107e+00
8.617597956435e-05,1.838053536012e+00,7.746104657932e+00
8.617797956435e-05,1.820194059549e+00,7.746322237632e+00
8.617997956435e-05,1.801811628698e+00,7.746528361418e+00
8.618197956435e-05,1.782986223893e+00,7.746721180415e+00
8.618397956435e-05,1.763799752908e+00,7.746898877021e+00
8.618597956435e-05,1.744335694489e+00,7.747059684816e+00
8.618797956435e-05,1.724678735138e+00,7.747201911671e+00
8.618997956435e-05,1.704914400658e+00,7.747323965579e+00
8.619197956435e-05,1.685128684027e+00,7.747424382427e+00
8.619397956435e-05,1.665407671260e+00,7.747501854827e+00
8.619597956435e-05,1.645837166846e+00,7.747555260971e+00
8.619797956435e-05,1.626502320429e+00,7.747583692407e+00
8.619997956435e-05,1.607487256321e+00,7.747586479636e+00
8.620197956435e-05,1.588874707490e+00,7.747563214507e+00
8.620397956435e-05,1.570745655594e+00,7.747513768464e+00
8.620597956435e-05,1.553178978632e+00,7.747438305904e+00
8.620797956435e-05,1.536251107761e+00,7.747337292057e+00
8.620997956435e-05,1.520035694743e+00,7.747211495067e+00
8.621197956435e-05,1.504603291495e+00,7.747061982114e+00
8.621397956435e-05,1.490021043125e+00,7.746890109682e+00
8.621597956435e-05,1.476352395786e+00,7.746697508241e+00
8.621797956435e-05,1.463656820629e+00,7.746486061797e+00
8.621997956435e-05,1.451989555049e+00,7.746257882882e+00
8.622197956435e-05,1.441401362351e+00,7.746015283675e+00
8.622397956435e-05,1.431938310884e+00,7.745760743982e+00
8.622597956435e-05,1.423641573600e+00,7.745496876881e+00
8.622797956435e-05,1.416547248915e+00,7.745226392786e+00
8.622997956435e-05,1.410686203648e+00,7.744952062711e+00
8.623197956435e-05,1.406083938720e+00,7.744676681451e+00
8.623397956435e-05,1.402760478204e+00,7.744403033106e+00
8.623597956435e-05,1.400730282203e+00,7.744133856080e+00
8.623797956435e-05,1.400002183930e+00,7.743871796903e+00
8.623997956435e-05,1.400579351280e+00,7.743619394357e+00
8.624197956435e-05,1.402459273046e+00,7.743379056469e+00
8.624397956435e-05,1.405633769845e+00,7.743153019543e+00
8.624597956435e-05,1.410089029704e+00,7.742943331897e+00
8.624797956435e-05,1.415805668156e+00,7.742751835038e+00
8.624997956435e-05,1.422758812583e+00,7.742580148399e+00
8.625197956435e-05,1.430918210429e+00,7.742429657730e+00
8.625397956435e-05,1.440248360830e+00,7.742301507136e+00
8.625597956435e-05,1.450708669076e+00,7.742196594751e+00
8.625797956435e-05,1.462253623232e+00,7.742115571926e+00
8.625997956435e-05,1.474832992162e+00,7.742058845782e+00
8.626197956435e-05,1.488392044073e+00,7.742026584922e+00
8.626397956435e-05,1.502871784654e+00,7.742018728042e+00
8.626597956435e-05,1.518209213756e+00,7.742034995111e+00
8.626797956435e-05,1.534337599495e+00,7.742074900784e+00
8.626997956435e-05,1.551186768604e+00,7.742137769623e+00
8.627197956435e-05,1.568683411743e+00,7.742222752714e+00
8.627397956435e-05,1.586751402470e+00,7.742328845200e+00
8.627597956435e-05,1.605312128454e+00,7.742454904256e+00
8.627797956435e-05,1.624284833517e+00,7.742599667035e+00
8.627997956435e-05,1.643586968991e+00,7.742761768101e+00
8.628197956435e-05,1.663134552885e+00,7.742939755905e+00
8.628397956435e-05,1.682842535283e+00,7.743132107915e+00
8.628597956435e-05,1.702625168388e+00,7.743337244038e+00
8.628797956435e-05,1.722396379602e+00,7.743553538101e+00
8.628997956435e-05,1.742070146026e+00,7.743779327191e+00
8.629197956435e-05,1.761560868733e+00,7.744012918840e+00
8.629397956435e-05,1.780783745204e+00,7.744252596094e+00
8.629597956435e-05,1.799655138298e+00,7.744496620688e+00
8.629797956435e-05,1.818092940148e+00,7.744743234640e+00
8.629997956435e-05,1.836016929408e+00,7.744990660741e+00
8.630197956435e-05,1.853349120285e+00,7.745237102477e+00
8.630397956435e-05,1.870014101855e+00,7.745480750719e+00
8.630597956435e-05,1.885939366164e+00,7.745719764250e+00
8.630797956435e-05,1.901055623708e+00,7.745952285893e+00
8.630997956435e-05,1.915297104904e+00,7.746176460630e+00
8.631197956435e-05,1.928601846248e+00,7.746390421887e+00
8.631397956435e-05,1.940911959913e+00,7.746592309114e+00
8.631597956435e-05,1.952173885616e+00,7.746780281758e+00
8.631797956435e-05,1.962338623652e+00,7.746952536815e+00
8.631997956435e-05,1.971361948088e+00,7.747107329873e+00
8.632197956435e-05,1.979204599187e+00,7.747242999186e+00
8.632397956435e-05,1.985832454226e+00,7.747357992254e+00
8.632597956435e-05,1.991216675957e+00,7.747450894055e+00
8.632797956435e-05,1.995333838076e+00,7.747520456009e+00
8.632997956435e-05,1.998166027153e+00,7.747565624588e+00
8.633197956435e-05,1.999700920569e+00,7.747585568495e+00
8.633397956435e-05,1.999931840129e+00,7.747579703290e+00
8.633597956435e-05,1.998857781121e+00,7.747547712503e+00
8.633797956435e-05,1.996483416688e+00,7.747489564310e+00
8.633997956435e-05,1.992819077491e+00,7.747405523120e+00
8.634197956435e-05,1.987880706767e+00,7.747296155532e+00
8.634397956435e-05,1.981689790958e+00,7.747162330432e+00
8.634597956435e-05,1.974273266225e+00,7.747005213124e+00
8.634797956435e-05,1.965663401251e+00,7.746826253698e+00
8.634997956435e-05,1.955897656846e+00,7.746627169921e+00
8.635197956435e-05,1.945018522954e+00,7.746409925198e+00
8.635397956435e-05,1.933073333784e+00,7.746176702178e+00
8.635597956435e-05,1.920114061864e+00,7.745929872736e+00
8.635797956435e-05,1.906197091912e+00,7.745671965085e+00
8.635997956435e-05,1.891382975510e+00,7.745405628800e+00
8.636197956435e-05,1.875736167649e+00,7.745133598526e+00
8.636397956435e-05,1.859324746294e+00,7.744858657146e+00
8.636597956435e-05,1.842220116179e+00,7.744583599075e+00
8.636797956435e-05,1.824496698130e+00,7.744311194388e+00
8.636997956435e-05,1.806231605271e+00,7.744044154306e+00
8.637197956435e-05,1.787504307504e+00,7.743785098632e+00
8.637397956435e-05,1.768396285752e+00,7.743536525514e+00
8.637597956435e-05,1.748990677431e+00,7.743300783984e+00
8.637797956435e-05,1.729371914735e+00,7.743080049527e+00
8.637997956435e-05,1.709625357273e+00,7.742876302970e+00
8.638197956435e-05,1.689836920680e+00,7.742691312837e+00
8.638397956435e-05,1.670092702802e+00,7.742526621317e+00
8.638597956435e-05,1.650478609094e+00,7.742383533872e+00
8.638797956435e-05,1.631079978852e+00,7.742263112517e+00
8.638997956435e-05,1.611981213908e+00,7.742166172674e+00
8.639197956435e-05,1.593265411404e+00,7.742093283513e+00
8.639397956435e-05,1.575014002245e+00,7.742044771592e+00
8.639597956435e-05,1.557306396799e+00,7.742020727565e+00
8.639797956435e-05,1.540219639389e+00,7.742021015687e+00
8.639997956435e-05,1.523828073080e+00,7.742045285787e+00
8.640197956435e-05,1.508203016218e+00,7.742092987319e+00
8.640397956435e-05,1.493412452130e+00,7.742163385107e+00
8.640597956435e-05,1.479520733333e+00,7.742255576304e+00
8.640797956435e-05,1.466588301544e+00,7.742368508135e+00
8.640997956435e-05,1.454671424702e+00,7.742500995898e+00
8.641197956435e-05,1.443821952150e+00,7.742651740799e+00
8.641397956435e-05,1.434087089043e+00,7.742819347095e+00
8.641597956435e-05,1.425509190963e+00,7.743002338173e+00
8.641797956435e-05,1.418125579634e+00,7.743199171125e+00
8.641997956435e-05,1.411968380537e+00,7.743408249556e+00
8.642197956435e-05,1.407064383134e+00,7.743627934348e+00
8.642397956435e-05,1.403434924311e+00,7.743856552291e+00
8.642597956435e-05,1.401095795542e+00,7.744092402527e+00
8.642797956435e-05,1.400057174184e+00,7.744333760971e+00
8.642997956435e-05,1.400323579191e+00,7.744578882899e+00
8.643197956435e-05,1.401893851458e+00,7.744826004253e+00
8.643397956435e-05,1.404761158859e+00,7.745073341467e+00
8.643597956435e-05,1.408913025978e+00,7.745319091630e+00
8.643797956435e-05,1.414331388386e+00,7.745561441698e+00
8.643997956435e-05,1.420992671237e+00,7.745798542625e+00
8.644197956435e-05,1.428867891842e+00,7.746028530657e+00
8.644397956435e-05,1.437922785768e+00,7.746249550642e+00
8.644597956435e-05,1.448117955923e+00,7.746459736694e+00
8.644797956435e-05,1.459409043967e+00,7.746657233149e+00
8.644997956435e-05,1.471746923313e+00,7.746840209748e+00
8.645197956435e-05,1.485077912869e+00,7.747006880376e+00
8.645397956435e-05,1.499344010606e+00,7.747155525163e+00
8.645597956435e-05,1.514483145916e+00,7.747284515479e+00
8.645797956435e-05,1.530429449676e+00,7.747392341166e+00
8.645997956435e-05,1.547113540841e+00,7.747477639129e+00
8.646197956435e-05,1.564462828312e+00,7.747539222315e+00
8.646397956435e-05,1.582401826780e+00,7.747576107979e+00
8.646597956435e-05,1.600852485148e+00,7.747587544140e+00
8.646797956435e-05,1.619734526133e+00,7.747573033156e+00
8.646997956435e-05,1.638965795540e+00,7.747532351463e+00
8.647197956435e-05,1.658462619709e+00,7.747465564635e+00
