time_s,u89_1_pin1_v,u89_1_pin4_v,u89_1_signal_diff_v,u89_1_pin8_v,u89_1_pin10_v,u89_1_carrier_diff_v,u89_1_pin6_v,u89_1_pin12_v,u89_1_output_diff_v
9.652197956438e-05,6.664329737957e+00,6.783213885892e+00,-1.188841479356e-01,1.003598855180e+01,1.001849466187e+01,1.749388992704e-02,1.278586962942e+01,1.274364103049e+01,4.222859892613e-02
9.652397956438e-05,6.662298341226e+00,6.783213741451e+00,-1.209154002250e-01,1.003418761685e+01,1.001854850773e+01,1.563910912466e-02,1.279245652276e+01,1.274444699873e+01,4.800952403634e-02
9.652597956438e-05,6.660810414924e+00,6.783212876285e+00,-1.224024613611e-01,1.003227225239e+01,1.001859343237e+01,1.367882001288e-02,1.279815030238e+01,1.274550085063e+01,5.264945174697e-02
9.652797956438e-05,6.659872909531e+00,6.783211273189e+00,-1.233383636574e-01,1.003026020460e+01,1.001862902893e+01,1.163117566831e-02,1.280279219088e+01,1.274677745672e+01,5.601473416393e-02
9.652997956438e-05,6.659489922247e+00,6.783208922676e+00,-1.237190004286e-01,1.002817058295e+01,1.001865497828e+01,9.515604671520e-03,1.280625087913e+01,1.274824665723e+01,5.800422189792e-02
9.653197956438e-05,6.659663422532e+00,6.783205822856e+00,-1.235424003242e-01,1.002602259823e+01,1.001867105247e+01,7.351545762900e-03,1.280842568023e+01,1.274987433344e+01,5.855134678432e-02
9.653397956438e-05,6.660392757291e+00,6.783201979696e+00,-1.228092224049e-01,1.002383629724e+01,1.001867711608e+01,5.159181159391e-03,1.280924894872e+01,1.275162343554e+01,5.762551318432e-02
9.653597956438e-05,6.661674940868e+00,6.783197406857e+00,-1.215224659897e-01,1.002163160218e+01,1.001867312758e+01,2.958474598689e-03,1.280868758693e+01,1.275345456770e+01,5.523301923688e-02
9.653797956438e-05,6.663504517795e+00,6.783192125710e+00,-1.196876079152e-01,1.001942877097e+01,1.001865913888e+01,7.696320873301e-04,1.280674377826e+01,1.275532723456e+01,5.141654370200e-02
9.653997956438e-05,6.665873633169e+00,6.783186165089e+00,-1.173125319201e-01,1.001724766740e+01,1.001863529459e+01,-1.387627193230e-03,1.280345481386e+01,1.275720034580e+01,4.625446805223e-02
9.654197956438e-05,6.668772088384e+00,6.783179561102e+00,-1.144074727177e-01,1.001510803405e+01,1.001860182974e+01,-3.493795690730e-03,1.279889214775e+01,1.275903340991e+01,3.985873783816e-02
9.654397956438e-05,6.672187312467e+00,6.783172356781e+00,-1.109850443138e-01,1.001302892019e+01,1.001855906706e+01,-5.530146870939e-03,1.279315960713e+01,1.276078709638e+01,3.237251074078e-02
9.654597956438e-05,6.676104522731e+00,6.783164601719e+00,-1.070600789877e-01,1.001102883825e+01,1.001850741297e+01,-7.478574721100e-03,1.278639087827e+01,1.276242434996e+01,2.396652831676e-02
9.654797956438e-05,6.680506658858e+00,6.783156351610e+00,-1.026496927516e-01,1.000912530320e+01,1.001844735315e+01,-9.322049953731e-03,1.277874624463e+01,1.276391103440e+01,1.483521022277e-02
9.654997956438e-05,6.685374602787e+00,6.783147667739e+00,-9.777306495270e-02,1.000733492291e+01,1.001837944697e+01,-1.104452406200e-02,1.277040869472e+01,1.276521697747e+01,5.191717250659e-03
9.655197956438e-05,6.690687106317e+00,6.783138616418e+00,-9.245151010031e-02,1.000567302540e+01,1.001830432163e+01,-1.263129623829e-02,1.276157942230e+01,1.276631664045e+01,-4.737218148341e-03
9.655397956438e-05,6.696421045976e+00,6.783129268361e+00,-8.670822238565e-02,1.000415371966e+01,1.001822266546e+01,-1.406894579549e-02,1.275247285134e+01,1.276719003563e+01,-1.471718428450e-02
9.655597956438e-05,6.702551359245e+00,6.783119698036e+00,-8.056833879112e-02,1.000278960116e+01,1.001813522093e+01,-1.534561977033e-02,1.274331125654e+01,1.276782328182e+01,-2.451202528339e-02
9.655797956438e-05,6.709051320723e+00,6.783109982962e+00,-7.405866223884e-02,1.000159181010e+01,1.001804277720e+01,-1.645096709512e-02,1.273431913939e+01,1.276820925261e+01,-3.389011321317e-02
9.655997956438e-05,6.715892494067e+00,6.783100203001e+00,-6.720770893428e-02,1.000056981174e+01,1.001794616249e+01,-1.737635075303e-02,1.272571747569e+01,1.276834782931e+01,-4.263035361794e-02
9.656197956438e-05,6.723045021043e+00,6.783090439624e+00,-6.004541858013e-02,9.999731470498e+00,1.001784623624e+01,-1.811476573880e-02,1.271771801830e+01,1.276824611701e+01,-5.052809871196e-02
9.656397956438e-05,6.730477591946e+00,6.783080775179e+00,-5.260318323246e-02,9.999082901451e+00,1.001774388120e+01,-1.866097974993e-02,1.271051779801e+01,1.276791824237e+01,-5.740044436027e-02
9.656597956438e-05,6.738157741811e+00,6.783071292163e+00,-4.491355035256e-02,9.998628569302e+00,1.001763999563e+01,-1.901142632778e-02,1.270429400779e+01,1.276738504920e+01,-6.309104141180e-02
9.656797956438e-05,6.746051839565e+00,6.783062072516e+00,-3.701023295074e-02,9.998371203252e+00,1.001753548553e+01,-1.916428227418e-02,1.269919940780e+01,1.276667340772e+01,-6.747399991938e-02
9.656997956438e-05,6.754125387043e+00,6.783053196922e+00,-2.892780987893e-02,9.998311920155e+00,1.001743125708e+01,-1.911933692218e-02,1.269535840610e+01,1.276581543775e+01,-7.045703164841e-02
9.657197956438e-05,6.762343025606e+00,6.783044744167e+00,-2.070171856065e-02,9.998450189371e+00,1.001732820936e+01,-1.887801998408e-02,1.269286391371e+01,1.276484743843e+01,-7.198352471411e-02
9.657397956438e-05,6.770668834322e+00,6.783036790507e+00,-1.236795618522e-02,9.998783971474e+00,1.001722722727e+01,-1.844325579255e-02,1.269177507203e+01,1.276380880928e+01,-7.203373725069e-02
9.657597956438e-05,6.779066351837e+00,6.783029409096e+00,-3.963057258677e-03,9.999309715639e+00,1.001712917485e+01,-1.781945920962e-02,1.269211589208e+01,1.276274080202e+01,-7.062490993880e-02
9.657797956438e-05,6.787498870528e+00,6.783022669440e+00,4.476201088488e-03,1.000002250101e+01,1.001703488886e+01,-1.701238784962e-02,1.269387483662e+01,1.276168536034e+01,-6.781052371954e-02
9.657997956438e-05,6.795929470850e+00,6.783016636907e+00,1.291283394264e-02,1.000091604885e+01,1.001694517275e+01,-1.602912390078e-02,1.269700532272e+01,1.276068390602e+01,-6.367858329702e-02
9.658197956438e-05,6.804321308543e+00,6.783011372265e+00,2.130993627777e-02,1.000198285414e+01,1.001686079088e+01,-1.487793674008e-02,1.270142711527e+01,1.275977629089e+01,-5.834917562247e-02
9.658397956438e-05,6.812637658361e+00,6.783006931266e+00,2.963072709477e-02,1.000321419866e+01,1.001678246317e+01,-1.356826450812e-02,1.270702853928e+01,1.275899977548e+01,-5.197123620863e-02
9.658597956438e-05,6.820842191641e+00,6.783003364257e+00,3.783882738352e-02,1.000460026523e+01,1.001671085994e+01,-1.211059470912e-02,1.271366943713e+01,1.275838821414e+01,-4.471877701044e-02
9.658797956438e-05,6.828899026143e+00,6.783000715830e+00,4.589831031279e-02,1.000613014480e+01,1.001664659710e+01,-1.051645230316e-02,1.272118476714e+01,1.275797130422e+01,-3.678653708027e-02
9.658997956438e-05,6.836772991453e+00,6.782999024488e+00,5.377396696537e-02,1.000779193284e+01,1.001659023161e+01,-8.798298768339e-03,1.272938874499e+01,1.275777404499e+01,-2.838530000324e-02
9.659197956438e-05,6.844429681630e+00,6.782998322348e+00,6.143135928202e-02,1.000957273163e+01,1.001654225718e+01,-6.969525547630e-03,1.273807941089e+01,1.275781626154e+01,-1.973685064906e-02
9.659397956438e-05,6.851835706038e+00,6.782998634849e+00,6.883707118937e-02,1.001145873521e+01,1.001650310028e+01,-5.044365077001e-03,1.274704351690e+01,1.275811231362e+01,-1.106879672132e-02
9.659597956438e-05,6.858958741527e+00,6.782999980497e+00,7.595876102983e-02,1.001343523458e+01,1.001647311647e+01,-3.037881890981e-03,1.275606161860e+01,1.275867084764e+01,-2.609229048099e-03
9.659797956438e-05,6.865767766446e+00,6.783002370614e+00,8.276539583198e-02,1.001548670269e+01,1.001645258697e+01,-9.658842762796e-04,1.276491327026e+01,1.275949469531e+01,5.418574957991e-03
9.659997956438e-05,6.872233109166e+00,6.783005809123e+00,8.922730004319e-02,1.001759681409e+01,1.001644171574e+01,1.155098347580e-03,1.277338221830e+01,1.276058078684e+01,1.280143146231e-02
9.660197956438e-05,6.878326663165e+00,6.783010292341e+00,9.531637082449e-02,1.001974854319e+01,1.001644062689e+01,3.307916299621e-03,1.278126150255e+01,1.276192017680e+01,1.934132575265e-02
9.660397956438e-05,6.884021928859e+00,6.783015808820e+00,1.010061200391e-01,1.002192421054e+01,1.001644936261e+01,5.474847925990e-03,1.278835837222e+01,1.276349806765e+01,2.486030456540e-02
9.660597956438e-05,6.889294207803e+00,6.783022339206e+00,1.062718685976e-01,1.002410560679e+01,1.001646788166e+01,7.637725127990e-03,1.279449893521e+01,1.276529393401e+01,2.920500119363e-02
9.660797956438e-05,6.894120634988e+00,6.783029856148e+00,1.110907788392e-01,1.002627407580e+01,1.001649605852e+01,9.778017283571e-03,1.279953245436e+01,1.276728165704e+01,3.225079731692e-02
9.660997956438e-05,6.898480350387e+00,6.783038324257e+00,1.154420261294e-01,1.002841067358e+01,1.001653368316e+01,1.187699041571e-02,1.280333521098e+01,1.276942978332e+01,3.390542765519e-02
9.661197956438e-05,6.902354519130e+00,6.783047700117e+00,1.193068190136e-01,1.003049629445e+01,1.001658046165e+01,1.391583279609e-02,1.280581384735e+01,1.277170184304e+01,3.411200430360e-02
9.661397956438e-05,6.905726478870e+00,6.783057932364e+00,1.226685465057e-01,1.003251186919e+01,1.001663601747e+01,1.587585171713e-02,1.280690810248e+01,1.277405685016e+01,3.285125232571e-02
9.661597956438e-05,6.908581745583e+00,6.783068961848e+00,1.255127837345e-01,1.003443853451e+01,1.001669989373e+01,1.773864078450e-02,1.280659284658e+01,1.277644993280e+01,3.014291378213e-02
9.661797956438e-05,6.910908135579e+00,6.783080721864e+00,1.278274137154e-01,1.003625786698e+01,1.001677155621e+01,1.948631077239e-02,1.280487932434e+01,1.277883320701e+01,2.604611732876e-02
9.661997956438e-05,6.912695755180e+00,6.783093138483e+00,1.296026166968e-01,1.003795208701e+01,1.001685039726e+01,2.110168975133e-02,1.280181551707e+01,1.278115682933e+01,2.065868773226e-02
9.662197956438e-05,6.913937096712e+00,6.783106130974e+00,1.308309657377e-01,1.003950431483e+01,1.001693574059e+01,2.256857423900e-02,1.279748555033e+01,1.278337030254e+01,1.411524778593e-02
9.662397956438e-05,6.914627010959e+00,6.783119612318e+00,1.315073986411e-01,1.004089878914e+01,1.001702684680e+01,2.387194234116e-02,1.279200809220e+01,1.278542392871e+01,6.584163482170e-03
9.662597956438e-05,6.914762777176e+00,6.783133489823e+00,1.316292873533e-01,1.004212112038e+01,1.001712291978e+01,2.499820060429e-02,1.278553372326e+01,1.278727042529e+01,-1.736702029469e-03
9.662797956438e-05,6.914344057993e+00,6.783147665829e+00,1.311963921636e-01,1.004315849498e+01,1.001722311377e+01,2.593538121435e-02,1.277824129814e+01,1.278886655013e+01,-1.062525199093e-02
9.662997956438e-05,6.913372944148e+00,6.783162038495e+00,1.302109056527e-01,1.004399989496e+01,1.001732654107e+01,2.667335389600e-02,1.277033336911e+01,1.279017470540e+01,-1.984133629105e-02
9.663197956438e-05,6.911853892175e+00,6.783176502661e+00,1.286773895142e-01,1.004463625689e+01,1.001743228031e+01,2.720397657167e-02,1.276203078938e+01,1.279116434878e+01,-2.913355939996e-02
9.663397956438e-05,6.909793718787e+00,6.783190950716e+00,1.266027680705e-01,1.004506048464e+01,1.001753938546e+01,2.752109917791e-02,1.275356604335e+01,1.279181566743e+01,-3.824962407811e-02
9.663597956438e-05,6.907202314838e+00,6.783205275241e+00,1.239970395969e-01,1.004526952855e+01,1.001764690461e+01,2.762262394158e-02,1.274517789820e+01,1.279209966094e+01,-4.692176273829e-02
9.663797956438e-05,6.904089725217e+00,6.783219366589e+00,1.208703586276e-01,1.004525701952e+01,1.001775386030e+01,2.750315922255e-02,1.273710680168e+01,1.279202921524e+01,-5.492241355281e-02
9.663997956438e-05,6.900469550934e+00,6.783233112733e+00,1.172364382007e-01,1.004502571038e+01,1.001785927346e+01,2.716643691507e-02,1.272958265778e+01,1.279162483110e+01,-6.204217332105e-02
9.664197956438e-05,6.896359254292e+00,6.783246407274e+00,1.131128470177e-01,1.004457767550e+01,1.001796220001e+01,2.661547548353e-02,1.272281876428e+01,1.279087726030e+01,-6.805849602028e-02
9.664397956438e-05,6.891775956733e+00,6.783259147363e+00,1.085168093700e-01,1.004391654508e+01,1.001806170994e+01,2.585483514087e-02,1.271701110394e+01,1.278981364988e+01,-7.280254594451e-02
9.664597956438e-05,6.886739342698e+00,6.783271231286e+00,1.034681114125e-01,1.004304946073e+01,1.001815690234e+01,2.489255839014e-02,1.271233035185e+01,1.278846883855e+01,-7.613848669632e-02
9.664797956438e-05,6.881271826963e+00,6.783282562719e+00,9.798926424397e-02,1.004198436316e+01,1.001824691539e+01,2.373744777305e-02,1.270891670031e+01,1.278688008952e+01,-7.796338920572e-02
9.664997956438e-05,6.875396622146e+00,6.783293050578e+00,9.210357156768e-02,1.004073254537e+01,1.001833093573e+01,2.240160963971e-02,1.270687646343e+01,1.278509110957e+01,-7.821464614310e-02
9.665197956438e-05,6.869139622684e+00,6.783302609882e+00,8.583701280216e-02,1.003930566830e+01,1.001840820611e+01,2.089746218502e-02,1.270627954164e+01,1.278314867988e+01,-7.686913823618e-02
9.665397956438e-05,6.862527598016e+00,6.783311162778e+00,7.921643523754e-02,1.003771837451e+01,1.001847803222e+01,1.924034228145e-02,1.270715787200e+01,1.278110210460e+01,-7.394423259965e-02
9.665597956438e-05,6.855589383050e+00,6.783318638885e+00,7.227074416548e-02,1.003598556103e+01,1.001853979032e+01,1.744577070816e-02,1.270950486513e+01,1.277900126587e+01,-6.949640073742e-02
9.665797956438e-05,6.848354827800e+00,6.783324976202e+00,6.502985159781e-02,1.003412446626e+01,1.001859293209e+01,1.553153416498e-02,1.271327598804e+01,1.277689595138e+01,-6.361996333641e-02
9.665997956438e-05,6.840855289186e+00,6.783330121387e+00,5.752516779872e-02,1.003215252072e+01,1.001863699091e+01,1.351552981650e-02,1.271839015800e+01,1.277483386752e+01,-5.644370952100e-02
9.666197956438e-05,6.833123126874e+00,6.783334030391e+00,4.978909648222e-02,1.003008884565e+01,1.001867158516e+01,1.141726048746e-02,1.272473218530e+01,1.277286040773e+01,-4.812822242508e-02
9.666397956438e-05,6.825191755067e+00,6.783336668681e+00,4.185508638567e-02,1.002795262487e+01,1.001869642258e+01,9.256202284250e-03,1.273215585951e+01,1.277101689923e+01,-3.886103971188e-02
9.666597956438e-05,6.817095451743e+00,6.783338011625e+00,3.375744011798e-02,1.002576414446e+01,1.001871130199e+01,7.052842465361e-03,1.274048785459e+01,1.276934061382e+01,-2.885275922512e-02
9.666797956438e-05,6.808869164546e+00,6.783338044611e+00,2.553111993550e-02,1.002354355049e+01,1.001871611551e+01,4.827434980429e-03,1.274953209187e+01,1.276786344008e+01,-1.833134821471e-02
9.666997956438e-05,6.800548486116e+00,6.783336763220e+00,1.721172289573e-02,1.002131156374e+01,1.001871084864e+01,2.600715104041e-03,1.275907466212e+01,1.276661200314e+01,-7.537341017111e-03
9.667197956438e-05,6.792169329187e+00,6.783334173214e+00,8.835155973093e-03,1.001908850831e+01,1.001869558032e+01,3.929279954900e-04,1.276888901109e+01,1.276560673367e+01,3.282277421158e-03
9.667397956438e-05,6.783767986115e+00,6.783330290508e+00,4.376956077703e-04,1.001689480044e+01,1.001867048123e+01,-1.775680792699e-03,1.277874143812e+01,1.276486203326e+01,1.387940486777e-02
9.667597956438e-05,6.775380738019e+00,6.783325141011e+00,-7.944402991750e-03,1.001475016776e+01,1.001863581180e+01,-3.885644042541e-03,1.278839666779e+01,1.276438564452e+01,2.401102326784e-02
9.667797956438e-05,6.767043954653e+00,6.783318760416e+00,-1.627480576353e-02,1.001267398149e+01,1.001859191872e+01,-5.917937235639e-03,1.279762350775e+01,1.276417885191e+01,3.344465583946e-02
9.667997956438e-05,6.758793674514e+00,6.783311193880e+00,-2.451751936591e-02,1.001068461539e+01,1.001853923109e+01,-7.854615696990e-03,1.280620038770e+01,1.276423610468e+01,4.196428301896e-02
9.668197956438e-05,6.750665721840e+00,6.783302495637e+00,-3.263677379701e-02,1.000879967266e+01,1.001847825530e+01,-9.678582639461e-03,1.281392075906e+01,1.276454531538e+01,4.937544367879e-02
9.668397956438e-05,6.742695279503e+00,6.783292728526e+00,-4.059744902295e-02,1.000703545613e+01,1.001840956961e+01,-1.137411347940e-02,1.282059816466e+01,1.276508777861e+01,5.551038604257e-02
9.668597956438e-05,6.734917011021e+00,6.783281963436e+00,-4.836495241460e-02,1.000540713203e+01,1.001833381768e+01,-1.292668564452e-02,1.282607092516e+01,1.276583869593e+01,6.023222923596e-02
9.668797956438e-05,6.727364639739e+00,6.783270278694e+00,-5.590563895519e-02,1.000392829949e+01,1.001825170193e+01,-1.432340243442e-02,1.283020625729e+01,1.276676749129e+01,6.343876599652e-02
9.668997956438e-05,6.720071069957e+00,6.783257759374e+00,-6.318668941704e-02,1.000261112796e+01,1.001816397619e+01,-1.555284822207e-02,1.283290375058e+01,1.276783869184e+01,6.506505874184e-02
9.669197956438e-05,6.713067981141e+00,6.783244496556e+00,-7.017651541560e-02,1.000146602363e+01,1.001807143827e+01,-1.660541463170e-02,1.283409803567e+01,1.276901270350e+01,6.508533217076e-02
9.669397956438e-05,6.706385945932e+00,6.783230586544e+00,-7.684464061145e-02,1.000050177047e+01,1.001797492216e+01,-1.747315169702e-02,1.283376058168e+01,1.277024707454e+01,6.351350714225e-02
9.669597956438e-05,6.700054045425e+00,6.783216130042e+00,-8.316208461725e-02,9.999725292479e+00,1.001787529034e+01,-1.814999785983e-02,1.283190050373e+01,1.277149765838e+01,6.040284534943e-02
9.669797956438e-05,6.694099983450e+00,6.783201231238e+00,-8.910124778844e-02,9.999141884810e+00,1.001777342368e+01,-1.863153887246e-02,1.282856700995e+01,1.277271101594e+01,5.585599401050e-02
9.669997956438e-05,6.688557048150e+00,6.783186008222e+00,-9.462896007197e-02,9.998759911040e+00,1.001767025020e+01,-1.891033916290e-02,1.282382882152e+01,1.277386414013e+01,4.996468138940e-02
9.670197956438e-05,6.683432431533e+00,6.783170562962e+00,-9.973813142904e-02,9.998569438937e+00,1.001756666043e+01,-1.899722149281e-02,1.281780290244e+01,1.277492353951e+01,4.287936293062e-02
9.670397956438e-05,6.678760426594e+00,6.783154994733e+00,-1.043945681393e-01,9.998577116456e+00,1.001746351363e+01,-1.888639716885e-02,1.281065342701e+01,1.277581709612e+01,3.483633089052e-02
9.670597956438e-05,6.674559507634e+00,6.783139420029e+00,-1.085799123943e-01,9.998782487744e+00,1.001736171521e+01,-1.857922746531e-02,1.280255450809e+01,1.277651534594e+01,2.603916214814e-02
9.670797956438e-05,6.670843525991e+00,6.783123941083e+00,-1.122804150921e-01,9.999179839623e+00,1.001726213892e+01,-1.808229930113e-02,1.279370536598e+01,1.277701841153e+01,1.668695445065e-02
9.670997956438e-05,6.667639596111e+00,6.783108670265e+00,-1.154690741542e-01,9.999767812436e+00,1.001716563830e+01,-1.739782586087e-02,1.278431707675e+01,1.277729434337e+01,7.022733387052e-03
9.671197956438e-05,6.664953990140e+00,6.783093719084e+00,-1.181397289440e-01,1.000053887663e+01,1.001707304974e+01,-1.653417311107e-02,1.277461053298e+01,1.277732835413e+01,-2.717821152769e-03
9.671397956438e-05,6.662800778970e+00,6.783079187662e+00,-1.202784086923e-01,1.000148610746e+01,1.001698516448e+01,-1.549905701849e-02,1.276481691832e+01,1.277712229056e+01,-1.230537223759e-02
9.671597956438e-05,6.661188918593e+00,6.783065177287e+00,-1.218762586947e-01,1.000260087809e+01,1.001690273310e+01,-1.430185500929e-02,1.275516686341e+01,1.277667048114e+01,-2.150361773057e-02
9.671797956438e-05,6.660125672863e+00,6.783051783576e+00,-1.229261107131e-01,1.000387459105e+01,1.001682646418e+01,-1.295187312834e-02,1.274588537528e+01,1.277598272261e+01,-3.009734733414e-02
9.671997956438e-05,6.659615914258e+00,6.783039098019e+00,-1.234231837604e-01,1.000529595093e+01,1.001675701476e+01,-1.146106382330e-02,1.273718659002e+01,1.277507193453e+01,-3.788534451080e-02
9.672197956438e-05,6.659662025356e+00,6.783027206930e+00,-1.233651815741e-01,1.000685465282e+01,1.001669498765e+01,-9.840334831679e-03,1.272926855461e+01,1.277395743684e+01,-4.468888222164e-02
9.672397956438e-05,6.660263881346e+00,6.783016190777e+00,-1.227523094306e-01,1.000853747478e+01,1.001664092650e+01,-8.103451716909e-03,1.272230877118e+01,1.277266333648e+01,-5.035456530252e-02
9.672597956438e-05,6.661419197395e+00,6.783006123962e+00,-1.215869265674e-01,1.001033220148e+01,1.001659531060e+01,-6.263109120200e-03,1.271646029842e+01,1.277121814094e+01,-5.475784251788e-02
9.672797956438e-05,6.663122810592e+00,6.782997074014e+00,-1.198742634226e-01,1.001222405494e+01,1.001655855205e+01,-4.334497109120e-03,1.271184833447e+01,1.276965342553e+01,-5.780509106037e-02
9.672997956438e-05,6.665367746978e+00,6.782989101357e+00,-1.176213543796e-01,1.001419899469e+01,1.001653099050e+01,-2.331995805731e-03,1.270856771494e+01,1.276800399130e+01,-5.943627635779e-02
9.673197956438e-05,6.668143960969e+00,6.782982258677e+00,-1.148382977087e-01,1.001624086398e+01,1.001651289099e+01,-2.720270107801e-04,1.270668085526e+01,1.276630595208e+01,-5.962509682792e-02
9.673397956438e-05,6.671439836601e+00,6.782976590610e+00,-1.115367540093e-01,1.001833401498e+01,1.001650443975e+01,1.829575225241e-03,1.270621667863e+01,1.276459723493e+01,-5.838055630719e-02
9.673597956438e-05,6.675240669449e+00,6.782972133283e+00,-1.077314638344e-01,1.002046109828e+01,1.001650574258e+01,3.955355702301e-03,1.270717002924e+01,1.276291562548e+01,-5.574559623615e-02
9.673797956438e-05,6.679530360323e+00,6.782968913992e+00,-1.034385536688e-01,1.002260516966e+01,1.001651682198e+01,6.088347680631e-03,1.270950203222e+01,1.276129922178e+01,-5.179718956061e-02
9.673997956438e-05,6.684289827063e+00,6.782966950892e+00,-9.867712382824e-02,1.002474797634e+01,1.001653761647e+01,8.210359870750e-03,1.271314096763e+01,1.275978467658e+01,-4.664370895023e-02
9.674197956438e-05,6.689498749217e+00,6.782966252732e+00,-9.346750351473e-02,1.002687169873e+01,1.001656797927e+01,1.030371946072e-02,1.271798402117e+01,1.275840745850e+01,-4.042343733336e-02
9.674397956438e-05,6.695134010458e+00,6.782966818701e+00,-8.783280824324e-02,1.002895761072e+01,1.001660767886e+01,1.234993185851e-02,1.272389955040e+01,1.275720028277e+01,-3.330073236964e-02
9.674597956438e-05,6.701171420209e+00,6.782968638271e+00,-8.179721806192e-02,1.003098756569e+01,1.001665639943e+01,1.433116626687e-02,1.273073014762e+01,1.275619314791e+01,-2.546300028679e-02
9.674797956438e-05,6.707584235948e+00,6.782971691214e+00,-7.538745526551e-02,1.003294294020e+01,1.001671374285e+01,1.622919734848e-02,1.273829618904e+01,1.275541188614e+01,-1.711569709792e-02
9.674997956438e-05,6.714344824801e+00,6.782975947600e+00,-6.863112279931e-02,1.003480593407e+01,1.001677923097e+01,1.802670310074e-02,1.274640008087e+01,1.275487800781e+01,-8.477926935040e-03
9.675197956438e-05,6.721423287380e+00,6.782981368004e+00,-6.155808062401e-02,1.003655872974e+01,1.001685230923e+01,1.970642050237e-02,1.275483091401e+01,1.275460736084e+01,2.235531682704e-04
9.675397956438e-05,6.728789041544e+00,6.782987903689e+00,-5.419886214465e-02,1.003818464773e+01,1.001693235064e+01,2.125229709579e-02,1.276336966568e+01,1.275460990044e+01,8.759765232650e-03
9.675597956438e-05,6.736409554930e+00,6.782995497009e+00,-4.658594207886e-02,1.003966746742e+01,1.001701866101e+01,2.264880641384e-02,1.277179465284e+01,1.275488856169e+01,1.690609114944e-02
9.675797956438e-05,6.744251842926e+00,6.783004081806e+00,-3.875223887985e-02,1.004099245931e+01,1.001711048458e+01,2.388197473039e-02,1.277988729789e+01,1.275543916834e+01,2.444812954552e-02
9.675997956438e-05,6.752281309409e+00,6.783013584005e+00,-3.073227459544e-02,1.004214582031e+01,1.001720701070e+01,2.493880961070e-02,1.278743788760e+01,1.275624971953e+01,3.118816806608e-02
9.676197956438e-05,6.760463156194e+00,6.783023922214e+00,-2.256076602051e-02,1.004311558985e+01,1.001730738082e+01,2.580820902676e-02,1.279425131516e+01,1.275730069230e+01,3.695062285983e-02
9.676397956438e-05,6.768761327486e+00,6.783035008509e+00,-1.427368102323e-02,1.004389115733e+01,1.001741069645e+01,2.648046087828e-02,1.280015246999e+01,1.275856494298e+01,4.158752701195e-02
9.676597956438e-05,6.777139830956e+00,6.783046749206e+00,-5.906918249892e-03,1.004446405984e+01,1.001751602729e+01,2.694803254626e-02,1.280499122520e+01,1.276000858041e+01,4.498264479078e-02
9.676797956438e-05,6.785561779398e+00,6.783059045797e+00,2.502733601430e-03,1.004482752434e+01,1.001762242013e+01,2.720510421210e-02,1.280864670545e+01,1.276159155277e+01,4.705515267609e-02
9.676997956438e-05,6.793990625217e+00,6.783071795864e+00,1.091882935345e-02,1.004497714180e+01,1.001772890780e+01,2.724823400296e-02,1.281103079448e+01,1.276326908309e+01,4.776171138555e-02
9.677197956438e-05,6.802389291795e+00,6.783084894112e+00,1.930439768376e-02,1.004491041486e+01,1.001783451863e+01,2.707589623057e-02,1.281209062787e+01,1.276499281062e+01,4.709781724646e-02
9.677397956438e-05,6.810721324001e+00,6.783098233359e+00,2.762309064218e-02,1.004462730675e+01,1.001793828589e+01,2.668902085788e-02,1.281181008695e+01,1.276671258028e+01,4.509750667683e-02
9.677597956438e-05,6.818950101287e+00,6.783111705617e+00,3.583839567053e-02,1.004412977688e+01,1.001803925737e+01,2.609051950841e-02,1.281021013465e+01,1.276837784748e+01,4.183228717492e-02
9.677797956438e-05,6.827039907092e+00,6.783125203095e+00,4.391470399665e-02,1.004342221046e+01,1.001813650480e+01,2.528570565523e-02,1.280734808941e+01,1.276993950388e+01,3.740858553179e-02
9.677997956438e-05,6.834955215438e+00,6.783138619264e+00,5.181659617423e-02,1.004251093675e+01,1.001822913322e+01,2.428180353415e-02,1.280331577916e+01,1.277135121248e+01,3.196456668368e-02
9.678197956438e-05,6.842661682018e+00,6.783151849815e+00,5.950983220253e-02,1.004140455293e+01,1.001831628983e+01,2.308826310112e-02,1.279823674685e+01,1.277257096875e+01,2.566577809303e-02
9.678397956438e-05,6.850125496012e+00,6.783164793657e+00,6.696070235536e-02,1.004011342901e+01,1.001839717266e+01,2.171625634661e-02,1.279226253195e+01,1.277356210219e+01,1.870042975418e-02
9.678597956438e-05,6.857314295439e+00,6.783177353785e+00,7.413694165426e-02,1.003864994411e+01,1.001847103850e+01,2.017890561093e-02,1.278556825092e+01,1.277429437495e+01,1.127387597395e-02
9.678797956438e-05,6.864196576033e+00,6.783189438159e+00,8.100713787372e-02,1.003702798703e+01,1.001853721035e+01,1.849077668458e-02,1.277834755209e+01,1.277474451025e+01,3.603041839130e-03
9.678997956438e-05,6.870742533215e+00,6.783200960452e+00,8.754157276266e-02,1.003526312390e+01,1.001859508403e+01,1.666803986520e-02,1.277080718829e+01,1.277489676013e+01,-4.089571838501e-03
9.679197956438e-05,6.876923520184e+00,6.783211840782e+00,9.371167940247e-02,1.003337210432e+01,1.001864413415e+01,1.472797016991e-02,1.276316130120e+01,1.277474294835e+01,-1.158164715040e-02
