frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3127672.378452669;-1.1326802007986707;-13.359127892173252;4.473725970050754;7.752721721323827
3128392.634551474;-1.1167096217239745;-13.344986291924055;4.473686962106434;7.754589708093647
3129113.056514469;-1.1007232433473877;-13.330828523333956;4.473647965886336;7.756457314100231
3129833.644379851;-1.0847210575150885;-13.31665457274408;4.473608981383375;7.7583245338456175
3130554.398185825;-1.068703056321822;-13.302464426733188;4.473570008589194;7.7601913618221685
3131275.317970604;-1.0526692320287871;-13.288258072022202;4.473531047496918;7.762057792496498
3131996.403772411;-1.0366195771308562;-13.274035495566732;4.473492098098687;7.763923820337187
3132717.655629477;-1.0205540843316505;-13.259796684506096;4.4734531603871535;7.765789439787295
3133439.073580041;-1.0044727465827339;-13.245541626212955;4.473414234354199;7.767654645276024
3134160.657662353;-0.988375557013323;-13.231270308240228;4.473375319992494;7.76951943123441
3134882.407914671;-0.9722625090198362;-13.216982718370003;4.473336417294185;7.771383792055987
3135604.324375261;-0.9561335961939272;-13.202678844582117;4.473297526251906;7.773247722136282
3136326.407082397;-0.9399888123635146;-13.188358675074742;4.473258646858309;7.7751112158529185
3137048.656074366;-0.9238281516374691;-13.174022198312043;4.473219779104823;7.77697426756975
3137771.071389458;-0.9076516082917365;-13.159669402909081;4.473180922984847;7.778836871632494
3138493.653065976;-0.89145917687247;-13.1453002777484;4.47314207849076;7.78069902238517
3139216.40114223;-0.8752508522041085;-13.130914811960402;4.473103245614491;7.782560714141803
3139939.31565654;-0.8590266293395659;-13.116512994902331;4.473064424348236;7.784421941214527
3140662.396647234;-0.8427865035500064;-13.102094816132412;4.473025614685112;7.786282697897292
3141385.64415265;-0.8265304704258161;-13.08766026550897;4.472986816616788;7.788142978466364
3142109.058211131;-0.8102585257485274;-13.073209333076889;4.472948030136462;7.7900027771919
3142832.638861035;-0.7939706656369068;-13.058742009198596;4.4729092552355425;7.7918620883261465
3143556.386140724;-0.7776668864041301;-13.044258284414664;4.472870491907416;7.793720906103118
3144280.30008857;-0.761347184676717;-13.02975814956828;4.472831740144287;7.795579224747274
