time_s,filt_input,audio_opamp,audio_terminal,agc_opamp,d79_6_anode,agc_store,pin_bias,d79_1_feed
0.1001,0.00587781156,7.27267174,0.396222418,8.12608835,2.71565892,2.1620322,0.536484654,0.532750098
0.10012,0.00684542341,7.38174831,0.50493806,8.46469498,2.71360949,2.16274323,0.536687772,0.532936498
0.10014,0.00770507883,7.48294576,0.60569067,8.77808699,2.71060904,2.16340264,0.53690323,0.533134072
0.10016,0.00844322057,7.57466809,0.696891289,9.06132179,2.70649451,2.16400026,0.53712748,0.533339537
0.10018,0.00904820766,7.65546877,0.777101601,9.30993244,2.70102359,2.16452708,0.537356773,0.533549434
0.1002,0.00951049912,7.72407349,0.845056613,9.51999808,2.69382285,2.16497558,0.537587247,0.533760207
0.10022,0.00982280433,7.7794003,0.899684616,9.68820576,2.68428613,2.16533998,0.537815028,0.533968301
0.10024,0.00998019804,7.82057665,0.940124086,9.81190267,2.67136279,2.16561689,0.538036347,0.534170266
0.10026,0.00998019807,7.84695318,0.965737275,9.88913779,2.65309175,2.16580632,0.538247687,0.534362892
0.10028,0.00982280442,7.85811393,0.976120265,9.91869252,2.62557559,2.16591398,0.538445994,0.534543399
0.1003,0.00951049927,7.85388291,0.971109342,9.90010041,2.58114146,2.16595521,0.538629008,0.534709739
0.10032,0.00904820786,7.8343269,0.950783572,9.83365723,2.50753193,2.16595672,0.538795717,0.534861014
0.10034,0.00844322082,7.79975435,0.915463551,9.72041458,2.39342309,2.16594485,0.538946528,0.534997627
0.10036,0.00770507913,7.75071054,0.865706337,9.56215712,2.23523727,2.16593103,0.539082651,0.535120729
0.10038,0.00684542375,7.68796894,0.802296664,9.36137928,2.03460836,2.16591707,0.539205401,0.53523156
0.1004,0.00587781194,7.61251905,0.726234567,9.12124742,1.79465434,2.1659031,0.539315983,0.535331254
0.10042,0.00481750353,7.52555078,0.638719606,8.84554925,1.51920735,2.16588911,0.539415494,0.535420838
0.10044,0.00368122021,7.42843566,0.541131928,8.53884088,1.24471125,2.16587514,0.539504935,0.535501247
0.10046,0.00248688185,7.32270513,0.435010426,8.20534509,1.20214307,2.16586133,0.539585228,0.535573338
0.10048,0.00125332387,7.21002672,0.322028814,7.85092072,1.19875739,2.16584754,0.539657216,0.53563789
0.1005,2.3270541e-10,7.09217745,0.203968862,7.48096488,1.19655279,2.16583376,0.539721663,0.53569561
0.10052,-0.00125332341,6.9710158,0.0826923998,7.10130952,1.19533691,2.16581997,0.539779269,0.535747141
0.10054,-0.0024868814,6.84845253,-0.0398880165,6.71794168,1.19507957,2.16580619,0.53983067,0.53579307
0.10056,-0.00368121978,6.72642049,-0.161839261,6.33690698,1.19577067,2.1657924,0.539876449,0.535833927
0.10058,-0.00481750312,6.60684416,-0.281238123,5.96421431,1.19741798,2.16577862,0.539917136,0.535870197
0.1006,-0.00587781156,6.49160932,-0.396201632,5.60574104,1.20004824,2.16576483,0.539953212,0.53590232
0.10062,-0.00684542341,6.38253328,-0.504916754,5.26714038,1.20371146,2.16575105,0.539985116,0.535930695
0.10064,-0.00770507883,6.28133624,-0.605668986,4.9537522,1.20848944,2.16573727,0.540013248,0.535955683
0.10066,-0.00844322057,6.18961414,-0.69686939,4.67051885,1.21451106,2.16572349,0.540037969,0.535977613
0.10068,-0.00904820766,6.10881352,-0.777079661,4.42190717,1.22197957,2.16570971,0.540059607,0.535996783
0.1007,-0.00951049912,6.04020868,-0.845034811,4.21183809,1.23122269,2.16569593,0.540078462,0.536013461
0.10072,-0.00982280433,5.98488158,-0.899663121,4.04362477,1.24279037,2.16568215,0.540094803,0.536027892
0.10074,-0.00998019804,5.94370478,-0.940103046,3.91992036,1.25765791,2.16566838,0.540108875,0.536040295
0.10076,-0.00998019807,5.9173277,-0.965716809,3.84267636,1.27767501,2.16565461,0.5401209,0.536050871
0.10078,-0.00982280442,5.90616631,-0.976100456,3.81311192,1.30657075,2.16564084,0.540131079,0.5360598
0.1008,-0.00951049927,5.91039664,-0.971090231,3.8316942,1.35182892,2.16562709,0.540139594,0.536067245
0.10082,-0.00904820786,5.92995197,-0.950765155,3.8981281,1.42571732,2.16561336,0.540146608,0.536073354
0.10084,-0.00844322082,5.96452389,-0.915445781,4.01136238,1.53985975,2.16559965,0.540152272,0.53607826
0.10086,-0.00770507913,6.01356716,-0.865689124,4.16961291,1.69804079,2.16558598,0.54015672,0.536082085
0.10088,-0.00684542375,6.07630834,-0.802279883,4.37038576,1.8986647,2.16557234,0.540160075,0.536084938
0.1009,-0.00587781194,6.15175796,-0.726218066,4.61051491,2.13861597,2.16555875,0.540162448,0.536086918
0.10092,-0.00481750353,6.23872614,-0.638703214,4.88621282,2.41406418,2.1655453,0.540163938,0.536088113
0.10094,-0.00368122021,6.33584134,-0.541115467,5.19289013,2.68705482,2.16560301,0.540165262,0.536089142
0.10096,-0.00248688185,6.44157214,-0.434993714,5.52642565,2.71862194,2.16623169,0.540182989,0.536104935
0.10098,-0.00125332387,6.55425096,-0.3220117,5.88085474,2.72172937,2.16696539,0.540231312,0.536148792
0.101,-2.32673436e-10,6.67210079,-0.20395121,6.25081876,2.72407333,2.16773376,0.540309295,0.536219817
0.10102,0.00125332341,6.79326309,-0.0826741077,6.63048342,2.72571332,2.16852426,0.540415737,0.536316849
0.10104,0.0024868814,6.91582708,0.039907011,7.01386108,2.72666896,2.16932412,0.54054908,0.536438409
0.10106,0.00368121978,7.03785986,0.161858977,7.3949055,2.72693619,2.17012048,0.540707305,0.536582599
0.10108,0.00481750312,7.15743689,0.281258534,7.76760719,2.72648909,2.17090059,0.540887918,0.536747098
0.1011,0.00587781156,7.27267237,0.396222669,8.12608819,2.72527881,2.17165207,0.541087985,0.536929183
0.10112,0.00684542341,7.38174895,0.50493831,8.46469483,2.72322932,2.17236305,0.541304169,0.537125772
0.10114,0.00770507883,7.48294639,0.60569092,8.77808684,2.72022881,2.1730224,0.541532792,0.537333482
0.10116,0.00844322057,7.57466872,0.696891539,9.06132164,2.71611421,2.17361995,0.541769909,0.537548694
0.10118,0.00904820766,7.6554694,0.77710185,9.30993229,2.71064323,2.17414671,0.54201139,0.537767633
0.1012,0.00951049912,7.72407412,0.845056862,9.51999792,2.70344243,2.17459514,0.542253022,0.537986459
0.10122,0.00982280433,7.77940093,0.899684865,9.68820561,2.69390565,2.17495949,0.542490618,0.538201366
0.10124,0.00998019804,7.82057729,0.940124335,9.81190252,2.68098225,2.17523633,0.542720138,0.538408696
0.10126,0.00998019807,7.84695381,0.965737523,9.88913764,2.66271116,2.1754257,0.542937854,0.538605081
0.10128,0.00982280442,7.85811456,0.976120513,9.91869237,2.63519494,2.1755333,0.543140568,0.538787647
0.1013,0.00951049927,7.85388355,0.971109589,9.90010026,2.59076076,2.17557446,0.543325975,0.538954333
0.10132,0.00904820786,7.83432754,0.95078382,9.83365707,2.51715117,2.17557591,0.543493156,0.539104338
0.10134,0.00844322082,7.79975499,0.915463799,9.72041443,2.40304226,2.17556399,0.543642741,0.539238276
0.10136,0.00770507913,7.75071117,0.865706584,9.56215696,2.24485631,2.1755501,0.54377623,0.539357558
0.10138,0.00684542375,7.68796957,0.802296911,9.36137913,2.0442272,2.17553608,0.54389521,0.539463664
0.1014,0.00587781194,7.61251968,0.726234814,9.12124726,1.80427285,2.17552205,0.544001121,0.539557939
0.10142,0.00481750353,7.52555142,0.638719852,8.84554897,1.52881667,2.175508,0.544095264,0.539641586
0.10144,0.00368122021,7.4284363,0.541132176,8.53883715,1.24988267,2.17549396,0.544178815,0.539715693
0.10146,0.00248688185,7.32270576,0.435010675,8.20534536,1.20216923,2.17548009,0.544252844,0.539781242
0.10148,0.00125332387,7.21002736,0.322029062,7.85092058,1.19875744,2.17546624,0.544318321,0.539839121
0.1015,2.32641462e-10,7.09217808,0.203969109,7.48096474,1.19655279,2.17545239,0.544376117,0.539890127
0.10152,-0.00125332341,6.97101643,0.0826926454,7.10130937,1.19533691,2.17543854,0.544427019,0.539934975
0.10154,-0.0024868814,6.84845316,-0.0398877717,6.71794153,1.19507957,2.17542469,0.54447174,0.539974311
0.10156,-0.00368121978,6.72642112,-0.161839017,6.33690683,1.19577067,2.17541085,0.54451092,0.540008717
0.10158,-0.00481750312,6.60684479,-0.281237879,5.96421416,1.19741798,2.175397,0.54454514,0.540038714
0.1016,-0.00587781156,6.49160995,-0.396201389,5.60574089,1.20004824,2.17538315,0.544574919,0.540064771
0.10162,-0.00684542341,6.38253391,-0.504916512,5.26714023,1.20371146,2.17536931,0.544600727,0.54008731
0.10164,-0.00770507883,6.28133687,-0.605668743,4.95375205,1.20848944,2.17535547,0.544622986,0.540106708
0.10166,-0.00844322057,6.18961477,-0.696869148,4.67051869,1.21451106,2.17534162,0.544642074,0.540123304
0.10168,-0.00904820766,6.10881415,-0.77707942,4.42190702,1.22197957,2.17532778,0.54465833,0.540137402
0.1017,-0.00951049912,6.04020931,-0.84503457,4.21183794,1.23122269,2.17531394,0.544672061,0.540149274
0.10172,-0.00982280433,5.98488221,-0.89966288,4.04362461,1.24279037,2.1753001,0.544683538,0.540159161
0.10174,-0.00998019804,5.94370541,-0.940102806,3.91992021,1.25765791,2.17528627,0.544693007,0.540167282
0.10176,-0.00998019807,5.91732833,-0.965716569,3.84267621,1.27767502,2.17527243,0.544700686,0.540173831
0.10178,-0.00982280442,5.90616694,-0.976100216,3.81311177,1.30657076,2.17525861,0.544706772,0.540178982
0.1018,-0.00951049927,5.91039727,-0.971089991,3.83169405,1.35182895,2.17524479,0.544711439,0.540182889
0.10182,-0.00904820786,5.9299526,-0.950764916,3.89812795,1.42571739,2.17523099,0.544714846,0.540185691
0.10184,-0.00844322082,5.96452452,-0.915445542,4.01136223,1.53985991,2.17521723,0.544717132,0.540187513
0.10186,-0.00770507913,6.01356779,-0.865688885,4.16961276,1.69804107,2.17520349,0.544718423,0.540188465
0.10188,-0.00684542375,6.07630897,-0.802279645,4.3703856,1.89866517,2.17518979,0.544718832,0.540188646
0.1019,-0.00587781194,6.15175859,-0.726217828,4.61051475,2.13861677,2.17517614,0.544718459,0.540188145
0.10192,-0.00481750353,6.23872677,-0.638702976,4.88621279,2.41407387,2.17516261,0.544717395,0.540187041
0.10194,-0.00368122021,6.33584197,-0.541115232,5.19289494,2.69187832,2.17521002,0.544716298,0.540185894
0.10196,-0.00248688185,6.44157276,-0.434993482,5.52642536,2.72821549,2.17582847,0.544732749,0.540200378
0.10198,-0.00125332387,6.55425158,-0.322011466,5.88085457,2.73132609,2.1765621,0.54478311,0.540245676
0.102,-2.32611264e-10,6.67210141,-0.203950976,6.25081859,2.73367,2.17733041,0.544866101,0.540320585
0.10202,0.00125332341,6.79326372,-0.0826738729,6.63048326,2.73530992,2.17812086,0.5449801,0.540423559
0.10204,0.0024868814,6.91582771,0.0399072459,7.01386093,2.7362655,2.17892065,0.545123129,0.540552738
0.10206,0.00368121978,7.03786048,0.161859212,7.39490535,2.73653266,2.17971695,0.545292731,0.540705837
0.10208,0.00481750312,7.15743752,0.281258769,7.76760703,2.7360855,2.180497,0.545485971,0.540880143
0.1021,0.00587781156,7.272673,0.396222904,8.12608804,2.73487516,2.18124842,0.54569946,0.541072543
0.10212,0.00684542341,7.38174958,0.504938545,8.46469467,2.73282561,2.18195933,0.545929415,0.541279574
0.10214,0.00770507883,7.48294702,0.605691154,8.77808668,2.72982504,2.18261862,0.54617172,0.541497485
0.10216,0.00844322057,7.57466935,0.696891773,9.06132148,2.72571038,2.18321611,0.54642201,0.541722313
0.10218,0.00904820766,7.65547003,0.777102084,9.30993213,2.72023934,2.18374281,0.546675767,0.541949969
0.1022,0.00951049912,7.72407475,0.845057096,9.51999777,2.71303848,2.18419118,0.546928425,0.542176334
0.10222,0.00982280433,7.77940156,0.899685098,9.68820546,2.70350164,2.18455546,0.547175485,0.542397367
0.10224,0.00998019804,7.82057791,0.940124568,9.81190236,2.69057818,2.18483225,0.547412654,0.542609223
0.10226,0.00998019807,7.84695444,0.965737756,9.88913748,2.67230703,2.18502155,0.547636008,0.542808403
0.10228,0.00982280442,7.85811519,0.976120745,9.91869221,2.64479076,2.18512909,0.547842235,0.542991967
0.1023,0.00951049927,7.85388417,0.971109821,9.9001001,2.60035653,2.18517019,0.54802902,0.543157878
0.10232,0.00904820786,7.83432816,0.950784051,9.83365692,2.52674689,2.18517158,0.548195575,0.543305469
0.10234,0.00844322082,7.79975562,0.91546403,9.72041427,2.41263789,2.18515959,0.548342805,0.543435607
0.10236,0.00770507913,7.7507118,0.865706815,9.56215681,2.25445182,2.18514564,0.548472546,0.543549997
0.10238,0.00684542375,7.6879702,0.802297141,9.36137898,2.05382251,2.18513156,0.548586695,0.543650393
0.1024,0.00587781194,7.61252031,0.726235044,9.12124711,1.81386785,2.18511747,0.548686955,0.543738364
0.10242,0.00481750353,7.52555204,0.638720082,8.84554872,1.53840423,2.18510336,0.548774851,0.543815307
0.10244,0.00368122021,7.42843693,0.541132408,8.53882969,1.25547183,2.18508926,0.548851746,0.543882464
0.10246,0.00248688185,7.32270639,0.435010909,8.20534576,1.20220202,2.18507531,0.548918866,0.543940952
0.10248,0.00125332387,7.21002799,0.322029294,7.85092041,1.19875748,2.1850614,0.548977309,0.543991762
0.1025,2.32579289e-10,7.09217871,0.203969339,7.48096458,1.19655278,2.18504749,0.549028052,0.544035776
0.10252,-0.00125332341,6.97101706,0.0826928752,7.10130921,1.1953369,2.18503358,0.549071969,0.544073779
0.10254,-0.0024868814,6.84845379,-0.0398875427,6.71794137,1.19507956,2.18501967,0.549109839,0.544106468
0.10256,-0.00368121978,6.72642174,-0.161838789,6.33690667,1.19577066,2.18500576,0.549142357,0.544134465
0.10258,-0.00481750312,6.60684542,-0.281237651,5.964214,1.19741797,2.18499186,0.549170143,0.544158321
0.1026,-0.00587781156,6.49161058,-0.396201161,5.60574073,1.20004824,2.18497795,0.549193748,0.544178525
0.10262,-0.00684542341,6.38253454,-0.504916285,5.26714007,1.20371146,2.18496404,0.549213661,0.544195511
0.10264,-0.00770507883,6.28133749,-0.605668517,4.95375189,1.20848943,2.18495014,0.54923032,0.544209665
0.10266,-0.00844322057,6.18961539,-0.696868922,4.67051853,1.21451106,2.18493623,0.549244108,0.544221325
0.10268,-0.00904820766,6.10881477,-0.777079194,4.42190686,1.22197956,2.18492233,0.54925537,0.544230794
0.1027,-0.00951049912,6.04020993,-0.845034344,4.21183778,1.23122268,2.18490843,0.549264407,0.544238337
0.10272,-0.00982280433,5.98488283,-0.899662655,4.04362445,1.24279037,2.18489453,0.549271488,0.54424419
0.10274,-0.00998019804,5.94370604,-0.940102581,3.91992005,1.25765791,2.18488063,0.549276851,0.544248559
0.10276,-0.00998019807,5.91732895,-0.965716345,3.84267605,1.27767502,2.18486673,0.549280705,0.544251628
0.10278,-0.00982280442,5.90616756,-0.976099992,3.8131116,1.30657077,2.18485284,0.549283234,0.544253557
0.1028,-0.00951049927,5.9103979,-0.971089767,3.83169389,1.35182897,2.18483897,0.549284603,0.544254489
0.10282,-0.00904820786,5.92995323,-0.950764693,3.89812779,1.42571745,2.18482511,0.549284955,0.544254549
0.10284,-0.00844322081,5.96452514,-0.915445319,4.01136206,1.53986004,2.18481128,0.549284418,0.544253848
0.10286,-0.00770507913,6.01356842,-0.865688662,4.16961259,1.69804133,2.18479748,0.549283105,0.544252482
0.10288,-0.00684542375,6.0763096,-0.802279422,4.37038544,1.89866563,2.18478372,0.549281115,0.544250539
0.1029,-0.00587781194,6.15175922,-0.726217606,4.61051459,2.13861755,2.18477,0.549278535,0.544248092
0.10292,-0.00481750353,6.23872739,-0.638702754,4.88621273,2.41408185,2.18475639,0.549275444,0.54424521
0.10294,-0.00368122021,6.33584259,-0.541115012,5.19290491,2.69619693,2.18479459,0.549272438,0.544242393
0.10296,-0.00248688185,6.44157338,-0.434993264,5.52642508,2.7377851,2.18540178,0.54928811,0.544256024
0.10298,-0.00125332387,6.5542522,-0.322011248,5.8808544,2.74089933,2.18613535,0.549341249,0.544303356
0.103,-2.32548203e-10,6.67210203,-0.203950757,6.25081843,2.74324318,2.1869036,0.549430165,0.544382829
0.10302,0.00125332341,6.79326434,-0.0826736536,6.6304831,2.74488304,2.18769398,0.549552729,0.544492436
0.10304,0.0024868814,6.91582833,0.0399074654,7.01386076,2.74583856,2.18849371,0.549706462,0.544629874
0.10306,0.00368121978,7.03786111,0.161859431,7.39490518,2.74610566,2.18928994,0.54988841,0.544792421
0.10308,0.00481750312,7.15743814,0.281258988,7.76760687,2.74565844,2.19006994,0.550095135,0.544976931
0.1031,0.00587781156,7.27267362,0.396223123,8.12608788,2.74444804,2.19082129,0.550322753,0.545179871
0.10312,0.00684542341,7.3817502,0.504938764,8.46469452,2.74239842,2.19153215,0.550566999,0.545397376
0.10314,0.00770507883,7.48294764,0.605691373,8.77808653,2.73939779,2.19219137,0.550823295,0.545625317
0.10316,0.00844322057,7.57466997,0.696891992,9.06132133,2.73528307,2.1927888,0.551086846,0.545859387
0.10318,0.00904820766,7.65547065,0.777102303,9.30993197,2.72981197,2.19331544,0.551352739,0.54609519
0.1032,0.00951049912,7.72407537,0.845057314,9.51999761,2.72261105,2.19376375,0.55161606,0.546328347
0.10322,0.00982280433,7.77940218,0.899685316,9.6882053,2.71307416,2.19412797,0.551872013,0.546554602
0.10324,0.00998019804,7.82057854,0.940124786,9.81190221,2.70015064,2.19440469,0.55211607,0.546769951
0.10326,0.00998019807,7.84695506,0.965737973,9.88913733,2.68187943,2.19459393,0.55234414,0.546970797
0.10328,0.00982280442,7.85811581,0.976120962,9.91869206,2.65436311,2.19470141,0.552552827,0.54715417
0.1033,0.00951049927,7.85388479,0.971110038,9.90009994,2.60992883,2.19474245,0.552739846,0.547318091
0.10332,0.00904820786,7.83432878,0.950784268,9.83365676,2.53631913,2.19474378,0.552904586,0.547462074
0.10334,0.00844322081,7.79975624,0.915464246,9.72041412,2.42221005,2.19473172,0.55304828,0.547587275
0.10336,0.00770507913,7.75071242,0.865707031,9.56215665,2.26402385,2.19471771,0.553173149,0.547695732
0.10338,0.00684542375,7.68797082,0.802297357,9.36137882,2.06339436,2.19470357,0.553281432,0.547789493
0.1034,0.00587781194,7.61252093,0.726235259,9.12124695,1.82343938,2.19468941,0.553375126,0.547870374
0.10342,0.00481750353,7.52555266,0.638720296,8.84554848,1.54796971,2.19467524,0.553455992,0.547939968
0.10344,0.00368122021,7.42843755,0.541132624,8.53881902,1.26149562,2.19466108,0.553525586,0.547999678
0.10346,0.00248688185,7.32270702,0.435011127,8.20534622,1.20223922,2.19464707,0.553585293,0.548050745
0.10348,0.00125332387,7.21002861,0.322029511,7.85092027,1.19875754,2.1946331,0.55363634,0.548094264
0.1035,2.32517117e-10,7.09217933,0.203969555,7.48096443,1.19655278,2.19461912,0.553679802,0.548131192
0.10352,-0.00125332341,6.97101768,0.0826930899,7.10130906,1.1953369,2.19460515,0.55371663,0.548162371
0.10354,-0.0024868814,6.84845441,-0.0398873287,6.71794121,1.19507956,2.19459118,0.553747661,0.54818854
0.10356,-0.00368121978,6.72642236,-0.161838575,6.33690652,1.19577066,2.19457721,0.553773633,0.548210348
0.10358,-0.00481750312,6.60684604,-0.281237439,5.96421384,1.19741797,2.19456324,0.553795194,0.548228364
0.1036,-0.00587781156,6.4916112,-0.396200949,5.60574057,1.20004823,2.19454927,0.553812914,0.548243087
0.10362,-0.00684542341,6.38253516,-0.504916073,5.26713991,1.20371145,2.19453531,0.553827294,0.548254952
0.10364,-0.00770507883,6.28133811,-0.605668305,4.95375173,1.20848943,2.19452134,0.553838771,0.54826434
0.10366,-0.00844322057,6.18961601,-0.69686871,4.67051838,1.21451105,2.19450737,0.553847728,0.548271582
0.10368,-0.00904820766,6.10881539,-0.777078983,4.4219067,1.22197956,2.19449341,0.5538545,0.54827697
0.1037,-0.00951049912,6.04021055,-0.845034134,4.21183762,1.23122268,2.19447944,0.55385938,0.548280754
0.10372,-0.00982280433,5.98488345,-0.899662445,4.04362429,1.24279037,2.19446548,0.553862624,0.548283154
0.10374,-0.00998019804,5.94370666,-0.940102371,3.91991989,1.25765791,2.19445152,0.553864453,0.548284362
0.10376,-0.00998019807,5.91732957,-0.965716135,3.84267589,1.27767502,2.19443756,0.553865061,0.548284543
0.10378,-0.00982280442,5.90616818,-0.976099783,3.81311145,1.30657078,2.19442361,0.553864616,0.54828384
0.1038,-0.00951049927,5.91039852,-0.971089558,3.83169373,1.351829,2.19440967,0.553863265,0.548282378
0.10382,-0.00904820786,5.92995384,-0.950764484,3.89812763,1.42571752,2.19439575,0.553861134,0.548280266
0.10384,-0.00844322081,5.96452576,-0.91544511,4.01136191,1.53986019,2.19438186,0.553858336,0.548277597
0.10386,-0.00770507913,6.01356903,-0.865688454,4.16961244,1.6980416,2.194368,0.553854966,0.548274454
0.10388,-0.00684542375,6.07631022,-0.802279214,4.37038528,1.89866609,2.19435418,0.553851108,0.548270906
0.1039,-0.00587781194,6.15175984,-0.726217398,4.61051444,2.13861832,2.1943404,0.553846835,0.548267015
0.10392,-0.00481750353,6.23872801,-0.638702547,4.88621265,2.41408848,2.19432672,0.553842209,0.548262834
0.10394,-0.00368122021,6.3358432,-0.541114807,5.19291907,2.69999864,2.1943568,0.553837771,0.548258809
0.10396,-0.00248688185,6.441574,-0.434993062,5.52642477,2.74733032,2.19495168,0.553853104,0.548271979
0.10398,-0.00125332387,6.55425282,-0.322011044,5.88085423,2.75044916,2.19568517,0.553909705,0.548321862
0.104,-2.32485142e-10,6.67210265,-0.203950553,6.25081827,2.75279295,2.19645336,0.554005407,0.548406485
0.10402,0.00125332341,6.79326495,-0.0826734491,6.63048294,2.75443275,2.19724368,0.554137466,0.5485233
0.10404,0.0024868814,6.91582894,0.0399076701,7.01386061,2.7553882,2.19804336,0.554302824,0.548669494
0.10406,0.00368121978,7.03786172,0.161859636,7.39490503,2.75565525,2.19883952,0.554497956,0.548841856
0.10408,0.00481750312,7.15743876,0.281259193,7.76760672,2.75520796,2.19961946,0.554718869,0.549036769
0.1041,0.00587781156,7.27267424,0.396223328,8.12608772,2.7539975,2.20037075,0.554961141,0.549250254
0.10412,0.00684542341,7.38175081,0.504938968,8.46469436,2.75194782,2.20108154,0.555219995,0.54947803
0.10414,0.00770507883,7.48294826,0.605691577,8.77808637,2.74894713,2.20174071,0.555490375,0.54971559
0.10416,0.00844322057,7.57467059,0.696892196,9.06132117,2.74483235,2.20233807,0.555767048,0.549958289
0.10418,0.00904820766,7.65547127,0.777102506,9.30993182,2.73936119,2.20286465,0.556044712,0.550201442
0.1042,0.00951049912,7.72407599,0.845057517,9.51999746,2.73216021,2.2033129,0.556318116,0.55044043
0.10422,0.00982280433,7.7794028,0.899685519,9.68820514,2.72262326,2.20367706,0.556582191,0.550670817
0.10424,0.00998019804,7.82057915,0.940124989,9.81190205,2.70969968,2.20395372,0.556832198,0.550888473
0.10426,0.00998019807,7.84695568,0.965738176,9.88913717,2.69142842,2.2041429,0.557063913,0.551089739
0.10428,0.00982280442,7.85811642,0.976121164,9.9186919,2.66391204,2.20425031,0.557273896,0.551271654
0.1043,0.00951049927,7.85388541,0.97111024,9.90009979,2.61947771,2.20429129,0.55745993,0.55143234
0.10432,0.00904820786,7.8343294,0.950784469,9.83365661,2.54586796,2.20429256,0.557621634,0.551571528
0.10434,0.00844322081,7.79975685,0.915464447,9.72041396,2.4317588,2.20428044,0.557760622,0.551690708
0.10436,0.00770507913,7.75071303,0.865707232,9.5621565,2.27357248,2.20426637,0.557879543,0.55179228
0.10438,0.00684542375,7.68797143,0.802297558,9.36137866,2.07294279,2.20425217,0.557981018,0.551878611
0.1044,0.00587781194,7.61252154,0.72623546,9.1212468,1.83298751,2.20423795,0.558067351,0.551951766
0.10442,0.00481750353,7.52555328,0.638720497,8.84554826,1.55751292,2.20422372,0.55814055,0.55201354
0.10444,0.00368122021,7.42843816,0.541132826,8.53880572,1.26791918,2.20420949,0.558202371,0.55206549
0.10446,0.00248688185,7.32270764,0.435011331,8.20534679,1.20228324,2.20419541,0.55825435,0.552108977
0.10448,0.00125332387,7.21002923,0.322029713,7.85092012,1.19875762,2.20418138,0.558297832,0.552145182
0.1045,2.32453168e-10,7.09217995,0.203969756,7.48096428,1.19655277,2.20416735,0.558333983,0.552175127
0.10452,-0.00125332341,6.9710183,0.0826932901,7.10130891,1.19533689,2.20415331,0.558363814,0.552199696
0.10454,-0.0024868814,6.84845502,-0.0398871292,6.71794106,1.19507956,2.20413928,0.558388209,0.552219654
0.10456,-0.00368121978,6.72642298,-0.161838376,6.33690637,1.19577066,2.20412525,0.558407932,0.552235665
0.10458,-0.00481750312,6.60684665,-0.28123724,5.96421369,1.19741797,2.20411122,0.558423648,0.552248301
0.1046,-0.00587781156,6.49161181,-0.396200751,5.60574042,1.20004823,2.20409719,0.55843593,0.552258055
0.10462,-0.00684542341,6.38253577,-0.504915875,5.26713976,1.20371145,2.20408316,0.558445275,0.552265353
0.10464,-0.00770507883,6.28133873,-0.605668108,4.95375158,1.20848943,2.20406913,0.558452112,0.55227056
0.10466,-0.00844322057,6.18961663,-0.696868514,4.67051822,1.21451105,2.2040551,0.558456811,0.55227399
0.10468,-0.00904820766,6.108816,-0.777078787,4.42190655,1.22197956,2.20404107,0.558459688,0.552275914
0.1047,-0.00951049912,6.04021116,-0.845033938,4.21183747,1.23122268,2.20402705,0.558461018,0.552276562
0.10472,-0.00982280433,5.98488406,-0.899662249,4.04362414,1.24279037,2.20401302,0.558461035,0.55227613
0.10474,-0.00998019804,5.94370727,-0.940102176,3.91991974,1.25765791,2.203999,0.558459939,0.552274788
0.10476,-0.00998019807,5.91733018,-0.96571594,3.84267574,1.27767502,2.20398498,0.558457903,0.55227268
0.10478,-0.00982280442,5.90616879,-0.976099588,3.8131113,1.30657079,2.20397097,0.558455073,0.552269927
0.1048,-0.00951049927,5.91039913,-0.971089364,3.83169358,1.35182903,2.20395697,0.558451575,0.552266634
0.10482,-0.00904820786,5.92995446,-0.950764289,3.89812748,1.42571759,2.20394299,0.558447517,0.55226289
0.10484,-0.00844322081,5.96452637,-0.915444916,4.01136176,1.53986033,2.20392903,0.558442989,0.552258772
0.10486,-0.00770507913,6.01356965,-0.86568826,4.16961228,1.69804186,2.20391511,0.558438071,0.552254342
0.10488,-0.00684542375,6.07631083,-0.802279021,4.37038513,1.89866654,2.20390123,0.55843283,0.552249656
0.1049,-0.00587781194,6.15176045,-0.726217205,4.61051428,2.13861908,2.20388739,0.558427321,0.552244761
0.10492,-0.00481750353,6.23872862,-0.638702354,4.88621256,2.41409401,2.20387363,0.558421594,0.552239696
0.10494,-0.00368122021,6.33584381,-0.541114616,5.19293632,2.70332179,2.20389663,0.558416133,0.552234853
0.10496,-0.00248688185,6.4415746,-0.434992873,5.52642437,2.75685015,2.20447822,0.558431488,0.552247874
0.10498,-0.00125332387,6.55425342,-0.322010855,5.88085408,2.75997564,2.20521164,0.558492161,0.552300728
0.105,-2.3242297e-10,6.67210326,-0.203950363,6.25081811,2.76231936,2.20597977,0.55859543,0.552390978
0.10502,0.00125332341,6.79326556,-0.0826732588,6.63048278,2.7639591,2.20677003,0.558737821,0.55251544
0.10504,0.0024868814,6.91582955,0.0399078606,7.01386045,2.76491449,2.20756964,0.558915605,0.552670726
0.10506,0.00368121978,7.03786233,0.161859827,7.39490488,2.76518147,2.20836574,0.559124615,0.552853083
0.10508,0.00481750312,7.15743937,0.281259383,7.76760657,2.76473413,2.20914562,0.559360247,0.553058389
0.1051,0.00587781156,7.27267485,0.396223518,8.12608757,2.76352361,2.20989685,0.559617505,0.553282201
0.10512,0.00684542341,7.38175142,0.504939158,8.46469421,2.76147387,2.21060758,0.559891076,0.553519816
0.10514,0.00770507883,7.48294887,0.605691767,8.77808622,2.75847312,2.21126668,0.560175417,0.553766354
